window,species_i,species_j,strength,strength_ji,pair_directional,interaction_type,group,mouse
1,C1,C1,-0.06203270629098669,-0.06203270629098669,C1→C1,competition,C-C,m2
1,C2,C1,-0.12433266511999636,-0.1321464409250612,C2→C1,competition,C-C,m2
1,C3,C1,-0.12009158068805212,-0.12775525914194016,C3→C1,competition,C-C,m2
1,C4,C1,-0.1848469262759967,-0.20068644564727123,C4→C1,competition,C-C,m2
1,C5,C1,-0.1555192121963454,-0.16081510379998484,C5→C1,competition,C-C,m2
1,Enterobacteriaceae,C1,-1.601008251822894e-7,-1.377809048584242e-6,Enterobacteriaceae→C1,competition,other,m2
1,Muribaculaceae,C1,0.00200380654769957,0.00353400700317715,Muribaculaceae→C1,mutualism,other,m2
1,Paenibacillaceae,C1,0.00125905069962643,0.00194827338819521,Paenibacillaceae→C1,mutualism,C-focal,m2
1,C1,C2,-0.1321464409250612,-0.12433266511999636,C1→C2,competition,C-C,m2
1,C2,C2,-0.26486220203361177,-0.26486220203361177,C2→C2,competition,C-C,m2
1,C3,C2,-0.25582754520733775,-0.256060920149169,C3→C2,competition,C-C,m2
1,C4,C2,-0.39377394416305433,-0.40223749909827833,C4→C2,competition,C-C,m2
1,C5,C2,-0.33129798159720963,-0.32232303961089903,C5→C2,competition,C-C,m2
1,Enterobacteriaceae,C2,-3.410580563382443e-7,-2.761554045914905e-6,Enterobacteriaceae→C2,competition,other,m2
1,Muribaculaceae,C2,0.00426864986896931,0.00708323939949708,Muribaculaceae→C2,mutualism,other,m2
1,Paenibacillaceae,C2,0.0026821184959976,0.00390494042933401,Paenibacillaceae→C2,mutualism,C-focal,m2
1,C1,C3,-0.12775525914194016,-0.12009158068805212,C1→C3,competition,C-C,m2
1,C2,C3,-0.256060920149169,-0.25582754520733775,C2→C3,competition,C-C,m2
1,C3,C3,-0.24732648193033205,-0.24732648193033205,C3→C3,competition,C-C,m2
1,C4,C3,-0.3806889684484446,-0.3885168634654504,C4→C3,competition,C-C,m2
1,C5,C3,-0.32028906110422833,-0.3113283486820799,C5→C3,competition,C-C,m2
1,Enterobacteriaceae,C3,-3.297248118445159e-7,-2.667355277949956e-6,Enterobacteriaceae→C3,competition,other,m2
1,Muribaculaceae,C3,0.00412680406962788,0.00684162456468317,Muribaculaceae→C3,mutualism,other,m2
