window,species_i,species_j,strength,strength_ji,pair_directional,interaction_type,group,mouse
1,Bacillaceae,Bacillaceae,-0.00299893664849023,-0.00299893664849023,Bacillaceae→Bacillaceae,competition,species-species,c_m3
1,Comamonadaceae,Bacillaceae,-0.01643730633131183,-0.02056871202848207,Comamonadaceae→Bacillaceae,competition,species-species,c_m3
1,Enterobacteriaceae,Bacillaceae,0.0138741966428294,0.01735418865997183,Enterobacteriaceae→Bacillaceae,mutualism,species-species,c_m3
1,Enterococcaceae,Bacillaceae,-0.01099130694619402,-0.01243168233585753,Enterococcaceae→Bacillaceae,competition,species-species,c_m3
1,Lactobacillaceae,Bacillaceae,5.588630812591627e-4,6.261779223175506e-4,Lactobacillaceae→Bacillaceae,mutualism,species-species,c_m3
1,Sphingomonadaceae,Bacillaceae,-0.00962188103490622,-0.01208787387625025,Sphingomonadaceae→Bacillaceae,competition,species-species,c_m3
1,Weeksellaceae,Bacillaceae,-0.06267616730172501,-0.07750183216756873,Weeksellaceae→Bacillaceae,competition,species-species,c_m3
1,Bacillaceae,Comamonadaceae,-0.02056871202848207,-0.01643730633131183,Bacillaceae→Comamonadaceae,competition,species-species,c_m3
1,Comamonadaceae,Comamonadaceae,-0.11273803353695586,-0.11273803353695586,Comamonadaceae→Comamonadaceae,competition,species-species,c_m3
1,Enterobacteriaceae,Comamonadaceae,0.09515851410751124,0.09511908671993534,Enterobacteriaceae→Comamonadaceae,mutualism,species-species,c_m3
1,Enterococcaceae,Comamonadaceae,-0.07538572964078256,-0.06813860868682298,Enterococcaceae→Comamonadaceae,competition,species-species,c_m3
1,Lactobacillaceae,Comamonadaceae,0.00383305655608193,0.00343210928854387,Lactobacillaceae→Comamonadaceae,mutualism,species-species,c_m3
1,Sphingomonadaceae,Comamonadaceae,-0.06599329141511989,-0.06625417909318475,Sphingomonadaceae→Comamonadaceae,competition,species-species,c_m3
1,Weeksellaceae,Comamonadaceae,-0.4298750481865483,-0.42479101958275073,Weeksellaceae→Comamonadaceae,competition,species-species,c_m3
1,Bacillaceae,Enterobacteriaceae,0.01735418865997183,0.0138741966428294,Bacillaceae→Enterobacteriaceae,mutualism,species-species,c_m3
1,Comamonadaceae,Enterobacteriaceae,0.09511908671993534,0.09515851410751124,Comamonadaceae→Enterobacteriaceae,mutualism,species-species,c_m3
1,Enterobacteriaceae,Enterobacteriaceae,-0.08028693309224239,-0.08028693309224239,Enterobacteriaceae→Enterobacteriaceae,competition,species-species,c_m3
1,Enterococcaceae,Enterobacteriaceae,0.0636042826913124,0.05751358749632411,Enterococcaceae→Enterobacteriaceae,mutualism,species-species,c_m3
1,Lactobacillaceae,Enterobacteriaceae,-0.00323401808175817,-0.00289693202822598,Lactobacillaceae→Enterobacteriaceae,competition,species-species,c_m3
1,Sphingomonadaceae,Enterobacteriaceae,0.05567971528429279,0.05592300165368518,Sphingomonadaceae→Enterobacteriaceae,mutualism,species-species,c_m3
1,Weeksellaceae,Enterobacteriaceae,0.3626932340787108,0.3585523089371491,Weeksellaceae→Enterobacteriaceae,mutualism,species-species,c_m3
1,Bacillaceae,Enterococcaceae,-0.01243168233585753,-0.01099130694619402,Bacillaceae→Enterococcaceae,competition,species-species,c_m3
1,Comamonadaceae,Enterococcaceae,-0.06813860868682298,-0.07538572964078256,Comamonadaceae→Enterococcaceae,competition,species-species,c_m3
1,Enterobacteriaceae,Enterococcaceae,0.05751358749632411,0.0636042826913124,Enterobacteriaceae→Enterococcaceae,mutualism,species-species,c_m3
1,Enterococcaceae,Enterococcaceae,-0.04556296195178974,-0.04556296195178974,Enterococcaceae→Enterococcaceae,competition,species-species,c_m3
1,Lactobacillaceae,Enterococcaceae,0.00231669058396085,0.00229498470752528,Lactobacillaceae→Enterococcaceae,mutualism,species-species,c_m3
1,Sphingomonadaceae,Enterococcaceae,-0.03988619384793775,-0.04430288054522047,Sphingomonadaceae→Enterococcaceae,competition,species-species,c_m3
1,Weeksellaceae,Enterococcaceae,-0.25981549237339396,-0.284049490233483,Weeksellaceae→Enterococcaceae,competition,species-species,c_m3
1,Bacillaceae,Lactobacillaceae,6.261779223175506e-4,5.588630812591627e-4,Bacillaceae→Lactobacillaceae,mutualism,species-species,c_m3
1,Comamonadaceae,Lactobacillaceae,0.00343210928854387,0.00383305655608193,Comamonadaceae→Lactobacillaceae,mutualism,species-species,c_m3
1,Enterobacteriaceae,Lactobacillaceae,-0.00289693202822598,-0.00323401808175817,Enterobacteriaceae→Lactobacillaceae,competition,species-species,c_m3
1,Enterococcaceae,Lactobacillaceae,0.00229498470752528,0.00231669058396085,Enterococcaceae→Lactobacillaceae,mutualism,species-species,c_m3
