window,species_i,species_j,strength,strength_ji,pair_directional,interaction_type,group,mouse
1,C1,C1,-4.907048121473665e-4,-4.907048121473665e-4,C1→C1,competition,C-C,m3
1,C2,C1,-1.2150165544289043e-4,-1.9232006556079573e-4,C2→C1,competition,C-C,m3
1,C3,C1,-0.00328335176466038,-0.00302989016569623,C3→C1,competition,C-C,m3
1,C4,C1,-0.00340760182302412,-0.00279807942541668,C4→C1,competition,C-C,m3
1,C5,C1,0.001460754330123,0.00124254781378905,C5→C1,mutualism,C-C,m3
1,C6,C1,2.67618714584718e-4,2.632674728228946e-4,C6→C1,mutualism,C-C,m3
1,C7,C1,-0.00227649706116459,-0.00219697218749277,C7→C1,competition,C-C,m3
1,C8,C1,0.00337659399309336,0.00288907115801955,C8→C1,mutualism,C-C,m3
1,C9,C1,0.00197146299844057,0.00168096251900547,C9→C1,mutualism,C-C,m3
1,C10,C1,-0.00242268318831199,-0.00188351718080957,C10→C1,competition,C-C,m3
1,C11,C1,-0.00155281723125347,-0.00150894346579717,C11→C1,competition,C-C,m3
1,C12,C1,-0.00364830531553531,-0.00334500101267574,C12→C1,competition,C-C,m3
1,C13,C1,-0.00169193212765911,-0.00200015963193217,C13→C1,competition,C-C,m3
1,Enterobacteriaceae,C1,-4.169979615377435e-6,-3.924612994921992e-6,Enterobacteriaceae→C1,competition,other,m3
1,Paenibacillaceae,C1,0.00528308642059575,0.00492504515173377,Paenibacillaceae→C1,mutualism,C-focal,m3
1,Ruminococcaceae,C1,2.378838016363764e-17,1.9563171111653438e-17,Ruminococcaceae→C1,mutualism,other,m3
1,C1,C2,-1.9232006556079573e-4,-1.2150165544289043e-4,C1→C2,competition,C-C,m3
1,C2,C2,-4.761968043122305e-5,-4.761968043122305e-5,C2→C2,competition,C-C,m3
1,C3,C2,-0.00128683153498198,-7.50220217591155e-4,C3→C2,competition,C-C,m3
1,C4,C2,-0.00133552838648805,-6.928223930820508e-4,C4→C2,competition,C-C,m3
1,C5,C2,5.725078735382501e-4,3.0766279972199517e-4,C5→C2,mutualism,C-C,m3
1,C6,C2,1.0488678215524022e-4,6.518671303072849e-5,C6→C2,mutualism,C-C,m3
1,C7,C2,-8.922188110122944e-4,-5.439843896664175e-4,C7→C2,competition,C-C,m3
1,C8,C2,0.00132337560596183,7.15352529060311e-4,C8→C2,mutualism,C-C,m3
