690,1.1806344807543606e-4,7.821743879129881e-6,4.636435679441117e-5,1.6035026074346747e-4,7.310703546909671e-5,1.0905565437209571e-5,8.714885761349605e-5,4.162642778647307e-6,3.306529840195722e-5,4.449683534798936e-6,4.996928277145189e-6,8.24746415621904e-5,7.484780634177978e-7,2.378098662557312e-5,1.4839877719407592e-5,2.0650941566636375e-4,5.492432629010926e-5,16
797,3.070514583646872e-5,0,8.559573562045139e-6,5.089377840988316e-5,9.928115927902022e-6,7.270376958139714e-7,2.3321525276851054e-5,1.6010164533258875e-6,1.2360859215684941e-5,0,2.0542927361596885e-5,1.5665152955257508e-4,4.6031400900194566e-5,2.7744484396501974e-6,2.3608896371784806e-6,8.926738820281173e-5,2.8482852279498863e-5,14
847,3.5029814264140367e-5,7.110676253754437e-7,2.0328987209857206e-5,5.507682869014752e-5,3.6553517734548356e-5,5.816301566511771e-6,4.705220011996265e-5,6.40406581330355e-7,8.652601450979459e-6,2.224841767399468e-6,0,2.7156284416818793e-5,4.752835702703016e-5,7.5306457647648216e-6,5.39631917069367e-6,5.7520887468713194e-5,2.232619130364208e-5,15
1024,3.892201584904485e-6,0,0,1.3943500934214563e-5,4.964057963951011e-6,0,8.182991325210897e-6,1.6010164533258875e-6,9.57966589215583e-5,1.112420883699734e-6,1.1409652899481513e-4,9.554988961473278e-6,6.324639635880392e-5,6.737946210579051e-6,1.011809844505063e-6,2.2002525261256413e-5,2.1633940231143608e-5,13
1088,1.6909453552196152e-4,1.5643487758259762e-5,7.774945985524334e-5,1.871915000418305e-4,1.1688100115121017e-4,2.617335704930297e-5,1.423840490586696e-4,1.3768741498602632e-5,2.1322482147056523e-5,1.6686313255496008e-5,2.77607126508066e-7,1.413132577986311e-4,1.6092278363482653e-5,5.3110870130446636e-5,3.136610517965695e-5,2.7314563502902603e-4,8.138754256033653e-5,16
1120,1.0422450910688677e-4,0,3.0671805263995084e-5,1.6662483616386402e-4,3.29432937607658e-5,2.9081507832558855e-6,8.714885761349605e-5,4.4828460693124855e-6,3.5846491725486333e-5,1.854034806166223e-6,4.080824759668571e-5,6.165482350929599e-4,1.5268952493723077e-4,1.7439390192086958e-5,8.094478756040504e-6,3.5235472596954916e-4,1.0341496423986136e-4,15
1190,1.2974005283014951e-5,0,0,2.9629939485205947e-5,1.8051119868912768e-6,7.270376958139714e-7,6.546393060168717e-6,0,2.0426319853919365e-4,0,1.2131431428402484e-4,1.9990042695713833e-4,2.687036247669894e-4,0,0,6.946511546768096e-5,5.720807297038263e-5,10
1288,1.742841376351675e-4,3.5553381268772184e-7,2.5678720686135417e-5,2.781728436375805e-4,7.175320147892826e-5,1.8175942395349286e-6,1.1578932725173419e-4,6.40406581330355e-7,2.5957804352938377e-5,2.966455689865957e-6,3.331285518096792e-5,0.0011096359549205678,1.1264594854437857e-4,1.783573996917984e-5,8.43174870420886e-6,6.267576481563613e-4,1.6287724505259797e-4,16
1313,5.232848797482697e-5,2.488736688814053e-6,1.2126062546230614e-5,4.984801583981706e-5,3.4297127750934255e-5,7.997414653953685e-6,3.764176009597012e-5,6.7242691039687274e-06,6.767570420587506e-5,4.078876573565691e-6,9.272078025369405e-5,4.324889740456326e-5,6.212367926367722e-5,1.6646690637901184e-5,7.419938859703796e-6,7.543722946716485e-5,3.580022945754129e-5,16
1325,2.940774530816722e-5,1.7776690634386092e-6,1.4265955936741899e-5,3.2070052148693495e-5,1.6246007882021492e-5,2.5446319353489e-6,1.9230029614245606e-5,1.6010164533258875e-6,4.357202873528942e-5,4.078876573565691e-6,8.661342347051659e-5,2.1121554546414617e-5,7.859019665886877e-6,5.94524665639328e-6,2.698159585346835e-6,1.8859307366791212e-5,1.9243170308886726e-5,16
1442,3.286748005030454e-4,1.919882588513698e-5,1.4408615496109317e-4,3.946010764382721e-4,2.328594463089747e-4,2.9081507832558857e-5,2.8313149985229703e-4,2.049301060257136e-5,8.312677822548123e-5,2.7068908170026858e-5,1.3047534945879102e-4,2.187589578021514e-4,1.047869288784917e-4,1.0305094204415019e-4,6.475583004832403e-5,4.145904402799601e-4,1.624212785807079e-4,16
1483,1.037920422641196e-5,0,7.1329779683709495e-6,1.638361359770211e-5,5.4153359606738304e-6,1.8175942395349286e-6,9.819589590253076e-6,2.2414230346562428e-6,1.341153224901816e-4,2.224841767399468e-6,1.1576217175386353e-4,5.934151039230773e-5,4.977379121728356e-5,7.926995541857708e-7,2.698159585346835e-6,2.6403030313507697e-5,2.7768829105729956e-5,15
1587,2.3785676352194076e-5,3.5553381268772184e-7,7.1329779683709495e-6,3.3812989765470315e-5,1.7599841872189947e-5,0,2.209407657806942e-5,9.606098719955325e-7,0,2.5956487286327124e-6,0,2.916786104028685e-5,0,4.359847548021739e-6,3.0354295335151892e-6,2.6088708524061177e-5,1.0686825099718477e-5,12
1665,3.7192148477976197e-05,7.110676253754437e-7,1.997233831143866e-5,3.416157728882568e-5,2.256389983614096e-5,1.0905565437209572e-6,3.518686269840685e-5,3.5222361973169528e-6,2.3794653990193512e-5,3.3372626510992015e-6,2.5262248512234008e-5,7.015373474344854e-5,3.817238123430769e-5,6.341596433486166e-6,5.39631917069367e-6,9.33535714656165e-5,2.6263278448767562e-5,16
1674,1.076842438490241e-4,2.0620961135887867e-4,1.0485477613505295e-4,5.403106612008143e-5,1.480191829250847e-4,2.3337910035628484e-4,7.160117409559534e-5,1.7034815063387442e-4,4.0790835411760305e-5,1.9467365464745343e-4,9.438642301274245e-6,2.2378789936082154e-5,6.73630257076018e-5,1.0859983892345059e-4,1.0354187408768479e-4,4.7462590206424546e-5,1.0564853479347552e-4,16
1848,2.3526196246533777e-4,1.3154751069445708e-5,9.522525587775217e-5,3.2139769653364566e-4,1.5659346486281825e-4,1.3813716220465456e-5,2.0866627879287785e-4,1.4409148079932988e-5,7.648281639705057e-4,1.6686313255496008e-5,5.882495010705919e-4,1.8305347273559334e-4,5.767023478634132e-4,6.341596433486165e-5,4.890414248441138e-5,2.571152237672535e-4,2.2234233771152516e-4,16
1995,3.2002546364770215e-5,1.0666014380631656e-6,8.916222460463686e-6,4.2527677849354414e-5,3.068690377715171e-5,3.635188479069857e-6,2.1684927011808876e-5,1.28081316266071e-6,2.493803346764437e-4,1.854034806166223e-6,3.0175894651426774e-4,1.0787079643347464e-4,1.4221083204938158e-4,1.1494143535693675e-5,6.745398963367088e-7,6.349300146819707e-5,6.378359437020649e-5,16
2011,0.01599911084817127,0.007437411827614453,0.010162353711538091,0.015399551019269918,0.014450824011058115,0.008037038208375548,0.014401655582804916,0.007278220796819485,0.0010957901694704701,0.0076527140659317025,0.0011179238984479819,0.025448958757650277,0.003650701754320309,0.009876243745600517,0.008467499318714706,0.021719949972543992,0.010762246730520734,16
2022,0.0015157962838989135,1.1981489487576227e-4,6.751363647063103e-4,0.0019587132937337907,9.224122253014424e-4,2.2574520455023812e-4,0.0012798198432629841,9.606098719955325e-5,6.489451088234594e-6,1.4572713576466514e-4,8.32821379524198e-7,0.003443567732299383,2.55605258657178e-4,4.795832302823913e-4,3.220928005007784e-4,0.003169306602989263,9.135440081556507e-4,16
2104,6.0545357987403105e-5,4.977473377628106e-6,2.532207178771687e-5,5.089377840988316e-5,4.69329116591732e-5,6.179820414418757e-6,6.096328537282118e-5,6.40406581330355e-7,4.913441538234764e-5,2.966455689865957e-6,6.579288898241165e-5,3.117943766375491e-5,1.1152323144925188e-4,1.6646690637901184e-5,1.2816258030397466e-5,5.092012989033627e-5,3.733966333229011e-5,16
2114,2.551554372326274e-5,0,9.272871358882233e-6,2.23096014947433e-5,1.17332279147933e-5,1.4540753916279428e-6,2.0866627879287784e-5,9.606098719955325e-7,2.6575847313722626e-5,7.416139224664892e-7,2.4707034259217874e-5,2.539615487128424e-5,0,1.030509420441502e-5,6.745398963367088e-7,3.457539683911722e-5,1.3443014933822062e-5,14
2131,9.687257277984497e-5,4.266405752252662e-6,2.639201848297251e-5,1.0597060710003068e-4,5.279952561656985e-5,4.362226174883829e-6,5.850838797525791e-5,9.606098719955325e-7,5.624190943136648e-5,7.416139224664892e-6,1.0271463680798442e-5,3.205950243652218e-4,1.6429093492020661e-4,2.0213838631737152e-5,1.686349740841772e-5,2.0870966819248941e-4,7.21709268505444e-5,16
2342,4.4457591436464564e-4,1.3865818694821152e-5,1.5442897301523104e-4,6.215315541426141e-4,2.8069491396159353e-4,3.198965861581474e-5,3.6496141310440595e-4,8.645488847959792e-6,7.292906937254115e-5,3.0035363859892814e-5,3.6644140699064714e-5,0.0012074488682367022,1.6129702266653542e-4,1.1850858335077273e-4,7.31875787525329e-5,8.867017680286335e-4,2.817153831071101e-4,16
2379,1.4314652495593162e-4,4.693046327477928e-5,9.807844706510055e-5,1.746423492010374e-4,1.0244010525607995e-4,3.9260035573954454e-5,1.5588598474526756e-4,2.433545009055349e-5,3.6464534686270576e-5,3.81931170070242e-5,8.32821379524198e-6,1.0108172532926994e-4,2.5822493187914025e-5,9.948379405031423e-5,8.634110673109872e-5,1.662762266172092e-4,8.416941072294045e-5,16
2496,7.30868964276509e-5,5.333007190315828e-6,2.4965422889298323e-5,6.239716668061017e-5,2.9784347783706068e-5,1.8175942395349286e-6,5.7690088842736815e-5,0,1.2638978548037852e-4,3.3372626510992015e-6,2.515120566163078e-4,4.5763368183898336e-5,1.062838850053273e-4,1.6646690637901184e-5,1.3490797926734175e-5,6.317867967875056e-5,5.510481563964063e-5,15
2679,1.5136339496850776e-5,1.7776690634386092e-6,5.706382374696759e-6,1.812655121447893e-5,1.17332279147933e-5,3.635188479069857e-6,1.4320234819119068e-5,9.606098719955325e-7,2.3485632509801387e-5,2.966455689865957e-6,3.275764092795179e-5,1.1063671429074322e-5,5.7258571851461535e-5,8.719695096043479e-6,5.059049222525316e-6,2.9231926418526377e-5,1.5121177898730813e-5,16
2738,2.3958663089300943e-4,1.351028488213343e-5,1.0806461622081988e-4,2.2762765275105272e-4,2.048802105121599e-4,3.05355832241868e-5,1.9802839007010368e-4,1.6330367823924054e-5,2.2867589549017142e-5,1.928196198412872e-5,2.7483105524298536e-5,2.710599500123209e-4,1.9086190617153846e-5,6.975756076834783e-5,5.9022240929462014e-5,3.162077201831993e-4,1.1520812849658239e-4,16
2775,2.8975278465400057e-5,1.0666014380631656e-6,1.7832444920927372e-5,3.5555927382247135e-5,2.797923579681479e-5,2.1811130874419143e-6,2.6185572240674866e-5,0,4.3263007254897294e-5,2.966455689865957e-6,4.969167564494382e-5,2.640194318301827e-5,7.821595762715987e-5,7.5306457647648216e-6,9.780828496882276e-6,4.0861832628047625e-5,2.4905532476321827e-5,15
2929,1.816360739622093e-5,1.4221352507508874e-6,7.489626866789497e-6,2.3355364064809393e-5,1.669728587874431e-5,7.270376958139714e-7,1.9639179180506152e-5,1.921219743991065e-6,1.3596945137253435e-4,0,1.0493549382004895e-4,1.7601295455345512e-5,1.766408229666003e-4,2.7744484396501974e-6,1.3490797926734176e-6,3.26894661024381e-5,3.508596962668231e-5,15
3059,2.2272042402509e-4,6.399608628378993e-6,6.134361052799017e-5,3.62879611812934e-4,1.033426612495256e-4,3.2716696311628713e-6,1.7757091175707644e-4,2.8818296159865978e-6,6.458548940195382e-5,7.786946185898137e-6,3.5256105066524385e-5,0.002313564564066201,7.462326292275444e-4,3.329338127580237e-5,1.8887117097427844e-5,8.571555198206605e-4,3.135732549618848e-4,16
3139,2.460736335345169e-4,1.173261581869482e-5,8.666568231570702e-5,3.7577735017708247e-4,1.0920927520692224e-4,2.1084093178605172e-5,2.2707800927460238e-4,1.1527318463946391e-5,2.6884868794114747e-5,8.899367069597871e-6,6.135117495828259e-5,0.0011463472282988599,2.2566613612046604e-4,2.8140834173594862e-5,2.6644325905299995e-5,6.867931099406466e-4,2.0624218895193375e-4,16
3178,1.4660625969806896e-4,1.8487758259761537e-5,8.987552240147396e-5,2.0113500097604506e-4,9.521965730851485e-5,2.0720574330698185e-5,1.1497102811921309e-4,1.4088944789267811e-5,6.084632948920913e-4,2.2990031596461167e-5,7.539809555959073e-4,0.002849398287142505,0.00103327396654827,6.698311232869763e-5,4.924141243257974e-5,6.154420637362865e-4,4.1880486688474015e-4,16
3271,7.524923064148671e-5,3.9108719395649406e-6,3.994467662287732e-5,5.507682869014752e-5,5.460463760346112e-5,1.4540753916279428e-5,7.201032366185589e-5,1.921219743991065e-6,1.9468353264703782e-5,4.078876573565691e-6,3.775456920509698e-5,6.009585162610825e-5,6.811150377101961e-5,1.9024789300458498e-5,7.082668911535442e-6,8.109502167720221e-5,3.8373136071834654e-5,16
3307,5.924795745910161e-5,3.5553381268772183e-6,3.3168347552924915e-05,1.0945648233358432e-4,5.686102758707522e-5,5.816301566511771e-6,8.387566108341169e-5,4.4828460693124855e-6,7.416515529410965e-6,4.449683534798936e-6,0,9.353831299126473e-5,1.9460429648862742e-5,2.298828707138735e-5,1.2141718134060757e-5,1.1472745314797987e-4,3.9449147614785285e-5,15
3321,7.351936327041805e-6,0,0,9.063275607239465e-6,5.86661395739665e-6,0,4.909794795126538e-6,0,7.60192841764624e-5,0,2.9703962536363063e-5,6.537624026271191e-6,4.490868380506787e-5,1.1890493312786561e-6,0,1.1629906209521246e-5,1.2323758173235555e-5,10
3325,5.405835534589563e-5,1.173261581869482e-5,3.6734836537110386e-5,9.89988566329234e-5,4.377396568211346e-5,9.087971197674643e-6,5.196199491508919e-5,9.285895429290148e-6,3.7082577647054825e-5,1.3719857565630052e-5,1.0826677933814574e-5,5.280388636603654e-5,3.51784689806365e-5,2.8140834173594862e-5,9.780828496882276e-6,1.4993149356599012e-4,4.0818694768026965e-5,16
3400,3.1094365994959166e-4,4.195298989715118e-5,1.8759732056815596e-4,3.8658356340109875e-4,2.2834666634174652e-4,5.416430833814087e-5,2.7413020939456503e-4,1.3128334917272278e-5,6.613059680391444e-5,4.82049049603218e-5,3.192481954842759e-5,1.1767723247288143e-4,6.99826989295641e-5,1.3872242198250987e-4,1.1129908289555693e-4,5.513204186891964e-4,1.6450682681813092e-4,16
3593,6.227522535847176e-5,1.5999021570947482e-5,3.887472992762167e-5,8.993558102568393e-5,4.7384189655896015e-5,1.7085385851628328e-5,5.9326687107779e-5,1.024650530128568e-5,1.5451074019606177e-5,1.112420883699734e-5,3.4423283687000187e-5,4.199166201489573e-5,5.314194250266365e-5,3.963497770928854e-5,2.866794559431012e-5,1.2384278504192896e-4,4.3087825325375285e-5,16
3711,2.59480105660299e-6,0,7.132977968370949e-7,1.0457625700660923e-6,0,0,0,3.202032906651775e-7,2.3392926065683752e-4,1.112420883699734e-6,2.6539241294171114e-4,1.810418961121253e-5,1.9385581842520965e-4,0,3.3726994816835438e-6,1.885930736679121e-6,4.514542484070029e-5,11
3745,1.6044519866661823e-4,8.177277691817603e-6,6.31268550200829e-5,1.3211467135168298e-4,1.3989617898407396e-4,1.78124235474423e-5,1.2847296380581107e-4,1.3448538207937455e-5,2.1631503627448647e-5,5.932911379731914e-6,0,9.781291331613436e-5,0,4.756197325114624e-5,3.507607460950885e-5,1.7067673166946046e-4,6.513663844555606e-5,14
3883,8.216870012576136e-6,0,2.1398933905112848e-6,2.1612426448032573e-5,3.6102239737825536e-6,0,7.364692192689806e-6,0,2.62668258333305e-5,0,1.9987713108580754e-5,5.858716915850721e-5,2.4699776092787328e-5,1.9817488854644267e-6,0,4.5576659469745426e-5,1.37527499103755e-5,11
3905,8.303363381129569e-5,4.977473377628106e-6,3.53082409434362e-5,9.481580635265902e-5,5.686102758707522e-5,1.4177235068372443e-5,7.078287496307426e-5,7.364675685299083e-6,0.001045728689646946,1.038259491453085e-5,9.000023041391501e-4,1.5162258799390491e-4,0.0010276603810726365,2.0213838631737152e-5,3.2715184972330375e-5,1.4081616167204106e-4,2.310289194270073e-4,16
4026,6.889196805280939e-4,0.0011561959588604715,8.734331522270227e-4,7.149530104018517e-4,9.021047154489155e-4,0.0014947895025935252,7.790207741600774e-4,0.0011492096101973221,5.995016719607196e-5,0.0013241516585639165,1.3991399176006527e-4,6.374183425614411e-4,1.1264594854437857e-4,0.001010295581809765,0.0010644239564193264,6.553609309959946e-4,7.976741863917649e-4,16
4050,4.843628638992249e-5,3.5553381268772183e-6,2.78186140766467e-5,3.939039013915614e-5,2.707667980336915e-5,2.5446319353489e-6,3.10953670358014e-5,3.202032906651775e-6,6.489451088234594e-5,7.416139224664892e-7,5.1357318403992215e-5,4.199166201489573e-5,4.640563993190347e-5,6.737946210579051e-6,6.7453989633670875e-6,4.0861832628047625e-5,2.7678453960710712e-5,16
4088,5.838302377356728e-5,7.821743879129881e-6,2.425212509246123e-5,6.30943417273209e-5,4.557907766900474e-5,7.270376958139714e-6,4.787049925248374e-5,4.803049359977663e-6,6.798472568626718e-6,1.6315506294262762e-5,0,3.017364935202088e-5,6.3620635390512815e-6,2.734813461940909e-5,1.8887117097427844e-5,1.1849931462133812e-4,3.0216155987763864e-5,15
4162,3.4597347421373203e-6,0,1.0699466952556424e-6,6.623162943751917e-6,1.8051119868912768e-6,3.635188479069857e-7,1.2274486987816345e-6,0,3.9554749490191814e-5,3.708069612332446e-7,5.357817541605674e-5,4.526047402803132e-6,4.228901058310558e-5,2.7744484396501974e-6,0,9.743975472842126e-6,1.0461633605037976e-5,13
4186,7.351936327041805e-6,0,1.7832444920927374e-6,1.464067598092529e-5,3.1589459770597342e-06,0,1.2274486987816345e-6,0,5.067952278430826e-5,3.708069612332446e-7,3.4423283687000187e-5,6.18559811716428e-5,3.59269470440543e-5,0,0,3.174650073409854e-5,1.5197830866139909e-5,11
4208,0.0016053169203517166,0.010576775393647037,0.007756043593908152,0.0016819348001896315,0.004578215276753001,0.011513005432062145,0.001969646011978263,0.009680706086680311,2.518525065195807e-4,0.011005550609402701,2.2347373683899313e-4,3.178291065079533e-4,9.617943114918702e-5,0.01000981362048082,0.009701232789114545,0.0022052816747567855,0.005198303561896302,16
4220,2.1623342138358253e-5,2.133202876126331e-6,1.0342818054137877e-5,1.9172313784545024e-5,1.5343451888575853e-5,7.997414653953685e-6,1.9639179180506152e-5,9.606098719955325e-7,7.447417677450177e-5,1.4832278449329785e-6,1.6212256188071056e-4,2.7910625650619314e-5,1.5044409074697735e-4,7.926995541857707e-6,2.3608896371784806e-6,2.7031673892400737e-5,3.44354109010861e-5,16
4234,1.2974005283014951e-5,0,6.063031273115307e-6,2.0218076354611116e-5,1.6246007882021492e-5,3.635188479069857e-7,1.350193568659798e-5,1.6010164533258875e-6,1.3596945137253436e-5,2.5956487286327124e-6,1.249232069286297e-5,2.564760194921775e-5,0,1.5853991083715415e-6,0,3.6147005786349825e-5,1.0189532073955121e-5,13
4264,4.281421743394934e-5,0,1.6405849327253184e-5,5.33338910733707e-5,1.4440895895130215e-5,1.4540753916279428e-6,3.9278358361012305e-5,2.2414230346562428e-6,5.438778054901374e-5,4.449683534798936e-6,3.192481954842759e-5,2.3133131169882675e-4,1.2611855368589893e-4,4.7561973251146245e-6,4.3845093261886066e-6,1.276146465152872e-4,4.718351329378477e-5,15
4288,2.2055808981125417e-5,1.0666014380631656e-6,7.846275765208045e-6,1.8475138737834296e-5,1.2635783908238937e-5,2.1811130874419143e-6,1.7184281782942882e-5,1.6010164533258875e-6,5.160658722548463e-5,4.449683534798936e-6,7.217785289209717e-5,8.297753571805742e-6,4.2663249614814476e-5,9.908744427322134e-6,3.709969429851898e-6,1.2572871577860808e-5,1.802704577676352e-5,16
4488,1.7298673710686601e-6,0,1.7832444920927374e-6,8.714688083884102e-6,3.1589459770597342e-06,0,5.3189443613870825e-6,0,2.194052510784077e-5,0,5.1357318403992215e-5,5.280388636603654e-6,4.041781542456108e-5,3.567147993835968e-6,0,1.8230663787898172e-5,1.0093721852514011e-5,11
4503,8.735830223896733e-5,2.1687562573951034e-5,5.7063823746967596e-5,1.153824702306255e-4,8.258387340027591e-5,1.7085385851628328e-5,8.633055848097495e-5,7.364675685299083e-6,9.981393816665591e-5,2.1135996790294945e-5,1.4963024118784757e-4,7.266820552278362e-5,7.597052343690648e-5,4.716562347405336e-5,3.84487740911924e-5,1.977084055618612e-4,7.358739752751782e-5,16
4562,2.940774530816722e-5,1.0666014380631656e-6,4.636435679441117e-6,2.753841434507376e-5,8.574281937733564e-6,0,1.104703828903471e-5,0,0,0,0,1.3251261007095837e-4,2.2080102870825037e-5,3.170798216743083e-6,1.011809844505063e-6,6.506461041542968e-5,1.9131903025998423e-5,11
4619,8.649336855343301e-6,0,3.5664889841854747e-6,4.880225326975097e-6,3.6102239737825536e-6,1.8175942395349286e-6,3.2731965300843583e-6,0,3.0902148039212355e-5,7.416139224664892e-7,2.6650284144774337e-5,7.794859415938727e-6,7.484780634177979e-5,0,6.745398963367088e-7,8.801010104502566e-6,1.1013082985932292e-5,13
4643,1.0811671069179126e-5,2.133202876126331e-6,1.0699466952556424e-6,7.66892551381801e-6,2.256389983614096e-6,0,4.909794795126538e-6,0,7.169298345097267e-5,7.416139224664892e-7,3.6366533572556646e-5,4.928362727496744e-5,6.0626723136841625e-5,2.3780986625573123e-6,0,2.2631168840149453e-5,1.703566748710196e-5,13
4890,2.1363862032697952e-4,9.954946755256212e-6,7.346967307422077e-5,3.346440224211495e-4,1.1281949918070479e-4,1.7085385851628328e-5,1.7143366826316827e-4,1.0886911882616035e-5,1.761422438235104e-4,1.3349050604396806e-5,1.313081708383152e-4,9.06969610106161e-4,2.952745960183212e-4,4.914737235951779e-5,3.2040645075993664e-5,5.415764432163542e-4,1.9310880373739337e-4,16
5096,1.5136339496850778e-4,2.133202876126331e-6,3.958802772445877e-5,2.6004629242310157e-4,5.2348247619847025e-5,3.2716696311628713e-6,1.1660762638425527e-4,0,7.014787604901204e-5,4.82049049603218e-6,6.607049610891972e-5,8.858480555597463e-4,1.9423005745691852e-4,2.7744484396501975e-5,1.6188957512081008e-5,4.878274172209993e-4,1.4863976852672942e-4,15
5301,2.8975278465400057e-5,4.266405752252662e-6,2.4608773990879775e-5,2.7887001868429127e-5,5.6409749590352396e-5,2.1811130874419143e-6,3.723261052970958e-5,7.68487897596426e-6,2.62668258333305e-5,4.82049049603218e-6,1.4990784831435564e-5,3.369390844308998e-5,8.981736761013574e-5,7.134295987671936e-6,4.047239378020252e-6,4.0861832628047625e-5,2.5679909841762098e-5,16
5338,4.713888586162099e-5,8.177277691817603e-6,2.2825529498787036e-5,4.4967790512841965e-5,3.068690377715171e-5,1.78124235474423e-5,3.6823460963449035e-5,1.0566708591950857e-05,1.4524009578429806e-5,1.1865822759463828e-5,2.0542927361596885e-5,3.09279905858214e-5,0,2.9329883504873516e-5,1.5851687563912656e-5,3.7404292944135905e-5,2.3715349671455967e-5,15
5365,6.227522535847176e-5,1.0666014380631656e-6,1.7832444920927372e-5,1.1747399537075769e-4,2.4820289819755054e-5,6.543339262325743e-6,5.155284534882865e-5,0,3.862768504901544e-5,1.112420883699734e-6,6.85689602474923e-5,4.96607978918677e-4,1.7813777909343588e-4,7.926995541857707e-6,1.011809844505063e-6,2.3794159461101578e-4,8.196874785680177e-5,15
5427,4.757135270438815e-5,7.110676253754437e-7,1.4265955936741899e-5,7.146044228784964e-5,3.068690377715171e-5,5.816301566511771e-6,3.273196530084359e-5,1.28081316266071e-6,4.6971265019602775e-5,4.449683534798936e-6,4.691560437986316e-5,3.4448249676890504e-5,2.058314674398944e-5,6.341596433486166e-6,5.733589118862024e-6,5.9406818205392314e-5,2.6835922217150515e-5,16
5484,1.8596074238988098e-05,0,7.846275765208045e-6,2.823558939178449e-5,5.86661395739665e-6,3.635188479069857e-6,1.0637888722774165e-5,0,5.871408127450347e-6,7.416139224664892e-7,4.441714024129056e-6,1.0686500812174061e-4,0,2.3780986625573123e-6,2.023619689010126e-6,6.443596683653664e-5,1.6348441246194493e-5,13
5648,2.2574769192446016e-4,2.4176299262765085e-5,7.382632197263933e-5,2.736412058339608e-4,1.6561902479727465e-4,1.9266498939070243e-5,1.8698135178106897e-4,8.965692138624971e-6,2.10134606666644e-5,1.9652768945361965e-5,1.887728460254849e-5,3.6635839254912017e-4,1.8711951585444946e-6,6.103786567230434e-5,3.2715184972330375e-5,3.749858948096986e-4,1.1717100837665231e-4,16
