window,rank,R,I,C
5,3,0.018170064406362228,0.03046484745029462,0.035471934972610024
5,4,0.018170064406362228,-0.03046484745029462,0.035471934972610024
5,5,-6.714450216426396e-4,0,6.714450216426396e-4
5,6,2.4685465975123794e-5,0,2.4685465975123794e-5
5,7,-7.5715962575699904e-6,0,7.5715962575699904e-6
5,8,-1.134951789669431e-6,0,1.134951789669431e-6
5,9,-1.0917444211653701e-8,0,1.0917444211653701e-8
6,1,0.027953719283218895,0.5254300938073608,0.5261731596158977
6,2,0.027953719283218895,-0.5254300938073608,0.5261731596158977
6,3,0.22909348717160957,0,0.22909348717160957
6,4,0.002733560510002243,0.019458671553660066,0.019649739227151672
6,5,0.002733560510002243,-0.019458671553660066,0.019649739227151672
6,6,-2.5753518256077903e-4,0,2.5753518256077903e-4
6,7,2.2164866471302504e-4,0,2.2164866471302504e-4
6,8,-4.468107796414597e-6,0,4.468107796414597e-6
6,9,-1.9031182642245405e-7,0,1.9031182642245405e-7
7,1,0.025057546148215756,0.5559591670415597,0.5565235628762855
7,2,0.025057546148215756,-0.5559591670415597,0.5565235628762855
7,3,0.0026940254025174856,0.07931851592445105,0.07936425354860212
7,4,0.0026940254025174856,-0.07931851592445105,0.07936425354860212
7,5,-0.02116771374261936,0,0.02116771374261936
7,6,-6.444454768762572e-4,0,6.444454768762572e-4
7,7,-8.329200292776631e-5,5.9454341572985015e-5,1.0233462993335251e-4
7,8,-8.329200292776631e-5,-5.9454341572985015e-5,1.0233462993335251e-4
7,9,-6.603580138013463e-7,0,6.603580138013463e-7
8,1,-0.006521390369409158,0.5523541161008415,0.5523926122839552
8,2,-0.006521390369409158,-0.5523541161008415,0.5523926122839552
8,3,-0.03598748882967433,0.06099122706856069,0.07081687038830976
8,4,-0.03598748882967433,-0.06099122706856069,0.07081687038830976
8,5,-0.020081265929763583,0,0.020081265929763583
8,6,0.0023718666861505676,0,0.0023718666861505676
8,7,-5.184350612269692e-4,3.332394850396943e-5,5.195049549843644e-4
8,8,-5.184350612269692e-4,-3.332394850396943e-5,5.195049549843644e-4
8,9,-3.900623279584792e-6,0,3.900623279584792e-6
9,1,-0.05294178707503084,0.5446898861730836,0.5472567084266255
9,2,-0.05294178707503084,-0.5446898861730836,0.5472567084266255
9,3,-0.05052754247762084,0.0470197703911873,0.06902094867841033
9,4,-0.05052754247762084,-0.0470197703911873,0.06902094867841033
9,5,0.03624271102599802,0,0.03624271102599802
9,6,-0.0031883349445349022,0,0.0031883349445349022
9,7,-9.851190204272291e-4,0,9.851190204272291e-4
9,8,-2.0137049761862532e-4,0,2.0137049761862532e-4
9,9,1.678246669021041e-4,0,1.678246669021041e-4
10,1,-0.08913243356417372,0.5343560015184898,0.541738799673699
10,2,-0.08913243356417372,-0.5343560015184898,0.541738799673699
10,3,-0.0401411119501044,0.06030252659625025,0.07244103521128259
10,4,-0.0401411119501044,-0.06030252659625025,0.07244103521128259
10,5,0.00700836590472893,0.014672142226128147,0.016260041517729883
10,6,0.00700836590472893,-0.014672142226128147,0.016260041517729883
10,7,-8.424186683255965e-4,7.840212931337407e-5,8.46059162602913e-4
10,8,-8.424186683255965e-4,-7.840212931337407e-5,8.46059162602913e-4
10,9,-3.4616478444343094e-4,0,3.4616478444343094e-4
11,1,-0.0863363054073649,0.5164161028784416,0.5235833734407072
11,2,-0.0863363054073649,-0.5164161028784416,0.5235833734407072
11,3,-0.026551725654316342,0.061768200281230215,0.06723321129623551
11,4,-0.026551725654316342,-0.061768200281230215,0.06723321129623551
11,5,-0.008319264674286172,0.007135561403374456,0.010960219033493493
11,6,-0.008319264674286172,-0.007135561403374456,0.010960219033493493
11,7,-7.97872506040187e-4,2.23710550602812e-4,8.286416272103771e-4
11,8,-7.97872506040187e-4,-2.23710550602812e-4,8.286416272103771e-4
11,9,2.9725275640649426e-4,0,2.9725275640649426e-4
12,1,-0.08223922033789001,0.5042586723775958,0.510920833427058
12,2,-0.08223922033789001,-0.5042586723775958,0.510920833427058
12,3,-0.0314474282506933,0.06225232673129086,0.06974448312979238
12,4,-0.0314474282506933,-0.06225232673129086,0.06974448312979238
12,5,-0.025474752627176703,0,0.025474752627176703
12,6,-0.004160829051436217,0,0.004160829051436217
12,7,0.0037868139317573453,0,0.0037868139317573453
12,8,-7.74938898195177e-4,1.7385524293792967e-4,7.942014488988051e-4
12,9,-7.74938898195177e-4,-1.7385524293792967e-4,7.942014488988051e-4
13,1,-0.08512537973044906,0.49870200092867534,0.5059150284430357
13,2,-0.08512537973044906,-0.49870200092867534,0.5059150284430357
13,3,-0.036668405013744125,0.06395742323561171,0.07372329288081983
13,4,-0.036668405013744125,-0.06395742323561171,0.07372329288081983
13,5,-0.021045834828878136,0,0.021045834828878136
13,6,-0.0027367857966680217,0,0.0027367857966680217
13,7,-0.0012292640276868464,0,0.0012292640276868464
13,8,6.868114131164247e-5,9.656442587026549e-4,9.680836397425945e-4
13,9,6.868114131164247e-5,-9.656442587026549e-4,9.680836397425945e-4
14,1,-0.08974244421718255,0.472433773336466,0.4808818737309668
14,2,-0.08974244421718255,-0.472433773336466,0.4808818737309668
14,3,-0.04050728154721931,0.06419773852346189,0.07590908700460358
14,4,-0.04050728154721931,-0.06419773852346189,0.07590908700460358
14,5,-0.01989973138992528,0,0.01989973138992528
14,6,-0.003958509754473296,0.0025771902039288916,0.00472352715917748
14,7,-0.003958509754473296,-0.0025771902039288916,0.00472352715917748
14,8,-6.304089114283306e-4,3.2949777349463287e-4,7.113256485929445e-4
14,9,-6.304089114283306e-4,-3.2949777349463287e-4,7.113256485929445e-4
15,1,-0.09701659684250058,0.454416554962953,0.46465753570484447
15,2,-0.09701659684250058,-0.454416554962953,0.46465753570484447
15,3,-0.04542257051975544,0.06314827519612841,0.07778762480541569
15,4,-0.04542257051975544,-0.06314827519612841,0.07778762480541569
15,5,-0.0178291865919898,0,0.0178291865919898
15,6,-0.0037175246713256685,0.0029186830178261273,0.004726383420805135
15,7,-0.0037175246713256685,-0.0029186830178261273,0.004726383420805135
15,8,-7.965439666470316e-4,3.533761025220769e-4,8.714109022932183e-4
15,9,-7.965439666470316e-4,-3.533761025220769e-4,8.714109022932183e-4
