window,species_i,species_j,strength,strength_ji,pair_directional,interaction_type,group,mouse,lag_strength,delta_strength
3,C5,Paenibacillaceae,0.08667062612772983,-0.02987455391901737,C5→Paenibacillaceae,antagonism,C-focal,m6,-0.00116176724485183,0.08783239337258165
6,C5,Paenibacillaceae,-0.02593664318319944,0.23974748727020825,C5→Paenibacillaceae,antagonism,C-focal,m6,0.05200753041370119,-0.07794417359690063
9,C5,Paenibacillaceae,-0.18267149203165103,0.17476209218006952,C5→Paenibacillaceae,antagonism,C-focal,m6,-0.1040265265132566,-0.07864496551839444
12,C5,Paenibacillaceae,-0.277442076964463,0.12710397931979428,C5→Paenibacillaceae,antagonism,C-focal,m6,-0.2352172067980437,-0.04222487016641929
14,C5,Paenibacillaceae,-0.25974688641931853,0.1261509755564465,C5→Paenibacillaceae,antagonism,C-focal,m6,-0.29014049039233486,0.030393603973016325
2,C6,C3,-0.05115938915517416,-0.02822548158367882,C6→C3,competition,C-C,m6,-1.7076693052060757e-4,-0.05098862222465355
3,C6,C3,-0.11606087634830856,-0.01084638183374003,C6→C3,competition,C-C,m6,-0.05115938915517416,-0.0649014871931344
5,Lactobacillaceae,C1,0.06250706593969815,0.01219248143016859,Lactobacillaceae→C1,mutualism,other,m6,-0.0638026581567781,0.12630972409647626
6,Lactobacillaceae,C1,0.30518597544453074,-0.05065952726648968,Lactobacillaceae→C1,antagonism,other,m6,0.06250706593969815,0.2426789095048326
7,Lactobacillaceae,C1,0.20346820083974568,-0.1214994167152906,Lactobacillaceae→C1,antagonism,other,m6,0.30518597544453074,-0.10171777460478507
8,Lactobacillaceae,C1,0.1340762663995837,-0.1490713704109097,Lactobacillaceae→C1,antagonism,other,m6,0.20346820083974568,-0.06939193444016198
9,Lactobacillaceae,C1,0.03712502674736043,-0.1683263007749918,Lactobacillaceae→C1,antagonism,other,m6,0.1340762663995837,-0.09695123965222327
10,Lactobacillaceae,C1,-0.019525844717509,-0.16756784103039035,Lactobacillaceae→C1,competition,other,m6,0.03712502674736043,-0.056650871464869426
6,Lactobacillaceae,C2,0.07573495390532543,0.05300701537205461,Lactobacillaceae→C2,mutualism,other,m6,0.02518914735088081,0.05054580655444463
9,Lactobacillaceae,C2,-0.02987637086304276,0.09957282574482784,Lactobacillaceae→C2,antagonism,other,m6,0.02441670708050951,-0.05429307794355227
9,Lactobacillaceae,C3,0.1049891123611686,-0.28160265050919364,Lactobacillaceae→C3,antagonism,other,m6,0.05430508341028041,0.050684028950888194
10,Lactobacillaceae,C3,0.1489482767471609,-0.268397623395504,Lactobacillaceae→C3,antagonism,other,m6,0.1049891123611686,0.0439591643859923
15,Lactobacillaceae,C3,0.1612771664113257,-0.1875049006679219,Lactobacillaceae→C3,antagonism,other,m6,0.12520394971732493,0.036073216694000765
6,Lactobacillaceae,C4,0.11365897212951412,0.00845205024423733,Lactobacillaceae→C4,mutualism,other,m6,0.05256023689787739,0.06109873523163673
5,Lactobacillaceae,C5,0.10015912651557014,0.0655642152308827,Lactobacillaceae→C5,mutualism,other,m6,-0.07283986988218694,0.17299899639775707
6,Lactobacillaceae,C5,0.38052764881422774,-0.02041099333410645,Lactobacillaceae→C5,antagonism,other,m6,0.10015912651557014,0.2803685222986576
7,Lactobacillaceae,C5,0.2653325591576188,-0.09353118985483122,Lactobacillaceae→C5,antagonism,other,m6,0.38052764881422774,-0.11519508965660896
8,Lactobacillaceae,C5,0.18994234487701697,-0.13370925805438644,Lactobacillaceae→C5,antagonism,other,m6,0.2653325591576188,-0.0753902142806018
9,Lactobacillaceae,C5,0.11024318351480968,-0.19217922947974347,Lactobacillaceae→C5,antagonism,other,m6,0.18994234487701697,-0.0796991613622073
6,Lactobacillaceae,C6,-0.18061844411590727,0.01154134143434785,Lactobacillaceae→C6,antagonism,other,m6,-0.0289052592478647,-0.15171318486804258
7,Lactobacillaceae,C6,-0.1127545319787741,0.03231885071820543,Lactobacillaceae→C6,antagonism,other,m6,-0.18061844411590727,0.06786391213713318
8,Lactobacillaceae,C6,-0.06479862977390452,0.05783089242678271,Lactobacillaceae→C6,antagonism,other,m6,-0.1127545319787741,0.047955902204869574
9,Lactobacillaceae,C6,0.0141741884929995,0.04302575957885777,Lactobacillaceae→C6,mutualism,other,m6,-0.06479862977390452,0.07897281826690403
10,Lactobacillaceae,C6,0.07361780014344123,0.04098424426172151,Lactobacillaceae→C6,mutualism,other,m6,0.0141741884929995,0.05944361165044173
13,Lactobacillaceae,C6,0.08374210703279632,0.03113424866911949,Lactobacillaceae→C6,mutualism,other,m6,0.05888375981903495,0.024858347213761366
15,Lactobacillaceae,C6,0.10544010734983636,0.03734502452318255,Lactobacillaceae→C6,mutualism,other,m6,0.07064331679620184,0.03479679055363452
6,Lactobacillaceae,Lactobacillaceae,0.31979067879230105,0.31979067879230105,Lactobacillaceae→Lactobacillaceae,mutualism,species-species,m6,0.02072228702388698,0.29906839176841404
7,Lactobacillaceae,Lactobacillaceae,0.14395911770019937,0.14395911770019937,Lactobacillaceae→Lactobacillaceae,mutualism,species-species,m6,0.31979067879230105,-0.17583156109210168
8,Lactobacillaceae,Lactobacillaceae,0.03529166078081335,0.03529166078081335,Lactobacillaceae→Lactobacillaceae,mutualism,species-species,m6,0.14395911770019937,-0.10866745691938602
9,Lactobacillaceae,Lactobacillaceae,-0.10345058379069352,-0.10345058379069352,Lactobacillaceae→Lactobacillaceae,competition,species-species,m6,0.03529166078081335,-0.13874224457150686
6,Lactobacillaceae,Paenibacillaceae,0.33199468708989854,0.08991789519873046,Lactobacillaceae→Paenibacillaceae,mutualism,species-species,m6,0.03913309213089237,0.29286159495900616
7,Lactobacillaceae,Paenibacillaceae,0.19829049570983173,0.05607966072246617,Lactobacillaceae→Paenibacillaceae,mutualism,species-species,m6,0.33199468708989854,-0.1337041913800668
8,Lactobacillaceae,Paenibacillaceae,0.1031732216468023,0.03405110256415761,Lactobacillaceae→Paenibacillaceae,mutualism,species-species,m6,0.19829049570983173,-0.09511727406302943
9,Lactobacillaceae,Paenibacillaceae,-0.06995689781458009,0.09791459962644662,Lactobacillaceae→Paenibacillaceae,antagonism,species-species,m6,0.1031732216468023,-0.1731301194613824
10,Lactobacillaceae,Paenibacillaceae,-0.2012067217926247,0.0773185918657017,Lactobacillaceae→Paenibacillaceae,antagonism,species-species,m6,-0.06995689781458009,-0.1312498239780446
12,Lactobacillaceae,Paenibacillaceae,-0.16752759379231694,0.04418455438063105,Lactobacillaceae→Paenibacillaceae,antagonism,species-species,m6,-0.20744539486749144,0.03991780107517451
13,Lactobacillaceae,Paenibacillaceae,-0.1921010143754967,0.0315474820411895,Lactobacillaceae→Paenibacillaceae,antagonism,species-species,m6,-0.16752759379231694,-0.024573420583179767
14,Lactobacillaceae,Paenibacillaceae,-0.1698523609896968,0.01920945194455586,Lactobacillaceae→Paenibacillaceae,antagonism,species-species,m6,-0.1921010143754967,0.0222486533857999
15,Lactobacillaceae,Paenibacillaceae,-0.1976765610050036,0.00670262181180862,Lactobacillaceae→Paenibacillaceae,antagonism,species-species,m6,-0.1698523609896968,-0.027824200015306805
3,Paenibacillaceae,C1,0.07399542941634377,0.04245170277461579,Paenibacillaceae→C1,mutualism,C-focal,m6,0.01043638772961526,0.0635590416867285
5,Paenibacillaceae,C1,0.2114700562314734,-0.01312330811636535,Paenibacillaceae→C1,antagonism,C-focal,m6,-0.01233701203173551,0.22380706826320892
2,Paenibacillaceae,C3,0.04336409427767569,-0.0182452184218993,Paenibacillaceae→C3,antagonism,C-focal,m6,0.0024490512309125,0.04091504304676319
3,Paenibacillaceae,C3,0.12811314206984056,-0.01956571460250814,Paenibacillaceae→C3,antagonism,C-focal,m6,0.04336409427767569,0.08474904779216488
5,Paenibacillaceae,C4,0.07189334431621447,0.04102925370468608,Paenibacillaceae→C4,mutualism,C-focal,m6,-0.03898291918197423,0.1108762634981887
5,Paenibacillaceae,C5,0.24036173993561905,0.05200753041370119,Paenibacillaceae→C5,mutualism,C-focal,m6,-0.08710500055270869,0.32746674048832775
5,Paenibacillaceae,C6,-0.11176987423804016,0.00640595990778586,Paenibacillaceae→C6,antagonism,C-focal,m6,-0.00752291248593893,-0.10424696175210123
14,Paenibacillaceae,C6,0.03287542486279139,0.03568902596158258,Paenibacillaceae→C6,mutualism,C-focal,m6,0.00985492632550143,0.023020498537289956
9,Paenibacillaceae,Lactobacillaceae,0.09791459962644662,-0.06995689781458009,Paenibacillaceae→Lactobacillaceae,antagonism,species-species,m6,0.03405110256415761,0.06386349706228901
5,Paenibacillaceae,Paenibacillaceae,0.09217876445993796,0.09217876445993796,Paenibacillaceae→Paenibacillaceae,mutualism,species-species,m6,-0.00522046346570208,0.09739922792564004
9,Paenibacillaceae,Paenibacillaceae,0.13201338210606772,0.13201338210606772,Paenibacillaceae→Paenibacillaceae,mutualism,species-species,m6,0.06248517233064851,0.06952820977541921
11,Paenibacillaceae,Paenibacillaceae,0.03716445480289356,0.03716445480289356,Paenibacillaceae→Paenibacillaceae,mutualism,species-species,m6,0.08641573667956808,-0.04925128187667452
12,Paenibacillaceae,Paenibacillaceae,-0.01346715454001297,-0.01346715454001297,Paenibacillaceae→Paenibacillaceae,competition,species-species,m6,0.03716445480289356,-0.05063160934290653
13,Paenibacillaceae,Paenibacillaceae,-0.03892191459377023,-0.03892191459377023,Paenibacillaceae→Paenibacillaceae,competition,species-species,m6,-0.01346715454001297,-0.02545476005375726
14,Paenibacillaceae,Paenibacillaceae,-0.06400470329465423,-0.06400470329465423,Paenibacillaceae→Paenibacillaceae,competition,species-species,m6,-0.03892191459377023,-0.025082788700884
15,Paenibacillaceae,Paenibacillaceae,-0.08648242091751457,-0.08648242091751457,Paenibacillaceae→Paenibacillaceae,competition,species-species,m6,-0.06400470329465423,-0.02247771762286034
