window,species_i,species_j,strength
4,Lactobacillaceae,Enterococcaceae,0.002048649698639592
4,Bacillaceae,Lactobacillaceae,0.0015196107516541526
4,Comamonadaceae,Lactobacillaceae,0.0019292651653271332
4,Enterobacteriaceae,Lactobacillaceae,0.0023088460664305874
4,Enterococcaceae,Lactobacillaceae,-0.002254752741856881
4,Lactobacillaceae,Lactobacillaceae,-1.3735446929755715e-4
5,Bacillaceae,Bacillaceae,-0.002064820547055876
5,Comamonadaceae,Bacillaceae,0.008599154174369576
5,Enterobacteriaceae,Bacillaceae,0.003507996604406478
5,Enterococcaceae,Bacillaceae,0.010615512835660883
5,Lactobacillaceae,Bacillaceae,-6.819912066088322e-4
5,Bacillaceae,Comamonadaceae,-0.01580242543036587
5,Comamonadaceae,Comamonadaceae,-0.0020792071079436115
5,Enterobacteriaceae,Comamonadaceae,-0.01959050589056774
5,Enterococcaceae,Comamonadaceae,0.03242671569226962
5,Lactobacillaceae,Comamonadaceae,3.3577481677487126e-4
5,Bacillaceae,Enterobacteriaceae,-0.004394319109662523
5,Comamonadaceae,Enterobacteriaceae,0.03732627088736491
5,Enterobacteriaceae,Enterobacteriaceae,0.003518767299891551
5,Enterococcaceae,Enterobacteriaceae,0.028928260673029095
5,Lactobacillaceae,Enterobacteriaceae,-0.00215573038303704
5,Bacillaceae,Enterococcaceae,-0.005377782244459843
5,Comamonadaceae,Enterococcaceae,-0.026498165804043614
5,Enterobacteriaceae,Enterococcaceae,-0.024193244825460623
5,Enterococcaceae,Enterococcaceae,-0.007445563704635554
5,Lactobacillaceae,Enterococcaceae,0.002210920218101293
5,Bacillaceae,Lactobacillaceae,0.0011875149285297427
5,Comamonadaceae,Lactobacillaceae,6.593010551945936e-4
5,Enterobacteriaceae,Lactobacillaceae,0.0016472910694225401
5,Enterococcaceae,Lactobacillaceae,-0.0021690265930448096
5,Lactobacillaceae,Lactobacillaceae,-5.886883567486586e-5
6,Bacillaceae,Bacillaceae,-7.859024798016868e-4
6,Comamonadaceae,Bacillaceae,0.0084171511039049
6,Enterobacteriaceae,Bacillaceae,7.993992252803217e-4
6,Enterococcaceae,Bacillaceae,0.007437669374054743
6,Lactobacillaceae,Bacillaceae,-5.422100815008162e-4
6,Bacillaceae,Comamonadaceae,-0.0032238324331187586
6,Comamonadaceae,Comamonadaceae,0.014329339334533217
6,Enterobacteriaceae,Comamonadaceae,-0.022929412469853274
6,Enterococcaceae,Comamonadaceae,0.009507638407950351
6,Lactobacillaceae,Comamonadaceae,3.194694836798362e-4
6,Bacillaceae,Enterobacteriaceae,0.005487195771367253
6,Comamonadaceae,Enterobacteriaceae,0.04484090237816976
6,Enterobacteriaceae,Enterobacteriaceae,-0.009344562191080496
6,Enterococcaceae,Enterobacteriaceae,0.008281750082100803
6,Lactobacillaceae,Enterobacteriaceae,-0.0015945760121980543
6,Bacillaceae,Enterococcaceae,-0.004664346778895986
6,Comamonadaceae,Enterococcaceae,-0.02503233052150735
6,Enterobacteriaceae,Enterococcaceae,-0.010970098419602548
6,Enterococcaceae,Enterococcaceae,-0.009465450301035842
6,Lactobacillaceae,Enterococcaceae,0.0019038192567133157
6,Bacillaceae,Lactobacillaceae,5.724427395898935e-4
6,Comamonadaceae,Lactobacillaceae,1.6546551422271107e-4
6,Enterobacteriaceae,Lactobacillaceae,0.0011971156283824317
6,Enterococcaceae,Lactobacillaceae,-7.924523452078192e-4
6,Lactobacillaceae,Lactobacillaceae,-6.205740459906709e-5
