window,kpca1,kpca2
1,-1.544459431909738,-0.34090216295787956
2,-1.538814754265759,-0.3548816546941459
3,-0.6871509100542843,0.3871574811656542
4,0.8429635910658235,2.0258291466827667
5,1.4651047053762405,-1.1310715929423245
6,1.4623567997877172,-0.5861312172540709
