window,kpca1,kpca2
1,1.2727835485832741,0.008937600275694929
2,0.29228635823388344,2.117425977651296
3,1.36343628636527,-0.00670606959350311
4,1.2049131955991648,-0.4729905561297504
5,0.212531719857264,-1.5190653434663932
6,-2.2042932910710604,0.026245673692166724
7,-2.141657817567796,-0.15384728242951143
