ID,18,11,15,7,9,5,3,13,4,6,17,8,2,10,16,12,mean,points
155,6.060058818930897e-6,3.872944112167125e-5,0,1.2484078969841376e-4,8.520409576088322e-5,1.2720456441778273e-5,1.0099638780575008e-4,9.321515794183502e-6,7.668177065179504e-5,1.693121486589941e-4,5.2962001800708065e-6,9.5073384028618275e-05,1.372648662317329e-4,6.113292656663209e-5,4.743267270913743e-6,3.612448497522463e-5,6.0218862125349536e-5,15
179,0,1.0411140086470765e-5,6.322231494828415e-7,1.2484078969841376e-4,3.088648471332017e-5,3.0091829770081724e-4,3.5064027813865755e-5,3.5357473702075353e-6,9.095586648741058e-5,1.4711127614030757e-4,0,5.7201828564936303e-05,2.49080230637464e-5,2.327395681470765e-5,1.6940240253263368e-6,6.020747495870771e-6,5.3590902070305226e-5,14
601,3.0300294094654485e-6,5.788593888077746e-5,5.3738967706041524e-6,9.627292800669085e-4,2.566773384796607e-4,0.002813208444952026,2.637294399675373e-5,2.9893136857209162e-5,6.662351242344272e-4,0.0014623299986484305,2.444400083109603e-6,5.877981004258973e-4,4.60256947917053e-6,1.2785160276879403e-4,4.065657660783208e-6,3.6458970947217445e-5,4.404348396038272e-4,16
643,0,1.4992041724517902e-5,0,7.697238874043303e-5,1.5975767955165604e-5,2.4884392914228747e-4,2.9969254541765604e-7,9.642947373293278e-7,8.796826503344454e-5,1.2100695350844536e-4,1.6296000554064019e-6,5.325687487080277e-5,0,1.4895332361412898e-5,3.3880480506526733e-7,5.017289579892309e-6,4.0135077191226285e-5,13
743,3.0300294094654485e-6,2.4570290604071006e-5,3.7933388968970488e-6,2.3053421901363523e-4,6.567815714901416e-5,7.298361883470284e-4,5.993850908353121e-7,1.0607242110622607e-5,1.447326926587993e-4,3.686320700630261e-4,4.0740001385160047e-7,1.4990824037707445e-4,1.3266229675256234e-5,3.4445456085767324e-5,2.3716336354568714e-6,1.0703551103770258e-5,1.1206975776466071e-4,16
956,5.757055877984352e-6,5.8302384484236283e-5,4.1094504716384695e-6,5.529757678665935e-4,1.7253829391578854e-4,0.0013507534684113302,3.3865257632195134e-5,1.0607242110622607e-5,4.1328486779863567e-4,7.038408485319856e-4,5.2962001800708065e-6,2.7180730952580076e-4,2.978133192404461e-6,8.657911935071246e-5,5.420876881044277e-6,4.047280261113129e-5,2.324118174276359e-4,16
1135,0,2.9151192242118143e-6,6.322231494828415e-7,1.6083782721881526e-5,1.207058023279179e-5,1.3912999233194985e-5,1.1957732562164476e-4,6.750063161305295e-6,4.846553469767133e-5,1.4881903556482192e-5,0,1.1834861082400614e-5,1.9195422121952389e-4,4.65479136294153e-6,3.3880480506526733e-7,2.341401803949744e-6,2.7900850742034224e-5,14
1146,0,9.578248879553104e-6,3.477227322155628e-6,1.478176221582445e-4,3.976191135507884e-5,4.591289746954345e-4,1.069902387141032e-4,7.071494740415071e-6,1.613304785141662e-4,2.515285666677564e-4,4.0740001385160047e-7,8.678898127093785e-5,1.1316906131136952e-4,2.9790664722825795e-5,0,6.689719439856412e-6,8.897066186285929e-5,14
1244,6.666064700823986e-6,1.4992041724517903e-4,1.5805578737071035e-5,0.0017738114658989342,6.131144724126888e-4,0.005205846798797758,8.151637235360244e-5,5.2071915815783706e-5,0.0011810984414679082,0.0028326849540051594,1.4259000484806016e-5,0.0011633668443999804,1.4619926580894627e-4,3.1931868749778897e-4,1.4229801812741228e-5,8.997672646606875e-5,8.537429254940775e-4,16
1394,9.090088228396345e-7,9.994694483011935e-6,1.264446298965683e-6,1.3632920592832913e-4,3.3371604173012593e-5,4.539612892659621e-4,2.097847817923592e-6,6.428631582195519e-7,1.6332221281681024e-4,2.081026841586772e-4,2.0370000692580023e-6,6.627522206144344e-5,2.7073938112767823e-7,1.955012372435443e-5,1.3552192202610693e-6,5.351775551885129e-6,6.905224605825509e-5,16
1476,8.241679993746019e-5,1.0827585689929596e-4,8.693068305389071e-5,3.523114310507382e-5,5.822279876993687e-5,7.95028527611142e-7,2.7571714178424354e-5,1.0446526321067718e-4,1.9917343026440273e-5,2.9763807112964383e-5,1.1977560407237053e-4,4.655045359077575e-5,2.6803198731640147e-5,8.782039704749687e-5,1.0841753762088556e-4,1.023527074298031e-4,6.533189601967168e-5,16
1637,6.969067641770531e-6,9.328381517477806e-5,7.902789368535517e-6,0.0012453443193228269,4.1430491563729466e-4,0.00309464854372637,8.52924984258649e-4,3.407174738563625e-5,8.916330561503095e-4,0.0017353275409386529,6.5184002216256075e-6,7.949081693679079e-4,7.878515990815437e-4,2.1225848615013377e-4,1.0841753762088555e-5,7.860420341831284e-5,6.417120869754023e-4,16
1776,0,8.328912069176612e-6,0,1.8381465967864604e-5,9.585460773099364e-6,5.763956825180779e-5,2.1757678797321828e-4,6.750063161305295e-6,9.991867084930871e-5,4.8061229518475277e-5,0,2.0908254578907753e-5,2.1686224428327027e-4,3.1031942419610203e-6,0,1.0034579159784619e-6,4.425745684902334e-5,12
1792,0.0036602755266342615,0.005619933418676919,0.00358217636496978,0.014279335479369486,0.008076993261066059,0.033435322242950385,0.0011232476602253748,0.0051011191604721446,0.008873840229713357,0.020704143365915757,0.0038336341303435604,0.010583521770621456,0.0010886430515143943,0.007016011861649671,0.003562532525261286,0.005296919852478307,0.008489853118866388,16
1802,3.2421314681280294e-5,2.7152253345515755e-4,3.919783526793617e-5,0.002432097715873085,8.506208893461508e-4,0.006205992686532574,3.5064027813865755e-5,9.675090531204256e-5,0.0012916396952646516,0.0035011507858864906,2.0777400706431623e-5,0.0015428713897756268,8.392920814958026e-6,4.664100945667413e-4,3.760733336224468e-5,1.495152294807908e-4,0.0010613770473837517,16
1868,0,6.246684051882459e-6,0,2.1445043629175368e-5,9.94047783876971e-6,6.757742484694707e-6,1.3815826343753943e-4,8.357221056854175e-6,3.4855350296270476e-5,1.8785353669657847e-5,0,1.5779814776534154e-5,7.688998424026062e-5,9.930221574275264e-6,0,1.3379438879712823e-6,2.1780256308992844e-5,12
1890,9.090088228396345e-7,1.5408487327976732e-5,4.42556204637989e-6,2.1062096421511525e-5,1.3845665561143525e-5,3.180114110444568e-6,4.135757126763653e-5,2.8928842119879838e-6,1.4606051552722867e-5,2.512846010356829e-5,5.2962001800708065e-6,1.854128236242763e-5,6.091636075372761e-5,6.2063884839220405e-6,0,1.0034579159784618e-5,1.5238169522884016e-5,15
2068,5.757055877984352e-6,9.619893439898987e-5,1.2328351414915408e-5,9.221368760545409e-4,2.7904341361689256e-4,0.0020706518001632193,3.4764335268448096e-5,3.664320001851446e-5,5.659844976680111e-4,0.001289358365508334,9.37020031858681e-6,5.680733319552295e-4,5.5230833750046364e-5,1.7719239121597426e-4,6.098486491174813e-6,6.823513828653541e-5,3.8731670075046234e-4,16
2105,3.605734997263883e-5,2.04058345694827e-4,6.069342235035278e-5,9.89152637395714e-4,4.6649242429083564e-4,0.002728935421025245,5.364496562976043e-5,1.2632261059014195e-4,5.228302544440571e-4,0.0014130489409695877,4.562880155137925e-5,6.998347853392897e-4,3.194724697306603e-5,2.913899393201398e-4,4.0656576607832084e-5,1.3078401504919285e-4,4.900923585752537e-4,16
2203,0,2.123872577640036e-5,2.212781023189945e-6,2.5427694588879367e-4,8.307399336686115e-5,7.779354142675025e-4,1.8700814834061736e-4,8.357221056854175e-6,2.575976364752942e-4,4.208407153267505e-4,8.148000277032009e-7,1.530642033323813e-4,1.318500786091793e-4,4.0962163993885466e-5,5.0820720759790105e-6,1.13725230477559e-5,1.4723046391307176e-4,15
2428,2.121020586625814e-6,3.2066311466329956e-5,5.057785195862732e-6,1.7156034903340295e-4,1.2283590472193998e-4,2.3373838711767574e-4,1.4085549634629834e-5,1.1250105268842158e-5,4.4482066092383274e-5,2.2542424403589417e-4,2.851800096961203e-6,1.0533026363336547e-4,8.392920814958026e-6,6.764963447475023e-5,5.0820720759790105e-6,3.24451392833036e-5,6.777334709580651e-5,16
2465,9.090088228396345e-7,3.7480104311294755e-6,0,1.7998518760200757e-5,9.585460773099364e-6,3.577628374250139e-6,8.870899344362618e-5,0,2.5560590217265018e-5,2.5372425735641768e-5,0,1.02568796047472e-5,2.5178762444874077e-5,5.585749635529836e-6,2.3716336354568714e-6,4.3483176359066675e-6,1.3950123719660437e-5,13
2595,3.0300294094654484e-7,2.498673620752984e-6,3.1611157474142073e-7,6.203744764154303e-5,2.0235972743209765e-5,1.7490627607445123e-4,1.6632936270679908e-4,1.9285894746586556e-6,1.2149579246128567e-4,9.343883708414229e-5,0,4.536696748253569e-5,1.681291556802882e-4,1.1171499271059673e-5,6.776096101305347e-7,2.6758877759425646e-6,5.446944913390546e-5,15
2694,3.0300294094654484e-7,0,0,6.893049737949226e-6,3.550170656703468e-6,7.155256748500278e-6,4.97489625393309e-5,0,2.1577121611976962e-5,2.04931130941722e-5,0,4.733944432960246e-6,5.0357524889748154e-5,1.241277696784408e-6,0,3.344859719928206e-6,1.0587392754312538e-5,11
