ID,11,10,5,2,3,13,9,1,4,8,12,6,7,19,17,mean,points
15,4.793148412215121e-5,2.634123997566357e-4,0.0012770840346550693,3.264429122162192e-5,1.3113449236797255e-4,5.94518100388176e-5,3.2847615279187525e-4,0,0,2.8505561292047055e-4,8.907074733076728e-5,7.120518219239009e-4,3.7632466281310213e-4,6.902583467527272e-5,6.732564188879029e-5,2.4926593243376316e-4,13
117,3.58396779004267e-4,5.558181438550854e-4,0.0029050920195041936,2.9708032222851694e-5,6.68161461113003e-5,1.4388602961522347e-4,6.342434095457648e-4,2.855574738672078e-7,9.175254379585779e-4,8.02964405088286e-4,1.7088891472620492e-4,0.0013879339860832644,7.333955056683246e-4,1.988109369988394e-4,1.7065430083040958e-4,6.050946403124307e-4,15
120,1.225520900850457e-5,1.7081350154867163e-5,0,3.578781556148181e-4,3.725884783153506e-4,1.4546719477583032e-5,5.963952494824551e-6,0,2.2171375866900795e-6,1.2346633690324334e-5,8.839081796183013e-6,6.4369729919939384e-6,8.401666890711118e-6,7.026581972931953e-6,0,5.503879599965216e-5,12
140,2.151470025937469e-5,3.641024638274316e-5,3.1237548596819284e-5,1.2936811706346465e-4,1.563206409021387e-4,0,3.807754285157213e-5,0,3.695229311150133e-7,3.9639192374199176e-5,1.3145301132784993e-5,1.2751336974616562e-4,7.526493256262042e-5,6.6132536215830145e-6,0,4.5031624561638724e-5,12
153,9.096088464090058e-5,1.1754665961836218e-4,4.6789860025873997e-4,1.7272111757471916e-7,5.4743446813931395e-5,5.154598423578335e-5,1.4772251564103888e-4,0,0.001226446608370729,1.2065043799141498e-4,8.068495178054238e-5,2.4307236107862823e-4,1.4667910113366493e-4,1.2647847551277514e-4,6.588552120667713e-5,1.960325512933842e-4,14
190,4.4391090408583224e-5,5.0794541249999716e-5,1.8975149200833844e-4,0,4.62092973106189e-5,5.344338242851157e-5,5.4363720818208407e-5,0,5.062464156275682e-4,7.516284018495691e-5,7.81918774277728e-5,6.95806128182202e-5,6.861361294080746e-5,5.0426058864570487e-5,4.4283710974979705e-5,8.876391020420907e-5,13
231,4.550767611824697e-4,4.371477112002188e-4,0.001943706614285064,3.765320363128878e-5,1.2488999273140242e-6,4.575891974796227e-4,6.067174749542668e-4,0,0.003119882107404057,4.92349094352758e-4,6.441197555064646e-4,0.001056889660780719,5.398070977281893e-4,7.295245401308763e-4,5.364449540871525e-4,7.372104715100308e-4,14
237,1.775643616343329e-4,1.4811328621128236e-4,0.0010285129032676138,3.799864586643822e-5,4.412779743176219e-5,3.858042991880717e-5,2.46127731805644e-4,0,0,3.340089324645635e-4,1.0493576593930089e-4,6.228537676062706e-4,4.382869561320966e-4,4.62927753510811e-5,4.2483560122338254e-5,2.2065912758343544e-4,13
254,1.225520900850457e-5,2.2475460730088372e-5,1.455536838873069e-4,9.447845131337137e-5,4.162999757713414e-7,1.264932128485481e-5,2.0415068155360963e-5,0,2.3982038229364362e-4,5.241904128172787e-5,2.266431229790516e-7,4.505881094395757e-5,1.6453264327642605e-5,5.786596918885137e-6,0,4.4533882216272944e-5,13
373,4.9565511989951815e-5,8.495724155973404e-5,1.5519079994377242e-4,1.352406350610051e-4,1.1177654349460516e-4,1.6760350702432622e-5,9.794645058808013e-5,0,7.390458622300266e-7,9.617377821936849e-5,2.8557033495360502e-5,2.5563978453918784e-4,2.0093986646950755e-4,3.099962635117038e-5,1.8721568867471093e-5,8.554721580959181e-5,14
382,3.0501853532278043e-5,1.5283313296460094e-5,3.987772161296079e-5,0,5.724124666855944e-5,6.324660642427405e-6,1.2386670566174067e-5,0,1.503958329638104e-4,1.8411646731185407e-5,6.799293689371548e-6,4.781751365481211e-5,1.2952569789846306e-5,0,0,2.6532821543192375e-5,11
387,6.726748055779175e-5,6.495408150995539e-5,6.7127498048484e-5,0,0,2.719604076243784e-5,6.445656350175765e-5,0,1.1048735640338897e-4,8.44769673548507e-5,1.699823422342887e-5,1.9065700957239187e-4,1.277753506295649e-4,9.506552081025583e-6,4.7884012680262606e-5,5.8585809821689344e-5,12
420,2.5327431950909445e-5,2.0902178478982184e-5,1.6981263120185804e-4,0,2.352094863108079e-5,2.8460972890923322e-5,6.606224301959503e-5,0,3.373744361080071e-4,4.6570635849468973e-05,1.813144983832413e-5,4.9043603748525246e-5,4.2358403907335214e-5,9.506552081025583e-6,1.1160935286376999e-5,5.6548828199494135e-5,13
425,9.804167206803656e-6,2.9892362771017535e-5,2.465772453068076e-4,0,2.081499878856707e-7,3.1939536244258396e-5,2.270889603798579e-5,0,1.6776341072621603e-4,6.151656084301949e-5,1.813144983832413e-5,6.866104524793533e-5,3.675729264686114e-5,2.4386372729587364e-5,5.436455574977183e-5,5.1514069689098264e-5,13
477,0.0017222653726618423,0.0011037698764546399,0.002884488530004164,0,6.244499636570121e-5,0.001753512163112998,9.406988146644416e-4,0,0.005891304090766656,5.954543160473963e-4,0.0021032481812455987,0.0013744469950524199,7.242936998700543e-4,0.0028680854300102837,0.0023315553843412076,0.0016237045233731603,13
530,0.01678827465176143,0.012732123748987762,0.05567195788646746,9.185309032623565e-4,0.001226211578634486,0.0158410612780558,0.014975943480080972,3.341022444246331e-5,0.019755065420339724,0.016283043761451774,0.016585063810238058,0.032255058617834766,0.01712854830398351,0.027198245503814195,0.02054188140966213,0.017862294705267793,15
535,8.450647456308818e-4,8.662042565376058e-4,0.006075370887734577,0,1.457049915199695e-6,9.24981618955008e-4,0.0012494480476657433,0.023967981011570216,0.005490002187575753,0.0014345921917722467,0.0011214301725003474,0.0031755733427170094,0.0017226917820495587,0.001441689289505097,0.0014736034879722921,0.0033193393381401024,14
572,9.967569993583718e-5,1.296834084126099e-4,5.639374464766206e-4,6.373409238507136e-5,5.016414708044664e-5,9.67673078291393e-5,9.175311530499309e-5,0,5.790424330572258e-4,8.967554996130304e-5,1.3553258754147286e-4,2.881311720225858e-4,1.4212819823452972e-4,2.1369075764740117e-4,1.8685565850418265e-4,1.820514382928946e-4,14
580,3.913496743382459e-4,6.427981768805274e-5,7.144758455655475e-5,1.7272111757471916e-7,3.0806198207079265e-5,1.5147562238613634e-4,3.2572355933272547e-5,2.855574738672078e-7,0,9.314127169893794e-6,3.6920164733287507e-4,3.4637045147395954e-5,1.9253819957879643e-5,0,1.368114648007503e-5,7.923182118592686e-5,13
612,6.941895058372922e-4,0.0010754507959347286,0.006999869400461717,3.506238686766799e-5,7.139544584478506e-5,4.2343603001051476e-4,0.0016838990486348856,0,0.0049050473876206865,0.0019992882273981334,6.357339599562397e-4,0.004018510282144787,0.0024543369404489853,7.336578236443657e-4,7.71544655442126e-4,0.0017667614593497943,14
716,1.6067940700039326e-5,2.6296289054203394e-5,3.821614987908743e-4,1.4232220088156858e-4,2.081499878856707e-7,3.415316746910799e-5,6.170397004260785e-5,0,4.319723064734505e-4,7.256354888173073e-5,4.714176957964273e-5,2.0782227088437572e-4,7.561500201640005e-5,2.8932984594425688e-5,7.200603410565806e-6,1.0227744685112522e-4,14
769,3.3225233311945726e-5,6.562834533185804e-5,2.6286064829876657e-4,0,4.162999757713414e-7,3.4785633533350726e-5,1.0459855144769212e-4,0,6.448175147956982e-4,7.256354888173073e-5,4.0569119013250234e-5,1.5847214461242219e-4,6.861361294080746e-5,3.885286502680021e-5,2.628220244856519e-5,1.0344571464124391e-4,13
820,6.536111471202437e-6,3.641024638274316e-5,3.8448769921829696e-4,8.052258501333407e-4,7.695305052133246e-4,1.4230486445461661e-5,6.560347744307005e-5,0,5.069854614897983e-4,8.880911952689432e-5,4.283555024304075e-5,2.1732446911065247e-4,1.1307243357082045e-4,3.058629799982144e-5,2.2321870572753997e-5,2.0693063858808142e-4,14
873,1.0893519118670729e-5,2.427349758849544e-5,1.1132530616951554e-4,0,7.014654591747102e-5,1.1700622188490699e-5,5.7575079853883167e-5,0,3.695229311150133e-7,7.516284018495691e-5,1.3598587378743096e-5,1.4437210853472117e-4,1.1622305865483712e-4,1.6119805702608597e-5,1.6921418014829642e-5,4.4578794149222544e-5,13
902,3.1754608230925174e-4,1.9935733667588386e-4,5.5828810258145106e-5,5.026184521424327e-5,2.081499878856707e-7,2.017566744934342e-4,3.110430608839266e-4,0,0,2.9090401835272947e-4,2.939561305038299e-4,2.7341809089802824e-4,2.919579244522113e-4,1.9095769832320954e-4,1.4617224923448586e-4,1.7489120477248433e-4,13
1020,2.451041801700914e-5,5.056978664269883e-5,2.891134816939657e-4,4.8344640809163894e-4,6.798178604346005e-4,3.1623303212137025e-7,4.335334698160923e-5,0,2.449937033292538e-4,3.920597715699481e-5,2.266431229790516e-7,1.0053938768447675e-4,6.266243222655375e-5,1.3639835594514967e-5,0,1.354930342672278e-4,13
1074,1.225520900850457e-5,2.112693308628307e-5,1.1896853614533302e-4,1.252228102416714e-4,3.253384310653033e-4,4.1742760240020874e-5,5.918075937172054e-5,0,7.390458622300266e-7,6.82313967096871e-5,3.4903040938773944e-5,8.613282908334746e-5,5.531097369718152e-5,3.2322277075486983e-4,1.5517300349769312e-4,9.516989998017465e-5,14
1122,3.540393713567987e-5,7.641656648230047e-6,3.755152118553808e-5,6.528858244324384e-5,1.2488999273140242e-4,1.0119457027883848e-5,9.863459895286757e-6,2.855574738672078e-7,1.0974831054115894e-4,8.44769673548507e-6,4.532862459581032e-7,3.4943567670824234e-5,2.6255209033472242e-5,1.4879820648561783e-5,1.4761236991659902e-5,3.3368886160550155e-5,15
1144,1.988067239157408e-5,2.2475460730088372e-5,1.7247114597605543e-4,8.584239543463542e-5,4.745819723793292e-5,0,1.85800058492611e-5,0,3.695229311150133e-7,3.768972389677954e-5,1.5865018608533613e-6,9.471545973933938e-5,4.0958126092216695e-5,0,0,3.6135147475990084e-5,11
1169,0.04298473709036283,0.04344753789194113,0.003379304592351652,1.269500214174186e-4,1.7297263993299236e-4,0.04169184672184933,0.04860598345003183,1.4277873693360388e-5,8.89441695193837e-4,0.047057786361215284,0.04823101642868006,0.03406630020877249,0.05012854550342788,0.02924752746980223,0.03357965397500311,0.02824159212824503,15
1190,0,6.5178836117256275e-6,4.286855073393285e-5,1.576943803457186e-4,4.891524715313262e-5,1.7076583734553994e-5,4.8170385535121375e-6,0,1.4226632847928012e-4,2.382683694623994e-6,1.4278516747680251e-5,9.502198226276766e-6,3.5006945377962986e-7,3.099962635117038e-5,2.59221722780369e-5,3.357275195756159e-5,13
1224,2.7233797796676824e-7,2.2700215337389257e-5,3.323143467746733e-7,0,4.745819723793292e-5,3.1623303212137025e-7,3.6013097757209787e-5,0,3.695229311150133e-7,4.115544563441444e-5,1.881137920726128e-5,5.210882898280807e-5,3.500694537796299e-5,0,8.640724092678966e-6,1.7545682794375702e-5,12
1242,5.896117222980533e-4,3.229723706913699e-4,2.648545343794146e-4,0,0,6.191842768936429e-4,3.043909600243146e-4,0,6.610765237647587e-4,1.6115606080002287e-4,6.964743169146256e-4,2.3540929799292117e-4,2.0549076936864273e-4,8.754294481570516e-4,0.0010923315373828327,4.0189212124451003e-4,12
1278,8.170139339003047e-7,1.4833804081858326e-5,1.5618774298409642e-5,0,5.5784196753359746e-5,1.2965554316976179e-5,1.513926402532386e-5,0,7.390458622300266e-7,2.8375596726885747e-5,0,3.7089225334822216e-5,3.080611193260743e-5,5.3732685675362e-6,0,1.4502790388927313e-5,11
1295,1.7593033376653227e-4,1.9486224452986618e-4,3.323143467746733e-7,1.8152989457102984e-4,6.411019626878658e-5,2.0997873332858984e-4,2.0759142337754686e-4,0,3.695229311150133e-7,1.7675180861937993e-4,2.4477457281737574e-4,1.0207200030161817e-4,2.3244611730967424e-4,2.3270386180945232e-4,1.7605475338833396e-4,1.4663385182440503e-4,14
1348,2.897676085566414e-4,3.342101010564141e-4,0.002962914715842987,1.7272111757471916e-7,0,2.4002087138012002e-4,7.014525665066722e-4,0,1.6591579607064095e-4,7.557439464130105e-4,2.112313906164761e-4,0.0016570607616532968,9.129811354572747e-4,3.7612879972753397e-4,2.909043777868585e-4,5.932336528123667e-4,13
1420,3.3061830525165666e-4,4.632192456471213e-4,0.0037099573673924522,0,4.953969711678963e-5,1.2364711555945575e-4,7.324192429221073e-4,7.424494320547402e-6,1.4263585141039513e-4,9.45058996331317e-4,1.8698057645771758e-4,0.002006189915838111,0.001024303221759197,2.3766380202563958e-4,6.912579274143173e-5,6.685855749849293e-4,14
1430,2.3421066105142066e-5,7.394426580199074e-5,2.954274542826845e-4,0,2.081499878856707e-7,3.952912901517128e-5,8.808299069279336e-5,0,6.584898632469537e-4,6.498228258065439e-5,1.9038022330240335e-5,2.0199834293923834e-4,8.926771071380562e-5,4.29861485402896e-5,0,1.0649169508245663e-4,12
1504,1.552326474410579e-5,6.5178836117256275e-6,7.344147063720278e-5,3.437150239736911e-5,0,7.5895927709128855e-6,2.4773341132348133e-5,0,0,2.0794330425809402e-5,2.266431229790516e-7,5.486753169366262e-5,3.535701483174262e-5,1.6533134053957536e-6,0,1.8341059251550253e-5,11
1588,0,6.742638219026512e-6,5.71580676452438e-5,1.6961213745837422e-4,1.4008494184705638e-4,0,1.766247469621117e-5,0,3.4328680300584736e-4,5.220243367312569e-5,0,9.563502730962422e-5,5.811152932741856e-5,9.919880432374522e-6,1.6201357673773062e-5,6.444115275253836e-5,11
1607,1.6231343486819387e-4,1.1529911354535334e-4,3.788383553231275e-4,7.496096502742811e-5,4.162999757713414e-7,1.6349247760674842e-4,1.2065534662606592e-4,0,4.5044845302920117e-4,1.0657094343227319e-4,2.2029711553563815e-4,2.4276583855519995e-4,1.1517285029349822e-4,2.3518383191754595e-4,1.1700980542169434e-4,1.668949887438493e-4,14
1615,7.080787427135974e-6,1.9778405442477768e-5,7.477072802430148e-5,5.9657874010308e-4,4.924828713374969e-4,0,2.775531737976041e-5,0,5.934538273707113e-4,4.353812932903844e-5,2.4930743527695676e-6,4.291315327995959e-5,8.191625218443339e-5,5.786596918885137e-6,0,1.3256985887667e-4,12
1641,2.7233797796676824e-7,1.4384294867256558e-5,1.960654645970572e-5,9.706926807699217e-5,2.547755851720609e-4,9.486990963641107e-6,2.454395834408565e-5,0,1.1085687933450398e-6,1.1046988038711245e-5,2.266431229790516e-7,8.582630655991917e-6,3.290652865528521e-5,5.3732685675362e-6,0,3.195890731303717e-5,13
1670,2.31487281271753e-5,5.8436197898229766e-5,2.9509513993590986e-4,0,0,4.806742088244828e-5,1.0528669981247957e-4,0,2.6827364798949965e-4,8.750947387528124e-5,3.7396115291543516e-5,1.992396402283838e-4,1.2112403100775194e-4,3.389292481061295e-5,1.260105596849016e-5,8.60047383885204e-5,12
1672,2.0261945560727556e-4,1.3350423673672492e-4,8.520539851302623e-4,7.770723079686615e-4,4.2816452508082466e-4,1.318691743946114e-4,1.8235931666867375e-4,5.711149477344156e-7,0.001862026049888552,2.607955607570263e-4,9.745654288099219e-5,3.9909232550362414e-4,2.072411166375409e-4,2.2526395148517143e-4,2.2861915828546433e-4,3.992472547982093e-4,15
1689,2.530019815311277e-4,2.64760927400441e-4,0.0025272506072213903,0,0,1.612788463818988e-4,4.899616357286631e-4,0,0,5.527826171527666e-4,2.538402977365378e-4,0.0011387311745360705,6.44127794954519e-4,1.1325196826960912e-4,7.020588325301661e-5,4.31279582277736e-4,11
1696,9.831401004600333e-5,2.1171884007743246e-4,9.238338840335917e-5,0,4.7666347225818594e-5,1.859450228873657e-4,3.0737293627172685e-4,0,0,4.340816476387713e-4,1.255602901303946e-4,1.2414162198845453e-4,6.203230720975042e-4,1.2193186364793683e-4,1.1196938303429827e-4,1.6542722822993772e-4,12
1724,3.676562702551371e-5,4.6524203711282926e-5,4.349994799280473e-4,0,0,1.48629525097044e-5,9.657015385850523e-5,0,3.695229311150133e-7,1.1371899451614517e-4,3.150339409408817e-5,1.924961447129616e-4,1.3757729533539454e-4,1.6119805702608597e-5,1.8721568867471093e-5,7.601527621285585e-5,12
1743,4.1095800875185325e-4,7.09325540641589e-4,0.005199390269636538,1.7272111757471916e-7,0,2.4919162931163975e-4,9.615726483963276e-4,0,3.695229311150133e-7,0.001051413332154988,3.46990621280928e-4,0.002275010168884715,0.001435634829950262,2.7155672683625253e-4,1.9513635242633334e-4,8.737814914880078e-4,13
1762,5.555694750522072e-5,5.8885707112831535e-5,6.3571734537995e-4,3.074435892830001e-5,2.6226898473594507e-5,4.0794061143656764e-5,1.2937189258004027e-4,0,0,1.87582189049489e-4,7.660537556691944e-5,3.0192468557685854e-4,1.9113792176367791e-4,9.093223729676645e-5,8.064675819833703e-5,1.270750919050428e-4,13
1777,1.2445845593081308e-4,4.674895831858381e-5,3.0772308511334745e-4,0,2.081499878856707e-7,5.31271493963902e-5,8.716545953974344e-5,0,3.2222399593229156e-4,6.628192823226747e-5,4.5781910841768424e-5,1.5172864909699998e-4,8.366659945333155e-5,6.365256610773651e-5,9.468793484894033e-5,9.649698952000663e-5,13
1781,2.7233797796676824e-7,4.787273135508823e-5,2.7249776435523207e-4,6.718851473656576e-5,0,0,3.394865266284744e-5,0,0,3.6606685853768637e-5,2.2211026051947056e-5,1.5264821666728483e-4,7.946576600797599e-5,2.8932984594425688e-5,1.8361538696942803e-5,5.0667081264003015e-5,11
1818,2.3693404083108837e-5,3.461220952433609e-5,4.1306673304091884e-4,0,0,5.502454758911842e-5,1.2180226056737833e-4,5.711149477344156e-7,0,1.0397165212904701e-4,1.2238728640868787e-5,2.936485774442949e-4,1.2112403100775194e-4,3.099962635117038e-5,4.9324133362375766e-5,8.400513457920692e-5,12
1836,3.948900680518139e-5,4.023107470685819e-5,3.6189032363761917e-4,0,0,4.8699886946691015e-5,4.977606505295875e-5,0,5.313739749433891e-4,8.945894235270087e-5,4.895491456347515e-5,1.6429607255755957e-4,7.351458529372228e-5,5.745264083750244e-5,4.0683409269696804e-5,1.0305472646449031e-4,12
1895,2.3965742061075604e-5,2.9218098949114883e-5,1.761266037905768e-5,1.7272111757471916e-7,0,8.538291867276997e-6,2.7984700168022893e-5,0.4404846824115443,9.238073277875332e-6,3.898936954839263e-5,1.6544947977470766e-5,1.351764328318727e-4,1.0327048886499081e-4,1.2399850540468152e-5,2.0161689549584257e-5,0.029395197031911804,14
1924,5.9097341218788705e-5,5.214306889380502e-5,7.453810798155921e-4,0,0,3.3836934436986616e-5,1.0826867605989184e-4,0,0,1.2758188146668478e-4,3.195668034004627e-5,2.758702710854545e-4,1.652327821839853e-4,1.777311910800435e-5,8.640724092678966e-6,1.0838550391346122e-4,11
1948,0.0011323813123858223,8.482238879535351e-4,0.003764124605916724,0.0019529576764173494,0.0019283014877728535,9.619808837132083e-4,9.757943812686015e-4,1.028006905921948e-5,0.002256307017388271,0.001065926041931334,9.840844399750422e-4,0.0023740169439520503,0.0013092597571358157,0.0011697192343174958,0.001376755372100182,0.0014740075407525003,15
1961,3.3225233311945726e-5,7.86641125553093e-6,1.927423211293105e-5,4.853463403849608e-5,1.1573139326443291e-4,9.803223995762477e-6,8.716545953974343e-6,0,1.4780917244600532e-6,5.198582606452351e-6,5.6660780744762904e-5,4.751099113138383e-5,1.3652708697405566e-5,4.5052790297034284e-5,3.6363047223357315e-5,2.9937911090528656e-5,14
1990,7.625463383069511e-6,2.2025951515486604e-5,6.028182250492573e-4,0,2.081499878856707e-7,1.0751923092126589e-5,1.949753700231103e-5,0,0,6.368263692904129e-5,1.9038022330240335e-5,1.19237261613602e-4,8.646715508356858e-5,2.6866342837680998e-5,2.664223261909348e-5,6.69907267628909e-5,12
1996,3.036568454329466e-4,3.90398752881635e-4,0.0011896853614533304,3.112434538696439e-4,1.0782169372477742e-4,4.028808829226257e-4,3.2136528635573827e-4,0,0.001001776666252801,2.727089792301462e-4,3.662552867341474e-4,5.17103497023513e-4,2.3979757583904646e-4,4.5052790297034286e-4,4.759598854383997e-4,4.2341213800860624e-4,14
2008,2.614444588480975e-5,3.933205627765465e-5,4.054235030651014e-5,1.893023448618922e-4,1.1947809304637499e-4,3.0990837147894286e-5,2.2250130461460823e-5,0,7.390458622300266e-7,1.6462178253765778e-5,6.572650566392497e-6,4.0154450569105045e-5,4.795951516780929e-5,1.1573193837770275e-5,0,3.943341948291132e-5,13
2106,4.0850696695015233e-05,2.9442853556415767e-5,3.233418594117571e-4,4.8189191803346645e-5,4.6417447298504564e-5,4.016159507941402e-5,4.541779207597158e-5,0,1.1233497105896403e-4,2.9891849987101017e-5,5.462099263795144e-5,1.0758940572332725e-4,6.651319621812968e-5,1.6533134053957536e-5,9.504796501946863e-5,7.04235300412883e-5,14
2129,4.806765311113459e-4,9.387999946957913e-4,0.005108003824273503,0,9.970384419723626e-5,2.65635746981951e-4,0.0013008297922365395,2.855574738672078e-7,1.644377043461809e-4,0.0013923537080948213,4.2790221618444944e-4,0.003216034315809543,0.0018011073396961958,3.0296968153877186e-4,2.026969860074274e-4,0.0010467624828431749,14
2219,3.295289533397896e-5,5.10192958573006e-5,8.497277847028395e-4,0,0,3.225576927637976e-5,1.234079400852157e-4,0,1.3155016347694474e-4,1.3559636298496547e-4,1.6091661731512663e-5,2.6973982061688885e-4,1.2602500336066677e-4,2.14930742701448e-5,0,1.1932398477978919e-4,11
2235,0,1.6631840940265394e-5,1.4322748345988416e-4,0,0,1.1700622188490699e-5,4.014198794593448e-5,0,2.4905845557151896e-4,2.490987498925085e-5,1.2465371763847839e-5,7.908281104449696e-5,1.6803333781422235e-5,3.223961140521719e-5,1.9441629208527673e-5,4.3046868153257095e-5,11
2241,2.9684839598377736e-5,6.47293269026545e-5,1.5751700037119513e-4,0,2.081499878856707e-7,1.233308825273344e-5,5.9410142159983027e-5,0,1.7737100693520638e-4,4.548759780645807e-5,2.8330390372381452e-5,1.1126767600446664e-4,5.706132096607967e-5,3.058629799982144e-5,4.7163952339206026e-5,5.474338597976328e-5,13
2312,2.6634654245149934e-4,1.532826421792027e-4,4.609199989764718e-4,7.772450290862362e-5,4.162999757713414e-7,2.5994355240376634e-4,1.2570176796784053e-4,0,7.841276598260582e-4,1.2389955212044768e-4,3.565096324460482e-4,2.2437448714950298e-4,1.6698312945288344e-4,2.4469038399857154e-4,2.833437442057644e-4,2.3521759307083015e-4,14
