window,rank,R,I,C
7,8,1.2785615572204776e-17,1.4982253105513368e-16,1.5036709339920985e-16
7,9,1.2785615572204776e-17,-1.4982253105513368e-16,1.5036709339920985e-16
7,10,-1.1913175270079316e-16,0,1.1913175270079316e-16
7,11,1.1507251249618115e-16,0,1.1507251249618115e-16
7,12,-7.782371557826604e-17,0,7.782371557826604e-17
7,13,3.183036409038114e-17,2.3985672206903383e-17,3.985579693524196e-17
7,14,3.183036409038114e-17,-2.3985672206903383e-17,3.985579693524196e-17
7,15,2.186633823244715e-17,0,2.186633823244715e-17
7,16,-2.564294439391962e-18,0,2.564294439391962e-18
8,1,-3.541093283812659,0,3.541093283812659
8,2,-0.24991537657353582,0.9587307575767479,0.9907685708436543
8,3,-0.24991537657353582,-0.9587307575767479,0.9907685708436543
8,4,-0.24697231305650552,0,0.24697231305650552
8,5,0.03444593209493289,0.10838835811171656,0.11373020008793812
8,6,0.03444593209493289,-0.10838835811171656,0.11373020008793812
8,7,-0.009138182543646811,0,0.009138182543646811
8,8,-5.050484178346533e-4,0,5.050484178346533e-4
8,9,-1.0084486870552192e-16,1.1366396030677815e-16,1.5195125342311195e-16
8,10,-1.0084486870552192e-16,-1.1366396030677815e-16,1.5195125342311195e-16
8,11,1.0114523890195342e-16,9.491934055390134e-17,1.387084732946071e-16
8,12,1.0114523890195342e-16,-9.491934055390134e-17,1.387084732946071e-16
8,13,-1.1596576097289864e-16,0,1.1596576097289864e-16
8,14,5.0268560042054774e-17,0,5.0268560042054774e-17
8,15,-2.42553412858508e-17,0,2.42553412858508e-17
8,16,1.6087007823141936e-17,0,1.6087007823141936e-17
9,1,-2.9460902316012643,0,2.9460902316012643
9,2,-0.29700524124685734,0.9077136183231036,0.9550686500023572
9,3,-0.29700524124685734,-0.9077136183231036,0.9550686500023572
9,4,-0.18700700214512217,0,0.18700700214512217
9,5,-0.047881469100841095,0.13813304160549877,0.14619634833483788
9,6,-0.047881469100841095,-0.13813304160549877,0.14619634833483788
9,7,-6.119249439196989e-4,0.007334856728388171,0.007360337992441132
9,8,-6.119249439196989e-4,-0.007334856728388171,0.007360337992441132
9,9,-0.003393465752592204,0,0.003393465752592204
9,10,5.009060664969318e-18,8.557556068242901e-17,8.572203494351632e-17
9,11,5.009060664969318e-18,-8.557556068242901e-17,8.572203494351632e-17
9,12,3.067349808595241e-17,5.844569188432561e-17,6.600577538872224e-17
9,13,3.067349808595241e-17,-5.844569188432561e-17,6.600577538872224e-17
9,14,-4.169433246747152e-17,0,4.169433246747152e-17
9,15,-6.968762326523401e-18,2.4792565510250196e-17,2.5753348383144655e-17
9,16,-6.968762326523401e-18,-2.4792565510250196e-17,2.5753348383144655e-17
10,1,-1.9652546715316404,0,1.9652546715316404
10,2,-0.4396727007364716,0.8035194009746119,0.9159451465647395
10,3,-0.4396727007364716,-0.8035194009746119,0.9159451465647395
10,4,-0.11521382046865791,0.2731159859834603,0.2964229515855711
10,5,-0.11521382046865791,-0.2731159859834603,0.2964229515855711
10,6,-0.0020679654254835197,0.053473844513144554,0.05351381623484682
10,7,-0.0020679654254835197,-0.053473844513144554,0.05351381623484682
10,8,-0.050263433141845254,0,0.050263433141845254
10,9,-0.0025678776828390454,0,0.0025678776828390454
10,10,-5.623067726958298e-4,0,5.623067726958298e-4
10,11,2.739004324553437e-17,1.0448046118674169e-16,1.0801102369104036e-16
10,12,2.739004324553437e-17,-1.0448046118674169e-16,1.0801102369104036e-16
10,13,-8.134511443038476e-17,0,8.134511443038476e-17
10,14,3.2390980450907895e-18,4.425974376947595e-17,4.4378110309987017e-17
10,15,3.2390980450907895e-18,-4.425974376947595e-17,4.4378110309987017e-17
10,16,1.5865662155548444e-17,0,1.5865662155548444e-17
11,1,-2.0534925908621604,0,2.0534925908621604
11,2,-0.38701774480029605,0.812985039286831,0.9004040253655673
11,3,-0.38701774480029605,-0.812985039286831,0.9004040253655673
11,4,-0.13076496393270032,0.1023459983584246,0.16605474751509836
11,5,-0.13076496393270032,-0.1023459983584246,0.16605474751509836
11,6,-0.041372594168202007,0.06402547348407776,0.07622960581734033
11,7,-0.041372594168202007,-0.06402547348407776,0.07622960581734033
11,8,-0.048233423456048176,0,0.048233423456048176
11,9,0.001707036327127839,0.004521234578514489,0.004832756473906914
11,10,0.001707036327127839,-0.004521234578514489,0.004832756473906914
11,11,-8.704812542131541e-4,0,8.704812542131541e-4
11,12,7.421048151674365e-17,1.733329177366739e-17,7.620786423104925e-17
11,13,7.421048151674365e-17,-1.733329177366739e-17,7.620786423104925e-17
11,14,-6.069214180380692e-17,0,6.069214180380692e-17
11,15,-7.719604709043818e-18,0,7.719604709043818e-18
11,16,6.209226253702543e-18,0,6.209226253702543e-18
12,1,-1.7751996744880898,0,1.7751996744880898
12,2,-0.3795148646221304,0.723040724530547,0.8165901186022351
12,3,-0.3795148646221304,-0.723040724530547,0.8165901186022351
12,4,-0.17340391116932447,0.12464726685462664,0.21355527982971403
12,5,-0.17340391116932447,-0.12464726685462664,0.21355527982971403
12,6,-0.030763988927605304,0.04905198050039532,0.05790094822840973
12,7,-0.030763988927605304,-0.04905198050039532,0.05790094822840973
12,8,-0.03959936456374496,0,0.03959936456374496
12,9,-0.012717509291054207,0.018357475820717024,0.0223323075627276
12,10,-0.012717509291054207,-0.018357475820717024,0.0223323075627276
12,11,-4.1724215860579805e-4,0,4.1724215860579805e-4
12,12,2.380621318359315e-4,0,2.380621318359315e-4
12,13,-4.0895674695860174e-17,6.762742125514741e-17,7.903116040177306e-17
12,14,-4.0895674695860174e-17,-6.762742125514741e-17,7.903116040177306e-17
12,15,9.816044653126283e-18,1.3604027397504946e-17,1.677570547143202e-17
12,16,9.816044653126283e-18,-1.3604027397504946e-17,1.677570547143202e-17
13,1,-1.5335377253679483,0,1.5335377253679483
13,2,-0.396993908426006,0.6601746014945832,0.7703471086373257
13,3,-0.396993908426006,-0.6601746014945832,0.7703471086373257
13,4,-0.1786055787781685,0.12306325075792394,0.21689747914116528
13,5,-0.1786055787781685,-0.12306325075792394,0.21689747914116528
13,6,-0.027724409362765684,0.043842969127348454,0.05187339218150129
13,7,-0.027724409362765684,-0.043842969127348454,0.05187339218150129
13,8,-0.040814822424040526,0,0.040814822424040526
13,9,-0.010331736776620519,0.01932997717674391,0.02191786491597239
13,10,-0.010331736776620519,-0.01932997717674391,0.02191786491597239
13,11,-0.0032444190953777705,0,0.0032444190953777705
13,12,-3.8112523572879175e-4,0,3.8112523572879175e-4
13,13,2.6657512452687356e-6,0,2.6657512452687356e-6
13,14,4.3878385846103894e-10,0,4.3878385846103894e-10
13,15,-6.834170771589233e-17,0,6.834170771589233e-17
13,16,-1.281339729363115e-17,0,1.281339729363115e-17
14,1,-1.3244967975050832,0,1.3244967975050832
14,2,-0.4199294173451615,0.6130600079333324,0.7430903638717598
14,3,-0.4199294173451615,-0.6130600079333324,0.7430903638717598
14,4,-0.176301365418586,0.11428292195940842,0.2101017793833218
14,5,-0.176301365418586,-0.11428292195940842,0.2101017793833218
14,6,-0.0267915465396552,0.040407237206931776,0.04848228320411243
14,7,-0.0267915465396552,-0.040407237206931776,0.04848228320411243
14,8,-0.04057009278399899,0,0.04057009278399899
14,9,-0.009291933403329181,0.018841183898688975,0.021007861316091204
14,10,-0.009291933403329181,-0.018841183898688975,0.021007861316091204
14,11,-0.005950254679911726,0,0.005950254679911726
14,12,-3.3817241867170383e-4,0,3.3817241867170383e-4
14,13,1.7174676224128144e-5,0,1.7174676224128144e-5
14,14,9.717853106349215e-8,0,9.717853106349215e-8
14,15,2.1446280035744764e-17,0,2.1446280035744764e-17
14,16,-1.2446153803865287e-17,0,1.2446153803865287e-17
15,1,-1.130649435500633,0,1.130649435500633
15,2,-0.4466534760143206,0.5722492998632531,0.7259260215956297
15,3,-0.4466534760143206,-0.5722492998632531,0.7259260215956297
15,4,-0.1719100230473567,0.10358862176975771,0.20070789367710634
15,5,-0.1719100230473567,-0.10358862176975771,0.20070789367710634
15,6,-0.026185951704884643,0.03768710370114037,0.04589141370747974
15,7,-0.026185951704884643,-0.03768710370114037,0.04589141370747974
15,8,-0.03989516918871077,0,0.03989516918871077
15,9,-0.008889260014319004,0.01780009616088864,0.01989629028083007
15,10,-0.008889260014319004,-0.01780009616088864,0.01989629028083007
15,11,-0.006978368473786253,0,0.006978368473786253
15,12,-3.1359533001062024e-4,0,3.1359533001062024e-4
15,13,-2.2205005048032277e-7,9.981645475412364e-6,9.984115014448623e-6
15,14,-2.2205005048032277e-7,-9.981645475412364e-6,9.984115014448623e-6
15,15,-3.3931423440632443e-17,0,3.3931423440632443e-17
15,16,2.217783394003519e-17,0,2.217783394003519e-17
16,1,-0.9299875495527867,0,0.9299875495527867
16,2,-0.4814452084405054,0.5322875717948403,0.717718292798483
16,3,-0.4814452084405054,-0.5322875717948403,0.717718292798483
16,4,-0.1698883247945031,0.09464621217902254,0.19447351588666034
16,5,-0.1698883247945031,-0.09464621217902254,0.19447351588666034
16,6,-0.02514045187618686,0.03522183486851374,0.04327377926693852
16,7,-0.02514045187618686,-0.03522183486851374,0.04327377926693852
16,8,-0.03926412504126713,0,0.03926412504126713
16,9,-0.008652154094877792,0.01696254852114656,0.019041738965067292
16,10,-0.008652154094877792,-0.01696254852114656,0.019041738965067292
16,11,-0.006935745048120452,0,0.006935745048120452
16,12,-3.565752337271434e-4,0,3.565752337271434e-4
16,13,-9.430908021650014e-5,0,9.430908021650014e-5
16,14,-1.5408679545302938e-5,0,1.5408679545302938e-5
16,15,-1.29416022288468e-17,1.3656396011415373e-17,1.8814415225307806e-17
16,16,-1.29416022288468e-17,-1.3656396011415373e-17,1.8814415225307806e-17
17,1,-0.5848586901070838,0.530863096243533,0.7898577810891303
17,2,-0.5848586901070838,-0.530863096243533,0.7898577810891303
17,3,-0.48233742758121595,0,0.48233742758121595
17,4,-0.1704392004214253,0.09229557375505992,0.19382464749115497
17,5,-0.1704392004214253,-0.09229557375505992,0.19382464749115497
17,6,-0.022827115223600647,0.031884622235390965,0.03921359871938724
17,7,-0.022827115223600647,-0.031884622235390965,0.03921359871938724
17,8,-0.03624037721240004,0,0.03624037721240004
17,9,-0.007824245795283295,0.015843261232296058,0.0176699674232802
17,10,-0.007824245795283295,-0.015843261232296058,0.0176699674232802
17,11,-0.006111361467265632,0,0.006111361467265632
17,12,3.619769466055211e-4,0,3.619769466055211e-4
17,13,-3.1311021169779424e-4,0,3.1311021169779424e-4
17,14,-4.8067095983724406e-5,0,4.8067095983724406e-5
17,15,-2.783914962930197e-18,1.990530606464121e-17,2.0099039580235387e-17
17,16,-2.783914962930197e-18,-1.990530606464121e-17,2.0099039580235387e-17
