window,species_i,species_j,strength
1,C14,C7,-0.6878625401728141
1,Enterobacteriaceae,C7,-7.253608477214563e-5
1,Paenibacillaceae,C7,0.08370343503770956
1,C1,C8,-0.017171127141935257
1,C2,C8,0.0015737990794371906
1,C3,C8,-0.03185679100908783
1,C4,C8,-0.03452093129902242
1,C5,C8,-0.039129193604393216
1,C6,C8,-0.02432398138487805
1,C7,C8,-0.05317200264443067
1,C8,C8,-0.002803778331783993
1,C9,C8,-0.04194990909919693
1,C10,C8,0.009899341446153932
1,C11,C8,-0.05010008837194315
1,C12,C8,-0.04908431141996233
1,C13,C8,-0.059842376206947774
1,C14,C8,-0.05335853174381769
1,Enterobacteriaceae,C8,-5.62673318554955e-6
1,Paenibacillaceae,C8,0.006493001340651761
1,C1,C9,-0.1761297270472895
1,C2,C9,0.016142959049647285
1,C3,C9,-0.32676526465931294
1,C4,C9,-0.3540922012199249
1,C5,C9,-0.4013606172824359
1,C6,C9,-0.2494988340957027
1,C7,C9,-0.5454021879233396
1,C8,C9,-0.028759248487083493
1,C9,C9,-0.4302935956519528
1,C10,C9,0.10154070215931699
1,C11,C9,-0.5138925835826591
1,C12,C9,-0.5034734354501885
1,C13,C9,-0.6138223367672893
1,C14,C9,-0.5473154763807512
1,Enterobacteriaceae,C9,-5.771519667561406e-5
1,Paenibacillaceae,C9,0.06660078539944875
1,C1,C10,0.033432192623814264
1,C2,C10,-0.0030641875480863588
1,C3,C10,0.06202518708229564
1,C4,C10,0.06721226948019113
1,C5,C10,0.07618455835678813
1,C6,C10,0.047358803200013115
1,C7,C10,0.10352591416443373
1,C8,C10,0.0054589577310715015
1,C9,C10,0.08167649275222742
1,C10,C10,-0.019274022452985345
1,C11,C10,0.09754489563066308
1,C12,C10,0.09556717742726584
1,C13,C10,0.11651313462885203
1,C14,C10,0.10388908640869624
1,Enterobacteriaceae,C10,1.095525215946304e-5
1,Paenibacillaceae,C10,-0.012641876664998514
1,C1,C11,-0.20774585038753807
1,C2,C11,0.019040696944018734
1,C3,C11,-0.385421183134699
1,C4,C11,-0.41765343472245275
1,C5,C11,-0.473406756186136
1,C6,C11,-0.29428506095393225
1,C7,C11,-0.6433044735425979
1,C8,C11,-0.03392167031435607
1,C9,C11,-0.5075333417227484
1,C10,C11,0.11976774092979361
1,C11,C11,-0.6061387454235054
1,C12,C11,-0.5938493106677661
1,C13,C11,-0.7240063643790715
1,C14,C11,-0.6455612063740462
1,Enterobacteriaceae,C11,-6.80753488616956e-5
1,Paenibacillaceae,C11,0.0785559430042808
1,C1,C12,-0.20533714452862914
1,C2,C12,0.018819929895236714
1,C3,C12,-0.3809524235410303
1,C4,C12,-0.41281095881579677
1,C5,C12,-0.4679178493071516
1,C6,C12,-0.2908729776358453
1,C7,C12,-0.635845690363084
1,C8,C12,-0.03352836606362016
1,C9,C12,-0.5016487547068408
1,C10,C12,0.11837909581968561
1,C11,C12,-0.5991108796697985
1,C12,C12,-0.5869639345640022
1,C13,C12,-0.7156118844483579
1,C14,C12,-0.6380762575426892
1,Enterobacteriaceae,C12,-6.728605034456732e-5
1,Paenibacillaceae,C12,0.07764512741006532
1,C1,C13,-0.25124617216410655
1,C2,C13,0.023027666803439924
1,C3,C13,-0.466125300471287
1,C4,C13,-0.505106728098105
1,C5,C13,-0.572534349766863
1,C6,C13,-0.35590600222256724
1,C7,C13,-0.7780072921414123
1,C8,C13,-0.04102459714115191
1,C9,C13,-0.6138067697411259
1,C10,C13,0.14484614927912945
1,C11,C13,-0.7330593574019465
1,C12,C13,-0.7181966131657553
1,C13,C13,-0.8756075143419798
1,C14,C13,-0.7807365668029314
1,Enterobacteriaceae,C13,-8.232978318619244e-5
1,Paenibacillaceae,C13,0.09500493003229304
1,C1,C14,-0.2243307985295323
1,C2,C14,0.02056077048972322
1,C3,C14,-0.4161904635953714
1,C4,C14,-0.45099590843866016
1,C5,C14,-0.5112001777479644
1,C6,C14,-0.317778682924142
1,C7,C14,-0.6946613180394393
1,C8,C14,-0.03662973472095646
1,C9,C14,-0.5480511866621425
1,C10,C14,0.129329143810761
1,C11,C14,-0.6545285430582085
1,C12,C14,-0.6412580074153125
1,C13,C14,-0.7818058726980158
1,C14,C14,-0.6970982123369776
1,Enterobacteriaceae,C14,-7.350999955875284e-5
1,Paenibacillaceae,C14,0.0848272896450973
1,C1,Enterobacteriaceae,-2.4242721918174782e-5
1,C2,Enterobacteriaceae,2.2219376236926083e-6
1,C3,Enterobacteriaceae,-4.497639084813661e-5
1,C4,Enterobacteriaceae,-4.873770550535315e-5
1,C5,Enterobacteriaceae,-5.524379102156116e-5
1,C6,Enterobacteriaceae,-3.434134007524443e-5
1,C7,Enterobacteriaceae,-7.506985786584232e-5
1,C8,Enterobacteriaceae,-3.958459910977211e-6
1,C9,Enterobacteriaceae,-5.922616333676063e-5
1,C10,Enterobacteriaceae,1.3976192702346062e-5
1,C11,Enterobacteriaceae,-7.073283544158265e-5
1,C12,Enterobacteriaceae,-6.929873050634968e-5
1,C13,Enterobacteriaceae,-8.448729505734296e-5
1,C14,Enterobacteriaceae,-7.533320534726907e-5
1,Enterobacteriaceae,Enterobacteriaceae,-7.943993821576807e-9
1,Paenibacillaceae,Enterobacteriaceae,9.167017669523597e-6
1,C1,Paenibacillaceae,0.02849652913134059
1,C2,Paenibacillaceae,-0.00261181522583522
1,C3,Paenibacillaceae,0.05286828089487821
1,C4,Paenibacillaceae,0.05728958362908783
1,C5,Paenibacillaceae,0.06493727500918073
1,C6,Paenibacillaceae,0.040367125488900375
1,C7,Paenibacillaceae,0.0882421701152209
1,C8,Paenibacillaceae,0.004653040551681532
1,C9,Paenibacillaceae,0.06961842381231274
1,C10,Paenibacillaceae,-0.016428558799292618
1,C11,Paenibacillaceae,0.08314414167297994
1,C12,Paenibacillaceae,0.08145839808353474
1,C13,Paenibacillaceae,0.09931206045905128
1,C14,Paenibacillaceae,0.08855172649265541
1,Enterobacteriaceae,Paenibacillaceae,9.337905707116113e-6
1,Paenibacillaceae,Paenibacillaceae,-0.010775530361186472
2,C1,C1,-0.10516655025505836
2,C2,C1,0.009823850819211903
2,C3,C1,-0.14874633446533764
2,C4,C1,-0.18874950838914809
2,C5,C1,-0.23491002614583192
2,C6,C1,-0.12139418801066658
2,C7,C1,-0.24110302201778017
2,C8,C1,0.037849949161453185
2,C9,C1,-0.1738185347011651
2,C10,C1,0.11454077958375605
2,C11,C1,-0.23338447728461179
2,C12,C1,-0.21001967456118814
2,C13,C1,-0.2500513801963556
2,C14,C1,-0.22107368423492654
2,Enterobacteriaceae,C1,-1.808857327273265e-5
2,Paenibacillaceae,C1,0.016382319305009455
2,C1,C2,0.009388351971993341
2,C2,C2,-8.777844645088148e-4
2,C3,C2,0.013252481952341999
2,C4,C2,0.016873112286866047
2,C5,C2,0.020960351168331642
2,C6,C2,0.010829063672114048
2,C7,C2,0.021511200007434287
2,C8,C2,-0.0033943892976074706
2,C9,C2,0.015479385762559956
2,C10,C2,-0.010227280737260935
2,C11,C2,0.020813025690144406
2,C12,C2,0.018704713620870235
2,C13,C2,0.022286724118913175
2,C14,C2,0.01971114354260959
2,Enterobacteriaceae,C2,1.6121455966079452e-6
2,Paenibacillaceae,C2,-0.00146069594369916
2,C1,C3,-0.3100538644058612
2,C2,C3,0.028597332055354086
2,C3,C3,-0.4505981912798131
2,C4,C3,-0.5458303699888363
2,C5,C3,-0.6973212805310539
2,C6,C3,-0.3615435589083306
2,C7,C3,-0.7165006384106912
2,C8,C3,0.10449035368981688
2,C9,C3,-0.5297110317314817
2,C10,C3,0.33673723983190296
2,C11,C3,-0.6979329963623327
2,C12,C3,-0.6393730750012523
2,C13,C3,-0.7535743382317418
2,C14,C3,-0.6629601766644657
2,Enterobacteriaceae,C3,-5.454214113608048e-5
2,Paenibacillaceae,C3,0.04911271380035512
2,C1,C4,-0.27848635884430273
2,C2,C4,0.025800809387998017
2,C3,C4,-0.4009247086006227
2,C4,C4,-0.49360832952452643
2,C5,C4,-0.6248280231836277
2,C6,C4,-0.3235857108157804
2,C7,C4,-0.6417647444131348
2,C8,C4,0.09608665642759641
2,C9,C4,-0.47034770791750186
2,C10,C4,0.3027532846801023
2,C11,C4,-0.6237691419881477
2,C12,C4,-0.5679214226308539
2,C13,C4,-0.6716982552334176
2,C14,C4,-0.5919408484894271
2,Enterobacteriaceae,C4,-4.8607188584989e-5
2,Paenibacillaceae,C4,0.04385614999120434
2,C1,C5,-0.24909829722167448
2,C2,C5,0.023238807020778688
2,C3,C5,-0.3533130386863411
2,C4,C5,-0.446198697198761
2,C5,C5,-0.556800531331925
2,C6,C5,-0.2878349537934166
2,C7,C5,-0.5715450094500482
2,C8,C5,0.08906817894077489
2,C9,C5,-0.41312617677798336
2,C10,C5,0.2712237696017402
2,C11,C5,-0.553607036562407
2,C12,C5,-0.49911355073888486
2,C13,C5,-0.5936189199465992
2,C14,C5,-0.5245562574155667
2,Enterobacteriaceae,C5,-4.2944435813551745e-5
2,Paenibacillaceae,C5,0.03887019470137472
2,C1,C6,-0.21966277607308954
2,C2,C6,0.020294422857841884
2,C3,C6,-0.3181061153470041
2,C4,C6,-0.3876976302882779
2,C5,C6,-0.49358419560540134
2,C6,C6,-0.25580054398280766
2,C7,C6,-0.5070860210187442
2,C8,C6,0.07469162947362201
2,C9,C6,-0.37366928999007
2,C10,C6,0.23865623021559035
2,C11,C6,-0.49353991603234443
2,C12,C6,-0.45108695676262967
2,C13,C6,-0.5323519319633468
2,C14,C6,-0.46863924784153466
2,Enterobacteriaceae,C6,-3.852787130647447e-5
2,Paenibacillaceae,C6,0.03471860710098094
2,C1,C7,-0.545972413593543
2,C2,C7,0.05029995212048085
2,C3,C7,-0.7953357984123377
2,C4,C7,-0.9594915102118633
2,C5,C7,-1.2286508373536715
2,C6,C7,-0.6372086932890616
2,C7,C7,-1.2625672057313584
2,C8,C7,0.18289028099778615
2,C9,C7,-0.9354546827655316
2,C10,C7,0.5928104036496163
2,C11,C7,-1.23052418240548
2,C12,C7,-1.1290151401455448
2,C13,C7,-1.3295162140333185
2,C14,C7,-1.1691467214091376
2,Enterobacteriaceae,C7,-9.623203636590444e-5
2,Paenibacillaceae,C7,0.08660920487858746
2,C1,C8,-0.15830498612904118
2,C2,C8,0.014338835706527749
2,C3,C8,-0.23871458624674607
2,C4,C8,-0.27105113946590625
2,C5,C8,-0.35944404592256846
2,C6,C8,-0.1872101788929695
2,C7,C8,-0.3698971527221108
2,C8,C8,0.048257582770734345
2,C9,C8,-0.28283334868135174
2,C10,C8,0.17124458113850716
2,C11,C8,-0.36342119643621934
2,C12,C8,-0.34092769595344496
2,C13,C8,-0.3964950754973622
2,C14,C8,-0.3465133286349243
2,Enterobacteriaceae,C8,-2.8717841307649512e-5
2,Paenibacillaceae,C8,0.025659517741901762
2,C1,C9,-0.46582334139927634
2,C2,C9,0.04284935099623542
2,C3,C9,-0.680775729513165
2,C4,C9,-0.8166999201026064
2,C5,C9,-1.0491498458675022
2,C6,C9,-0.5443299955245122
2,C7,C9,-1.0782549404625907
2,C8,C9,0.1547494854987677
2,C9,C9,-0.8012706904440239
2,C10,C9,0.5056118409939705
2,C11,C9,-1.05167828893311
2,C12,C9,-0.9669503183556751
2,C13,C9,-1.1373221596187233
2,C14,C9,-0.9995517453742568
2,Enterobacteriaceae,C9,-8.232594744709595e-5
2,Paenibacillaceae,C9,0.07404311599723791
2,C1,C10,-0.08158567997805792
2,C2,C10,0.007168865725795905
2,C3,C10,-0.1303172841244895
2,C4,C10,-0.13325758434221788
2,C5,C10,-0.18812127618440433
2,C6,C10,-0.09868710803727891
2,C7,C10,-0.19406524795810134
2,C8,C10,0.020579078053333397
2,C9,C10,-0.1561947199522525
2,C10,C10,0.08767776449347053
2,C11,C10,-0.1932594337965711
2,C12,C10,-0.18790785170374927
2,C13,C10,-0.214236003433438
2,C14,C10,-0.1853447754970336
2,Enterobacteriaceae,C10,-1.553359783161552e-5
2,Paenibacillaceae,C10,0.013716233973590581
2,C1,C11,-0.49501577333579444
2,C2,C11,0.045642186344569825
2,C3,C11,-0.7198904471373527
2,C4,C11,-0.8710127051710425
2,C5,C11,-1.1134994387531276
2,C6,C11,-0.5773693711495185
2,C7,C11,-1.1441575358364402
2,C8,C11,0.1665360283900054
2,C9,C11,-0.8464084449818217
2,C10,C11,0.5375783850655693
2,C11,C11,-1.1146831965177917
2,C12,C11,-1.0216080310329598
2,C13,C11,-1.2037808984742262
2,C14,C11,-1.058901017402925
2,Enterobacteriaceae,C11,-8.71283046400862e-5
2,Paenibacillaceae,C11,0.0784437895862547
2,C1,C12,-0.5274539759108893
2,C2,C12,0.048549377782364234
2,C3,C12,-0.7698274133613174
2,C4,C12,-0.9256517087390336
2,C5,C12,-1.1875559158605493
2,C6,C12,-0.6160395674459545
2,C7,C12,-1.22043400219603
2,C8,C12,0.1758228739665127
2,C9,C12,-0.9058259372011995
2,C10,C12,0.5725872041222728
2,C11,C12,-1.1899875827158173
2,C12,C12,-1.0931781611996376
2,C13,C12,-1.2864135419352012
2,C14,C12,-1.1308528490306744
2,Enterobacteriaceae,C12,-9.311565841847293e-5
2,Paenibacillaceae,C12,0.08377065190687791
2,C1,C13,-0.6643561412105515
2,C2,C13,0.06111190567582664
2,C3,C13,-0.9709120393382153
2,C4,C13,-1.1647831485600557
2,C5,C13,-1.4962915893277144
2,C6,C13,-0.7763195180315198
2,C7,C13,-1.5378005426768455
2,C8,C13,0.22070846087377408
2,C9,C13,-1.142757925004313
2,C10,C13,0.7211030916271987
2,C11,C13,-1.499893969222116
2,C12,C13,-1.3790477037481141
2,C13,C13,-1.6220343700964508
2,C14,C13,-1.4255502647049128
2,Enterobacteriaceae,C13,-1.1741219675021792e-4
2,Paenibacillaceae,C13,0.10559952960323654
2,C1,C14,-0.5996008058464446
2,C2,C14,0.055142600178937955
2,C3,C14,-0.8766948155664092
2,C4,C14,-1.0508815827875724
2,C5,C14,-1.3506117716267572
2,C6,C14,-0.7007775223545983
2,C7,C14,-1.3881067608847724
2,C8,C14,0.19894957570894245
2,C9,C14,-1.0319709181851375
2,C10,C14,0.6507834983970621
2,C11,C14,-1.3540402459603638
2,C12,C14,-1.2453310794003747
2,C13,C14,-1.4645011064637814
2,C14,C14,-1.2869887399830977
2,Enterobacteriaceae,C14,-1.0601001093019351e-4
2,Paenibacillaceae,C14,0.09533489386584594
2,C1,Enterobacteriaceae,-7.704801278332973e-5
2,C2,Enterobacteriaceae,7.0618093021414324e-6
2,C3,Enterobacteriaceae,-1.1344463942149884e-4
2,C4,Enterobacteriaceae,-1.3433958596615334e-4
2,C5,Enterobacteriaceae,-1.7386366659400367e-4
2,C6,Enterobacteriaceae,-9.028808776434764e-5
2,C7,Enterobacteriaceae,-1.787420839256805e-4
2,C8,Enterobacteriaceae,2.5099579115960357e-5
2,C9,Enterobacteriaceae,-1.3373782337056605e-4
2,C10,Enterobacteriaceae,8.356242397955842e-5
2,C11,Enterobacteriaceae,-1.746390239567523e-4
2,C12,Enterobacteriaceae,-1.6134656322252427e-4
2,C13,Enterobacteriaceae,-1.8925928558601623e-4
2,C14,Enterobacteriaceae,-1.6610961459793833e-4
2,Enterobacteriaceae,Enterobacteriaceae,-1.3701654832952378e-8
2,Paenibacillaceae,Enterobacteriaceae,1.2303767961729525e-5
2,C1,Paenibacillaceae,0.10119310390162785
2,C2,Paenibacillaceae,-0.00925734886829895
2,C3,Paenibacillaceae,0.1495721110240819
2,C4,Paenibacillaceae,0.17592979062138522
2,C5,Paenibacillaceae,0.22857587099412027
2,C6,Paenibacillaceae,0.1187566355617939
2,C7,Paenibacillaceae,0.23502709674608588
2,C8,Paenibacillaceae,-0.032625880808182094
2,C9,Paenibacillaceae,0.17647299840694117
2,C10,Paenibacillaceae,-0.1097033901833155
2,C11,Paenibacillaceae,0.22983841869747826
2,C12,Paenibacillaceae,0.21287388589139536
2,C13,Paenibacillaceae,0.24935119211825235
2,C14,Paenibacillaceae,0.218699277763572
2,Enterobacteriaceae,Paenibacillaceae,1.8053423045643036e-5
2,Paenibacillaceae,Paenibacillaceae,-0.016198398458179535
3,C1,C1,-0.07314382601718311
3,C2,C1,0.008275865513391198
3,C3,C1,-0.07091375298475966
3,C4,C1,-0.1684103216208713
3,C5,C1,-0.14901889547167785
3,C6,C1,-0.07531379237810726
3,C7,C1,-0.16117877254425914
3,C8,C1,0.04438593135618533
3,C9,C1,-0.07598306900070102
3,C10,C1,0.07777489297466295
3,C11,C1,-0.14090871629361257
3,C12,C1,-0.09312685408965429
3,C13,C1,-0.1378680264699436
3,C14,C1,-0.13214022374890835
3,Enterobacteriaceae,C1,-1.0861476640958773e-5
3,Paenibacillaceae,C1,0.011786374513702931
3,C1,C2,0.005408383705729422
3,C2,C2,-4.3715730013756555e-4
3,C3,C2,0.014896822017092772
3,C4,C2,0.004757482652430905
3,C5,C2,0.014738625326796406
3,C6,C2,0.008293676448151249
3,C7,C2,0.017446110716903204
3,C8,C2,0.0018702095760421186
3,C9,C2,0.019447988195067916
3,C10,C2,-0.00509105680202545
3,C11,C2,0.01894613044154994
3,C12,C2,0.02314500397167657
3,C13,C2,0.024342429144567974
3,C14,C2,0.019625951119847822
3,Enterobacteriaceae,C2,1.9268741490842864e-6
3,Paenibacillaceae,C2,-0.0017535006773505156
3,C1,C3,-0.21220661891517092
3,C2,C3,0.020564922387776324
3,C3,C3,-0.22056779301170135
3,C4,C3,-0.43571359566941525
3,C5,C3,-0.44469952342199737
3,C6,C3,-0.2225957895347548
3,C7,C3,-0.43156292908652966
3,C8,C3,0.11793095279868676
3,C9,C3,-0.2355075426685258
3,C10,C3,0.23938835298929892
3,C11,C3,-0.39494232112793004
3,C12,C3,-0.2883539541192323
3,C13,C3,-0.37885063224280385
3,C14,C3,-0.3559149346336911
3,Enterobacteriaceae,C3,-2.5649879846801815e-5
3,Paenibacillaceae,C3,0.023220316603248223
3,C1,C4,-0.13285017746415875
3,C2,C4,0.003520280716246905
3,C3,C4,-0.6422905659504626
3,C4,C4,0.13206342229037646
3,C5,C4,-0.4731676618409638
3,C6,C4,-0.28166959974098776
3,C7,C4,-0.55576260925961
3,C8,C4,-0.1954832187499012
3,C9,C4,-0.869339644301435
3,C10,C4,0.11645491190768689
3,C11,C4,-0.6907169224224702
3,C12,C4,-1.0292687090471526
3,C13,C4,-0.9731126557495811
3,C14,C4,-0.734547179812222
3,Enterobacteriaceae,C4,-7.421450827031796e-5
3,Paenibacillaceae,C4,0.059729376331427206
3,C1,C5,-0.18549138085717767
3,C2,C5,0.022726954299184907
3,C3,C5,-0.07358079998114071
3,C4,C5,-0.5094043557650494
3,C5,C5,-0.33734933754306895
3,C6,C5,-0.1609964063516857
3,C7,C5,-0.34531250615173514
3,C8,C5,0.16910270730546068
3,C9,C5,-0.04010854386227125
3,C10,C5,0.20535374050133245
3,C11,C5,-0.2619193362408118
3,C12,C5,-0.05680832385159955
3,C13,C5,-0.19141330541426474
3,C14,C5,-0.2241567523680575
3,Enterobacteriaceae,C5,-1.4735080640406347e-5
3,Paenibacillaceae,C5,0.01946669588384448
3,C1,C6,-0.13811621709270827
3,C2,C6,0.01148228517035953
3,C3,C6,-0.25068502632800593
3,C4,C6,-0.1986703238581049
3,C5,C6,-0.3306397469391923
3,C6,C6,-0.17511781363711332
3,C7,C6,-0.3427541119940367
3,C8,C6,0.01961447954554463
3,C9,C6,-0.30682711406155516
3,C10,C6,0.14831415156531605
3,C11,C6,-0.35199368823540433
3,C12,C6,-0.36818958026736437
3,C13,C6,-0.4040855095006837
3,C14,C6,-0.3415137949689511
3,Enterobacteriaceae,C6,-2.92535786576333e-5
3,Paenibacillaceae,C6,0.025044578280389824
3,C1,C7,-0.3150994869892422
3,C2,C7,0.0196756481636297
3,C3,C7,-0.8319403670444733
3,C4,C7,-0.2225458771363322
3,C5,C7,-0.8583171711361066
3,C6,C7,-0.4728595710485041
3,C7,C7,-0.9054592558733334
3,C8,C7,-0.09570215300238669
3,C9,C7,-1.0689905186859567
3,C10,C7,0.32901423272345315
3,C11,C7,-1.0173454305692173
3,C12,C7,-1.274065816924518
3,C13,C7,-1.27852626576045
3,C14,C7,-1.0202964978917266
3,Enterobacteriaceae,C7,-9.268011504305222e-5
3,Paenibacillaceae,C7,0.07386042802508153
3,C1,C8,-0.08022558663815287
3,C2,C8,7.037081944443775e-4
3,C3,C8,-0.3161388533917803
3,C4,C8,0.05774014424935743
3,C5,C8,-0.2637894905867954
3,C6,C8,-0.14976870299991588
3,C7,C8,-0.2563843318048572
3,C8,C8,-0.0822727080329053
3,C9,C8,-0.4169213425119792
3,C10,C8,0.08786824467971922
3,C11,C8,-0.3306551028779227
3,C12,C8,-0.49491381054215344
3,C13,C8,-0.4457981103783825
3,C14,C8,-0.33386900274432274
3,Enterobacteriaceae,C8,-2.9967656121355905e-5
3,Paenibacillaceae,C8,0.018955811487882578
3,C1,C9,-0.30221459834713305
3,C2,C9,0.02542631523639361
3,C3,C9,-0.45313635690694454
3,C4,C9,-0.4923317626559145
3,C5,C9,-0.6897021047222025
3,C6,C9,-0.3562105646836939
3,C7,C9,-0.6753697134423561
3,C8,C9,0.09251824521051437
3,C9,C9,-0.5319376250375807
3,C10,C9,0.33767100043853915
3,C11,C9,-0.6738413671142484
3,C12,C9,-0.6419194445451525
3,C13,C9,-0.7251406560907705
3,C14,C9,-0.6307728898769107
3,Enterobacteriaceae,C9,-4.9500779176729e-5
3,Paenibacillaceae,C9,0.04055255949989074
3,C1,C10,-0.006007320607090954
3,C2,C10,-0.011089615513690516
3,C3,C10,-0.4230389638100869
3,C4,C10,0.3732356927755983
3,C5,C10,-0.18183340494913564
3,C6,C10,-0.12382945355604916
3,C7,C10,-0.19305362384997102
3,C8,C10,-0.22291483179451893
3,C9,C10,-0.5957491723128272
3,C10,C10,-0.0025403267912040605
3,C11,C10,-0.3443266246112388
3,C12,C10,-0.7013261330276107
3,C13,C10,-0.5659129382598456
3,C14,C10,-0.3802703257557469
3,Enterobacteriaceae,C10,-3.939076948073469e-5
3,Paenibacillaceae,C10,0.022725746903363427
3,C1,C11,-0.30577957813571505
3,C2,C11,0.023647622761476073
3,C3,C11,-0.602867239232479
3,C4,C11,-0.38996507446114625
3,C5,C11,-0.7523563331709117
3,C6,C11,-0.4011837769349088
3,C7,C11,-0.7735323187152519
3,C8,C11,0.017041414057798843
3,C9,C11,-0.7461061670058929
3,C10,C11,0.32929819626106294
3,C11,C11,-0.8138761045440446
3,C12,C11,-0.8938268550365702
3,C13,C11,-0.9525374926225657
3,C14,C11,-0.7927997447867674
3,Enterobacteriaceae,C11,-6.817195638520737e-5
3,Paenibacillaceae,C11,0.05630139406958707
3,C1,C12,-0.3480403775114473
3,C2,C12,0.030638559545307573
3,C3,C12,-0.4698656525619507
3,C4,C12,-0.6137943661220131
3,C5,C12,-0.7733832144787894
3,C6,C12,-0.3955633462848135
3,C7,C12,-0.7538381020043547
3,C8,C12,0.13467350719267454
3,C9,C12,-0.5389362194357401
3,C10,C12,0.39049463756845265
3,C11,C12,-0.7336297578367869
3,C12,C12,-0.652594894997504
3,C13,C12,-0.7645202439555482
3,C14,C12,-0.6789235617069721
3,Enterobacteriaceae,C12,-5.1948387795804344e-5
3,Paenibacillaceae,C12,0.0435655386438527
3,C1,C13,-0.40362343162340214
3,C2,C13,0.028741523648820533
3,C3,C13,-0.8547802813049964
3,C4,C13,-0.449555395997021
3,C5,C13,-1.0187737596919146
3,C6,C13,-0.5461699692696125
3,C7,C13,-1.0351441233086023
3,C8,C13,-0.010292816792448978
3,C9,C13,-1.0666469093764737
3,C10,C13,0.43716076231283296
3,C11,C13,-1.1145007249794092
