window,species_i,species_j,strength,strength_ji,pair_directional,interaction_type,group,mouse
3,C8,C6,-1.3937949601963049,-0.5834165512277439,C8→C6,competition,C-C,m5
3,C9,C6,-1.5145947314406036,-0.6172482908693119,C9→C6,competition,C-C,m5
4,C2,C6,0.7307370993239047,-0.661260691552927,C2→C6,antagonism,C-C,m5
4,C3,C6,-1.2117516340960208,-0.16109591293302197,C3→C6,competition,C-C,m5
4,C8,C6,-1.2258868105240623,-0.522975704176559,C8→C6,competition,C-C,m5
4,C9,C6,-1.5321715028002398,-0.456641674558741,C9→C6,competition,C-C,m5
5,C6,C2,-1.204777806911555,0.5037124660335698,C6→C2,antagonism,C-C,m5
5,C6,C5,-1.1328426978845163,-0.03441406867544935,C6→C5,competition,C-C,m5
5,C3,C6,-1.021085072876753,0.05419412376149286,C3→C6,antagonism,C-C,m5
5,C6,C6,-1.0913616889700952,-1.0913616889700952,C6→C6,competition,C-C,m5
5,C8,C6,-1.092785668565758,-0.4993324949970997,C8→C6,competition,C-C,m5
5,C9,C6,-1.361092027683967,-0.28125738008628093,C9→C6,competition,C-C,m5
6,C6,C2,-1.3424990691451757,0.4353938329825114,C6→C2,antagonism,C-C,m5
6,C6,C5,-1.1897531631060754,-0.0093248266204173,C6→C5,competition,C-C,m5
6,C9,C6,-1.115513856712816,-0.10708286361451848,C9→C6,competition,C-C,m5
7,C6,C2,-1.2815117479557503,0.42385709161491614,C6→C2,antagonism,C-C,m5
7,C6,C5,-1.1054454544226318,0.05171389530917558,C6→C5,antagonism,C-C,m5
8,C6,C2,-1.181042898716825,0.4231832628716636,C6→C2,antagonism,C-C,m5
8,C6,C4,-0.8558260502810279,-0.08424206827449399,C6→C4,competition,C-C,m5
8,C6,C5,-1.0018971097218097,0.1023425468154825,C6→C5,antagonism,C-C,m5
9,C6,C2,-1.111235924262575,0.4243059682151616,C6→C2,antagonism,C-C,m5
9,C6,C4,-0.8509478102930458,0.00394916110611152,C6→C4,antagonism,C-C,m5
9,C6,C5,-0.9206293901786022,0.1508392415548276,C6→C5,antagonism,C-C,m5
9,Paenibacillaceae,Paenibacillaceae,0.4898763324229441,0.4898763324229441,Paenibacillaceae→Paenibacillaceae,mutualism,species-species,m5
10,C6,C2,-1.0230464482236126,0.4290769903084744,C6→C2,antagonism,C-C,m5
10,C6,C5,-0.834534585673111,0.20523143864632443,C6→C5,antagonism,C-C,m5
10,Paenibacillaceae,Paenibacillaceae,0.7652956767798639,0.7652956767798639,Paenibacillaceae→Paenibacillaceae,mutualism,species-species,m5
11,C6,C2,-0.9452003683482698,0.4325166771921281,C6→C2,antagonism,C-C,m5
11,Paenibacillaceae,Paenibacillaceae,0.5209555626160509,0.5209555626160509,Paenibacillaceae→Paenibacillaceae,mutualism,species-species,m5
12,C6,C2,-0.8669393990232658,0.4390495480941235,C6→C2,antagonism,C-C,m5
13,C6,C2,-0.8084029920607838,0.45034560608210694,C6→C2,antagonism,C-C,m5
13,C2,C6,0.45034560608210694,-0.8084029920607838,C2→C6,antagonism,C-C,m5
13,C4,Paenibacillaceae,-0.7407968641458395,0.2441263509057671,C4→Paenibacillaceae,antagonism,C-focal,m5
13,C5,Paenibacillaceae,-0.8018498227427047,0.2373200805741292,C5→Paenibacillaceae,antagonism,C-focal,m5
13,C6,Paenibacillaceae,-0.6840159082863081,-0.08188419742328511,C6→Paenibacillaceae,competition,C-focal,m5
13,C7,Paenibacillaceae,-0.7688030534243523,0.12431999597153416,C7→Paenibacillaceae,antagonism,C-focal,m5
14,C6,C2,-0.7478677762670279,0.4378768032706671,C6→C2,antagonism,C-C,m5
14,C2,C6,0.4378768032706671,-0.7478677762670279,C2→C6,antagonism,C-C,m5
14,C2,Paenibacillaceae,-0.6536735977281113,0.2792066240523437,C2→Paenibacillaceae,antagonism,C-focal,m5
14,C4,Paenibacillaceae,-0.7600255654173164,0.2341758999932768,C4→Paenibacillaceae,antagonism,C-focal,m5
14,C5,Paenibacillaceae,-0.7990612647827419,0.2399836893623782,C5→Paenibacillaceae,antagonism,C-focal,m5
14,C7,Paenibacillaceae,-0.7381311096614196,0.14933378009108808,C7→Paenibacillaceae,antagonism,C-focal,m5
14,C8,Paenibacillaceae,-0.632870841207105,0.04503338177629653,C8→Paenibacillaceae,antagonism,C-focal,m5
15,C6,C2,-0.699317940626062,0.4302668957508661,C6→C2,antagonism,C-C,m5
15,C2,C6,0.4302668957508661,-0.699317940626062,C2→C6,antagonism,C-C,m5
15,C2,Paenibacillaceae,-0.6587872702232959,0.25938474309752935,C2→Paenibacillaceae,antagonism,C-focal,m5
15,C4,Paenibacillaceae,-0.8152208054565568,0.23104960433970056,C4→Paenibacillaceae,antagonism,C-focal,m5
15,C5,Paenibacillaceae,-0.8663889521578909,0.2471903133167254,C5→Paenibacillaceae,antagonism,C-focal,m5
15,C6,Paenibacillaceae,-0.6343435717986283,0.0084674398274293,C6→Paenibacillaceae,antagonism,C-focal,m5
15,C7,Paenibacillaceae,-0.7878974355566073,0.1713811796980315,C7→Paenibacillaceae,antagonism,C-focal,m5
15,C8,Paenibacillaceae,-0.5876983374697127,0.06343926221267006,C8→Paenibacillaceae,antagonism,C-focal,m5
16,C6,C2,-0.6210714951221608,0.417869979641545,C6→C2,antagonism,C-C,m5
16,C2,C6,0.417869979641545,-0.6210714951221608,C2→C6,antagonism,C-C,m5
16,C2,Paenibacillaceae,-0.652640339466451,0.2331371339482231,C2→Paenibacillaceae,antagonism,C-focal,m5
16,C4,Paenibacillaceae,-0.7510268379149075,0.23066292702407143,C4→Paenibacillaceae,antagonism,C-focal,m5
16,C5,Paenibacillaceae,-0.7782797976531352,0.2556631354081228,C5→Paenibacillaceae,antagonism,C-focal,m5
16,C6,Paenibacillaceae,-0.5364258877098703,0.0672522396070476,C6→Paenibacillaceae,antagonism,C-focal,m5
