window,rank,R,I,C
3,10,-5.683244867647704e-17,-3.068604946491368e-17,6.458762152554872e-17
3,11,5.2420134684759494e-17,0,5.2420134684759494e-17
3,12,-5.908987940914268e-31,0,5.908987940914268e-31
4,1,-4.374541527367783,0,4.374541527367783
4,2,0.3094617307008808,0.7059129051592088,0.770765588514886
4,3,0.3094617307008808,-0.7059129051592088,0.770765588514886
4,4,-0.003918977729611947,0,0.003918977729611947
4,5,-0.0016295363129279737,0,0.0016295363129279737
4,6,8.231969536612825e-6,0,8.231969536612825e-6
4,7,-7.141296387775613e-7,0,7.141296387775613e-7
4,8,-6.536815079495895e-17,0,6.536815079495895e-17
4,9,5.177945132354714e-17,3.1960911111588844e-18,5.1877997048444507e-17
4,10,5.177945132354714e-17,-3.1960911111588844e-18,5.1877997048444507e-17
4,11,-8.844231570312861e-18,0,8.844231570312861e-18
4,12,-4.422060923478933e-31,0,4.422060923478933e-31
5,1,-4.07378352952173,0,4.07378352952173
5,2,-0.015975335560484055,0.983531166076728,0.9836608998992074
5,3,-0.015975335560484055,-0.983531166076728,0.9836608998992074
5,4,0.0028132976234671305,0.004970994754247897,0.005711867677473447
5,5,0.0028132976234671305,-0.004970994754247897,0.005711867677473447
5,6,-0.003264285460849887,0,0.003264285460849887
5,7,1.6937672943812522e-6,0,1.6937672943812522e-6
5,8,-4.3289104967152433e-7,0,4.3289104967152433e-7
5,9,-9.139167161400205e-17,0,9.139167161400205e-17
5,10,6.445743080656318e-17,0,6.445743080656318e-17
5,11,-1.1480010107801219e-17,0,1.1480010107801219e-17
5,12,3.680674921240738e-29,0,3.680674921240738e-29
6,1,-3.4044784180166845,0,3.4044784180166845
6,2,-0.1806985451216464,0.9692928334481453,0.9859921709542189
6,3,-0.1806985451216464,-0.9692928334481453,0.9859921709542189
6,4,0.022595902814034296,0.02451070304875265,0.03333690729394998
6,5,0.022595902814034296,-0.02451070304875265,0.03333690729394998
6,6,-0.0020737150752745763,4.0711509868878354e-4,0.0021133000063884495
6,7,-0.0020737150752745763,-4.0711509868878354e-4,0.0021133000063884495
6,8,-5.859361297126947e-4,0,5.859361297126947e-4
6,9,-5.518513163718024e-7,0,5.518513163718024e-7
6,10,-3.47955660862677e-7,0,3.47955660862677e-7
6,11,2.0937418283799384e-16,0,2.0937418283799384e-16
6,12,-8.53350443772892e-17,0,8.53350443772892e-17
7,1,-2.74290619464613,0,2.74290619464613
7,2,-0.24346619007437492,0.9840819397434127,1.0137519666262007
7,3,-0.24346619007437492,-0.9840819397434127,1.0137519666262007
7,4,0.05306077501284431,0.03157551060695606,0.061745110859514035
7,5,0.05306077501284431,-0.03157551060695606,0.061745110859514035
7,6,0.01327028957039273,0,0.01327028957039273
7,7,-0.00508363672568199,0,0.00508363672568199
7,8,6.497920454351887e-5,1.847694290660996e-4,1.95862295862478e-4
7,9,6.497920454351887e-5,-1.847694290660996e-4,1.95862295862478e-4
7,10,-4.613961930854938e-6,0,4.613961930854938e-6
7,11,-1.5452327731464612e-8,0,1.5452327731464612e-8
7,12,-2.829779296733465e-17,0,2.829779296733465e-17
8,1,-2.371644990836935,0,2.371644990836935
8,2,-0.18450794575396823,0.9612405216010234,0.9787882929490712
8,3,-0.18450794575396823,-0.9612405216010234,0.9787882929490712
8,4,0.06854223387438604,0.08623069801796956,0.110153398064505
8,5,0.06854223387438604,-0.08623069801796956,0.110153398064505
8,6,0.006730188674032481,0.010360930583901449,0.012354931086513575
8,7,0.006730188674032481,-0.010360930583901449,0.012354931086513575
8,8,-0.0036950045509188617,0,0.0036950045509188617
8,9,7.227312810867616e-5,0,7.227312810867616e-5
8,10,-3.986565007448242e-6,0,3.986565007448242e-6
8,11,4.5969330519781875e-7,0,4.5969330519781875e-7
8,12,-3.054175898593672e-8,0,3.054175898593672e-8
9,1,-2.0972578995198985,0,2.0972578995198985
9,2,-0.10102815256130254,0.972599957547806,0.9778329944484099
9,3,-0.10102815256130254,-0.972599957547806,0.9778329944484099
9,4,0.008272927772945606,0.07612987492289522,0.07657805945381513
9,5,0.008272927772945606,-0.07612987492289522,0.07657805945381513
9,6,0.044280821101485866,0.014621954991991556,0.0466325281880537
9,7,0.044280821101485866,-0.014621954991991556,0.0466325281880537
9,8,-0.004193130390974012,0,0.004193130390974012
9,9,-6.161628840243888e-5,0,6.161628840243888e-5
9,10,1.5506324099103234e-5,0,1.5506324099103234e-5
9,11,-8.584365257118384e-6,0,8.584365257118384e-6
9,12,-5.13894265586418e-7,0,5.13894265586418e-7
10,1,-1.860333716812161,0,1.860333716812161
10,2,-0.010873887664274995,0.9517413528161737,0.9518034692589094
10,3,-0.010873887664274995,-0.9517413528161737,0.9518034692589094
10,4,0.21765282197296493,0,0.21765282197296493
10,5,0.0014448290364817429,0.08270975952553618,0.08272237817976877
10,6,0.0014448290364817429,-0.08270975952553618,0.08272237817976877
10,7,0.0026282959479710776,0,0.0026282959479710776
10,8,-0.001783396710256015,0,0.001783396710256015
10,9,8.14869581095458e-4,0.001311961053826222,0.0015444268325017856
10,10,8.14869581095458e-4,-0.001311961053826222,0.0015444268325017856
10,11,-3.064586326820592e-6,2.8754060602067633e-6,4.202338559136985e-6
10,12,-3.064586326820592e-6,-2.8754060602067633e-6,4.202338559136985e-6
11,1,-1.626029473325743,0,1.626029473325743
11,2,-0.04258284483111868,1.0785267337455124,1.0793670432608524
11,3,-0.04258284483111868,-1.0785267337455124,1.0793670432608524
11,4,0.005994166573752364,0.1388232767925523,0.13895262578424158
11,5,0.005994166573752364,-0.1388232767925523,0.13895262578424158
11,6,3.535493066167887e-4,0.03655162793283987,0.03655333776350621
11,7,3.535493066167887e-4,-0.03655162793283987,0.03655333776350621
11,8,-0.004116772611348595,0,0.004116772611348595
11,9,-8.416314089470128e-4,4.8669139326678294e-4,9.722201092376645e-4
11,10,-8.416314089470128e-4,-4.8669139326678294e-4,9.722201092376645e-4
11,11,-5.244943440770096e-5,0,5.244943440770096e-5
11,12,4.93449625688844e-6,0,4.93449625688844e-6
12,1,-1.4138705466687642,0,1.4138705466687642
12,2,-0.11147973356872305,1.1436754151732267,1.1490958124839747
12,3,-0.11147973356872305,-1.1436754151732267,1.1490958124839747
12,4,-0.019127290246980556,0.13776598400794854,0.1390874529994369
12,5,-0.019127290246980556,-0.13776598400794854,0.1390874529994369
12,6,-0.007437262947594024,0.032277942863705916,0.03312368451220846
12,7,-0.007437262947594024,-0.032277942863705916,0.03312368451220846
12,8,-0.003697334345619094,0,0.003697334345619094
12,9,-8.414140496518913e-4,1.6806276802172376e-4,8.580342049980986e-4
12,10,-8.414140496518913e-4,-1.6806276802172376e-4,8.580342049980986e-4
12,11,4.495683864146901e-4,0,4.495683864146901e-4
12,12,-1.0890719881367454e-5,0,1.0890719881367454e-5
13,1,-0.16099714361067918,1.2015117303346996,1.2122501880316132
13,2,-0.16099714361067918,-1.2015117303346996,1.2122501880316132
13,3,-1.1377076109209743,0,1.1377076109209743
13,4,-0.03893598649331458,0.13645644943069118,0.1419026907265622
13,5,-0.03893598649331458,-0.13645644943069118,0.1419026907265622
13,6,-0.013605784390895149,0.026208786006142282,0.029529948066450873
13,7,-0.013605784390895149,-0.026208786006142282,0.029529948066450873
13,8,-0.004228385185100928,0,0.004228385185100928
13,9,-1.9253983475362363e-4,5.162725760769684e-4,5.510072238874022e-4
13,10,-1.9253983475362363e-4,-5.162725760769684e-4,5.510072238874022e-4
13,11,-5.288609157533633e-4,0,5.288609157533633e-4
13,12,-1.0434486588412714e-5,0,1.0434486588412714e-5
14,1,-0.2643229430862972,1.2147865201994577,1.243210725460535
14,2,-0.2643229430862972,-1.2147865201994577,1.243210725460535
14,3,-0.9277007325048777,0,0.9277007325048777
14,4,-0.051474940663724655,0.11321971745861203,0.12437191780197776
14,5,-0.051474940663724655,-0.11321971745861203,0.12437191780197776
14,6,-0.01709774038966734,0.02589432155431875,0.031029802048851654
14,7,-0.01709774038966734,-0.02589432155431875,0.031029802048851654
14,8,-0.0026088099256461285,0,0.0026088099256461285
14,9,-9.512382552550509e-4,0.001618343540049324,0.0018772027146475288
14,10,-9.512382552550509e-4,-0.001618343540049324,0.0018772027146475288
14,11,-2.9286128098632427e-4,0,2.9286128098632427e-4
14,12,-4.76593721948885e-5,0,4.76593721948885e-5
15,1,-0.25557678776645665,1.2574719609868013,1.2831816812567938
15,2,-0.25557678776645665,-1.2574719609868013,1.2831816812567938
15,3,-0.7218638201965625,0,0.7218638201965625
15,4,-0.05078525361442013,0.08450976182820126,0.0985953438502056
15,5,-0.05078525361442013,-0.08450976182820126,0.0985953438502056
15,6,-0.07006538859965286,0,0.07006538859965286
15,7,-0.02232523742383074,0,0.02232523742383074
15,8,-1.5577687388892368e-4,0.004355594789174514,0.004358379561479562
15,9,-1.5577687388892368e-4,-0.004355594789174514,0.004358379561479562
15,10,-0.0014805413915120577,0,0.0014805413915120577
15,11,-2.1190973182121125e-4,6.098880676588452e-5,2.2051160738442789e-4
15,12,-2.1190973182121125e-4,-6.098880676588452e-5,2.2051160738442789e-4
16,1,-0.3196105247299723,1.2518242558874277,1.2919809809537757
16,2,-0.3196105247299723,-1.2518242558874277,1.2919809809537757
16,3,-0.5001270473761232,0,0.5001270473761232
16,4,-0.059355178756864066,0.072981810072133,0.09407115310584951
16,5,-0.059355178756864066,-0.072981810072133,0.09407115310584951
16,6,-0.0801495562716703,0,0.0801495562716703
16,7,-0.011936593185495954,0.00629391549916379,0.013494281351248114
16,8,-0.011936593185495954,-0.00629391549916379,0.013494281351248114
16,9,3.5919188306536933e-4,0.0020480920111916544,0.0020793507869445987
16,10,3.5919188306536933e-4,-0.0020480920111916544,0.0020793507869445987
16,11,-0.0014688049889057808,0,0.0014688049889057808
16,12,-5.468094115046162e-4,0,5.468094115046162e-4
