cluster,m1.C1,m1.C2,m1.C3,m1.C4,m1.C5,m1.C6,m1.C7,m1.C8,m1.C9,m2.C1,m2.C2,m2.C3,m2.C4,m2.C5,m3.C1,m3.C2,m3.C3,m3.C4,m3.C5,m3.C6,m3.C7,m3.C8,m3.C9,m3.C10,m3.C11,m3.C12,m3.C13,m4.C1,m4.C2,m4.C3,m4.C4,m4.C5,m4.C6,m4.C7,m4.C8,m4.C9,m4.C10,m4.C11,m4.C12,m4.C13,m4.C14
m3.C7,-0.8518103929999987,-0.5733450618150632,-0.16989568817293135,-0.7803302274170274,-0.42141855294889585,-1.4528344371195698,-0.4445614397626096,-0.994321386351327,0.10511578136346175,-1.0046833538749655,-2.518256811786094,-0.5400543196360647,0.045151861535728505,-0.6752234586156524,-1.0738524855302383,-6.256438622969372,-1.1105320177985034,-0.7536421238220371,-1.583034508306208,-1.851245681754482,31.908830483363342,-0.8055850904474847,-0.7752068956152438,-0.622231668113917,-0.9155370110453432,-0.508270742814767,-0.47411499982117516,-0.8342837840441978,-0.14278569641963726,-0.4837193295702165,-1.5805016929756044,-0.5842707707395959,-1.6141820844470556,-1.4066459403554654,-0.4624690293359166,-0.44952331823935765,-0.31440982070147766,-0.5039439313859473,0.5215692790508283,-0.11466889512011919,0.31539416299918904
m3.C8,-0.7525851018980458,-0.4936714215171206,-0.9500920434216763,-0.6562162036047249,-0.2944705617844236,-1.0357010259294621,-0.3595317034227465,0.7760950383883288,-0.8058835956449286,-0.8876099634955429,-2.1584658907175553,-0.4648757568658109,-0.15710687237742973,-0.5946094857676538,-0.9179222080875209,-5.543885444334827,-0.9234206078335192,-0.6145858172840316,-1.3077555846337712,-1.6096363974625942,-0.7730102821597148,31.745218990024647,-0.6441800463081737,-0.4994451932868043,-0.7970774042807204,-0.4043750506468936,-0.3778406095032781,-0.673397511100776,-0.12334179328006849,-0.44126234926029495,-1.188004240984081,1.6698499739700827,-1.4112292298652325,-1.1814912858743118,-0.36793975933669715,-0.19135873660008382,-0.2890691456132521,-0.4180992004676286,0.8843433079188227,-0.9669378692121231,0.574974365293006
m3.C9,-0.6597029034285654,1.8322403366269369,0.4918375033854418,0.8324213249537533,-0.2895796947021094,1.0370671654489916,-0.3768580972167503,-0.2897317201973682,1.7962958789891812,-0.8303814052832178,0.8172251925824843,-0.47566549231619054,-0.08715160592630214,-0.5928502420149889,-0.9510513601879846,-5.10957157991208,-0.872537001379744,-0.5452901201944876,-1.2862714357411653,-1.5352362415233127,-0.7674180379725305,-0.6466198040961768,31.047664216225638,-0.5048517899495886,-0.7153514050164251,-0.4455332280512767,-0.39724900117488426,-0.6396777868166811,-0.12334179328006849,-0.39521333674875403,0.1607733275660115,-0.48221345465548365,-1.3779430312683214,-0.19800081086314283,-0.3681700927814013,-1.075752935928795,-0.23661872403737713,1.8230739445822053,2.483805084419394,0.2621182260716519,-0.7143588925448964
m3.C10,-0.5982409783775368,-0.3924221683377547,1.2357210620019574,1.2855669982789542,-0.27929555397196093,1.129285989902341,-0.3080209061929481,-0.3312560659035179,-0.6482132180808102,-0.7367157459754481,0.4161584159939662,-0.35359723945746235,-0.36709093123709635,-0.4738330590040016,-0.7616839824260332,-4.385353365581871,-0.7353043177547829,-0.5410005677906223,-1.0603802465990544,-1.2575710979955794,-0.6041117536870325,-0.5156951063438457,-0.5185859450871936,32.93875500773689,-0.6017485813837414,-0.37030396100508733,-0.33470693196562085,-0.5681473815725613,-0.0897577384569332,-0.3297334871673202,-0.741118282866101,2.278708729231735,-0.1525348239031087,-0.9307272276647748,-0.2867530978764283,0.2300632895639969,-0.222159637247412,-0.350123747881942,-0.523367736057372,-0.8096757581692788,-0.6377386786235233
m3.C11,-0.8326832231834729,-0.5769646181514134,-1.3457296435100508,-0.7882040847089276,-0.3963887745129166,-0.2757384675334812,-0.4469899327725402,0.8575991011345019,-1.006625773144092,-1.0722757753471064,-1.9450005154745174,-0.5171209277811232,0.06078376772528389,-0.6697869466241051,-1.090684411440336,-6.329416863099814,-1.1166098652983198,-0.6858354121823899,-1.5072134380158488,-1.8019006726135374,-0.8732052935446788,-0.7629634085288041,-0.7554570491626861,-0.6240299911767737,31.52520028880334,-0.4897519469322665,-0.4617370377964669,-0.753364346439754,-0.16649768754817595,-0.5069609068110609,-1.564155120169674,-0.5959188754303442,-1.6289110560300977,0.21717448036290965,-0.3943410526091237,0.331613957126661,-0.3088637968135283,-0.5402950261311877,-0.7807490095148863,-0.10911566761181421,-0.8833073312343901
m3.C12,-0.46870993647919035,-0.3360227112472579,-1.0862317516271658,-0.45279687964099397,-0.22196536980685574,-1.1507225849977807,-0.276738734345018,0.24040659447634577,3.028527582305116,-0.58339154070179,-0.6767671530354766,-0.3122626909023855,-0.014136476505607691,2.563092825198124,-0.6637880840593335,-3.5019483049310924,-0.6048859623418799,-0.40138186377882784,-0.8706581653543187,-1.0344783522228982,-0.5144951046053251,-0.4042621293205946,-0.44639895877424446,-0.35585643568284864,-0.4845324107232817,33.25310480705815,-0.29483176992229876,-0.4414245134906736,-0.07085266757513484,-0.28058919744582556,6.4799816032074355,-0.3518341936243769,-0.9371012185718373,0.5195093740563722,-0.2548872141366265,-0.7389016238689001,-0.1846402914548769,-0.2712803247438012,-0.45539321330406785,-0.6556429099539015,-0.5345428277218196
m3.C13,-0.4508066074429099,-0.29152079685675947,-1.0504560034972164,-0.44962333081322564,-0.24801119761036475,3.0635236987866015,-0.2699785399196895,0.4480622812135351,-0.5151134068278205,-0.5805975915017564,2.5901369437370017,-0.2910889583514824,0.13725773199019803,-0.36408383073613293,-0.6112406884097246,-3.502260293431593,-0.5511236490301403,-0.3880066170607692,-0.7888057637162473,-0.9912693149748724,-0.4797211689976361,-0.40863176566658016,-0.3890570110192163,-0.3257718598240256,-0.5036121106021851,-0.2910889583514824,33.6233495692747,-0.4480340724264062,-0.10540978824586653,-0.24856095256386423,-0.16887841411994098,2.77368446669009,0.4140443989915811,-0.7482454685141222,-0.24401443883019686,0.7998255985931917,-0.17877290712516095,-0.3010497509111115,-0.4285090026212443,-0.5892988283365045,4.084102867225753
m4.C1,26.263851589684332,1.1073470471409774,-2.1707482883434515,-0.8698393834897091,-0.42632259062994154,-2.2292726162523078,-0.530323747634381,-2.7454824306080376,-1.0781524167225598,21.266992069400942,-4.952920354312117,-0.6382448070960937,-2.1980900934929375,-0.7877009360771617,26.33205215712478,-5.109280029482119,-1.046872274771743,-0.6293109747411817,-1.356730361372303,-1.5735090325977017,-0.7892673908604639,-0.6596314622088822,-0.6305130442009524,-0.5547813792436491,-0.8035704061339705,-0.42307159132750816,-0.4277279509167334,24.75171124391465,-0.21442732917682844,-0.6806567491850584,-3.2676795986308025,-0.8205406349238128,-2.3940804939208866,-1.9563854387972197,-0.6050404172179825,-1.8051147779323307,-0.41094721636968806,-0.7016406780155312,-1.1327484096077274,-1.516915797404377,-1.2251935649012617
m4.C2,5.783534893304351,-0.12334179328006849,-0.39654760117796706,-0.16330141190254127,-0.0839183893583972,-0.4682869664285237,-0.0897577384569332,-0.5878342667523193,-0.21947622039928316,3.88766037943214,-0.9187891116759697,-0.0952504797098927,-0.43783926059320644,-0.1600480697021511,5.497249312156034,-1.0720947237880587,-0.20135079736722236,-0.11470856424542239,-0.2635321571667537,-0.2987227713409995,-0.16964014199999297,-0.12334179328006849,-0.11470856424542239,-0.0952504797098927,-0.16330141190254127,-0.05482716529388044,-0.06334073091440519,-0.22196536980685574,0,-0.13144087631877152,-0.598612526198491,-0.14990794721440492,-0.4666998712158976,-0.3812215850489273,-0.10045351706590015,-0.32383236915867,-0.06334073091440519,-0.1463865061850106,-0.1875139746345051,-0.27421442045796346,-0.2244320563091638
m4.C3,4.607668060557928,2.0310519027311797,-0.45856389650008,-0.5504813249372396,-0.2725422721146876,-0.545422952106419,3.322219826909901,-1.7924806097225356,0.8912556950706924,7.622944352813684,-1.1735930490896875,-0.35569615803225335,-1.3471564555198223,-0.4851634252852663,13.34772157196346,-2.4977694151230265,-0.6060092942936113,-0.39765054061826366,-0.8163633634759039,-1.0023618714770655,-0.48024334992749096,-0.43809969922482644,-0.4043176069289183,-0.3426043390937626,-0.5211425359220863,-0.28135830486192415,-0.26184184037448216,-0.6749305818340512,-0.13532039373761615,24.221298408176775,-2.0207728394486932,-0.5087978933122208,-1.4327513251845738,-1.1992818697307637,-0.3717337439853382,-1.157353623527962,-0.27042668499358563,-0.4189088320127497,-0.7157943052262797,-0.9537255983765616,-0.8141876561964215
