cluster,time,loess_value
1,1,-5.143078201052786
1,1.1,-5.137989780087063
1,1.2,-5.130598570071157
1,1.3,-5.1215731226648
1,1.4,-5.11158198952772
1,1.5,-5.101293722319651
1,1.6,-5.09137687270032
1,1.7000000000000002,-5.082499992329458
1,1.8,-5.075331632866797
1,1.9,-5.070540345972064
1,2,-5.06879468330499
1,2.1,-5.067397896093946
1,2.2,-5.063606616521111
1,2.3,-5.0580194676769334
1,2.4000000000000004,-5.051235072651862
1,2.5,-5.043852054536341
1,2.6,-5.0364690364208204
1,2.7,-5.029684641395749
1,2.8,-5.0240974925515705
1,2.9000000000000004,-5.020306212978737
1,3,-5.018909425767692
1,3.1,-4.994213796564206
1,3.2,-4.927182803011887
1,3.3000000000000003,-4.828400286197944
1,3.4000000000000004,-4.7084500872095845
1,3.5,-4.577916047134018
1,3.6,-4.447382007058449
1,3.7,-4.32743180807009
1,3.8000000000000003,-4.228649291256147
1,3.9000000000000004,-4.161618297703828
1,4,-4.136922668500342
1,4.1,-4.11136829740421
1,4.2,-4.042006433000423
1,4.300000000000001,-3.939788948615894
1,4.4,-3.815667717577539
1,4.5,-3.68059461321227
1,4.6,-3.545521508847001
1,4.7,-3.4214002778086448
1,4.800000000000001,-3.319182793424116
1,4.9,-3.2498209290203293
1,5,-3.2242665579241976
1,5.1000000000000005,-3.210685085028672
1,5.2,-3.173821087169389
1,5.3,-3.1194951955872874
1,5.4,-3.0535280415233066
1,5.5,-2.9817402562183863
1,5.6000000000000005,-2.909952470913466
1,5.7,-2.843985316849486
1,5.800000000000001,-2.7896594252673843
1,5.9,-2.7527954274081012
1,6,-2.7392139545125755
1,6.1000000000000005,-2.735153098692894
1,6.2,-2.7241307757537574
1,6.300000000000001,-2.70788735247503
1,6.4,-2.6881631956365766
1,6.5,-2.6666986720182586
1,6.6000000000000005,-2.6452341483999406
1,6.7,-2.625509991561487
1,6.800000000000001,-2.6092665682827594
1,6.9,-2.5982442453436234
1,7,-2.5941833895239417
1,7.1000000000000005,-2.5937269045446536
1,7.2,-2.5924878738865864
1,7.300000000000001,-2.590661933969434
1,7.4,-2.588444721212893
1,7.5,-2.5860318720366564
1,7.6000000000000005,-2.58361902286042
1,7.7,-2.5814018101038783
1,7.800000000000001,-2.5795758701867264
1,7.9,-2.5783368395286588
1,8,-2.577880354549371
1,8.100000000000001,-2.578034743665056
1,8.2,-2.5784537998361996
1,8.3,-2.579071356298938
1,8.4,-2.5798212462894066
1,8.5,-2.5806373030437397
1,8.600000000000001,-2.581453359798073
1,8.7,-2.5822032497885408
1,8.8,-2.5828208062512794
1,8.9,-2.583239862422424
1,9,-2.5833942515381083
1,9.1,-2.5803163353506466
1,9.200000000000001,-2.5719619914132505
1,9.3,-2.559650326663403
1,9.4,-2.544700448038589
1,9.5,-2.5284314624762914
1,9.6,-2.5121624769139936
1,9.700000000000001,-2.497212598289179
1,9.8,-2.4849009335393317
1,9.9,-2.4765465896019356
1,10,-2.473468673414474
1,10.1,-2.47257033327265
1,10.200000000000001,-2.470131981459127
1,10.3,-2.4665386208918303
1,10.4,-2.4621752544886846
1,10.5,-2.457426885167614
1,10.600000000000001,-2.452678515846544
1,10.700000000000001,-2.448315149443398
1,10.8,-2.4447217888761013
1,10.9,-2.4422834370625783
1,11,-2.4413850969207544
1,11.100000000000001,-2.439565862079049
1,11.200000000000001,-2.434627938937278
1,11.3,-2.4273509995704563
1,11.4,-2.4185147160536027
1,11.5,-2.4088987604617316
1,11.600000000000001,-2.399282804869861
1,11.700000000000001,-2.390446521353007
1,11.8,-2.3831695819861856
1,11.9,-2.3782316588444146
1,12,-2.376412424002709
1,12.100000000000001,-2.376615234628105
1,12.200000000000001,-2.3771718850680212
1,12.3,-2.3780047031680507
1,12.4,-2.3790360167737874
1,12.5,-2.3801881537308227
1,12.600000000000001,-2.3813834418847515
1,12.700000000000001,-2.382544209081166
1,12.8,-2.383592783165659
1,12.9,-2.3844514919838242
1,13,-2.3850426633812543
1,13.100000000000001,-2.385387749898452
1,13.200000000000001,-2.385565727863033
1,13.3,-2.3855852108012625
1,13.4,-2.3854548122394066
1,13.5,-2.3851831457037274
1,13.600000000000001,-2.384778824720491
1,13.700000000000001,-2.3842504628159618
1,13.8,-2.3836066735164043
1,13.9,-2.3828560703480832
1,14,-2.382007266837263
1,14.100000000000001,-2.381068876510208
1,14.200000000000001,-2.380049512893183
1,14.3,-2.378957789512454
1,14.4,-2.377802319894283
1,14.5,-2.376591717564937
1,14.600000000000001,-2.375334596050679
1,14.700000000000001,-2.3740395688777745
1,14.8,-2.372715249572488
1,14.9,-2.3713702516610837
1,15,-2.370013188669827
1,15.100000000000001,-2.368652674124982
1,15.200000000000001,-2.367297321552813
1,15.3,-2.3659557444795847
1,15.4,-2.3646365564315626
1,15.5,-2.36334837093501
1,15.600000000000001,-2.3620998015161927
1,15.700000000000001,-2.3608994617013743
1,15.8,-2.3597559650168205
1,15.9,-2.358677924988795
1,16,-2.357673955143563
1,16.1,-2.3567526690073883
1,16.200000000000003,-2.355922680106537
1,16.3,-2.3551926019672718
1,16.4,-2.3545710481158593
1,16.5,-2.3540666320785633
1,16.6,-2.3536879673816475
1,16.700000000000003,-2.3534436675513772
1,16.8,-2.353342346114017
1,16.9,-2.353392616595832
1,17,-2.3536030925230866
1,17.1,-2.3539390925731647
1,17.2,-2.3543543240760996
1,17.3,-2.3548399835371288
1,17.400000000000002,-2.3553872674614924
1,17.5,-2.3559873723544262
1,17.6,-2.356631494721169
1,17.7,-2.3573108310669606
1,17.8,-2.358016577897037
1,17.900000000000002,-2.358739931716637
1,18,-2.3594720890309993
1,18.1,-2.360204246345361
1,18.2,-2.3609276001649615
1,18.3,-2.361633346995038
1,18.400000000000002,-2.362312683340829
1,18.5,-2.3629568057075723
1,18.6,-2.363556910600506
1,18.7,-2.364104194524869
1,18.8,-2.364589853985899
1,18.900000000000002,-2.365005085488834
1,19,-2.365341085538912
2,1,-5.40867007443703
2,1.1,-5.406675789014297
2,1.2,-5.403778980261572
2,1.3,-5.400241671081107
2,1.4,-5.3963258843751625
2,1.5,-5.392293643045993
2,1.6,-5.388406969995855
2,1.7000000000000002,-5.384927888127005
2,1.8,-5.382118420341699
2,1.9,-5.380240589542194
2,2,-5.379556418630747
2,2.1,-5.37547258692896
2,2.2,-5.364387900881249
2,2.3,-5.348052574074099
2,2.4000000000000004,-5.328216820093989
2,2.5,-5.306630852527396
2,2.6,-5.285044884960804
2,2.7,-5.265209130980693
2,2.8,-5.2488738041735425
2,2.9000000000000004,-5.237789118125834
2,3,-5.233705286424046
2,3.1,-5.189078828334601
2,3.2,-5.06794987066325
2,3.3000000000000003,-4.889444038305471
2,3.4000000000000004,-4.67268695615674
2,3.5,-4.436804249112533
2,3.6,-4.200921542068324
2,3.7,-3.984164459919593
2,3.8000000000000003,-3.805658627561814
2,3.9000000000000004,-3.6845296698904635
2,4,-3.6399032118010193
2,4.1,-3.6287037469379064
2,4.2,-3.598305199452315
2,4.300000000000001,-3.5535073399998636
2,4.4,-3.499109939236174
2,4.5,-3.439912767816864
2,4.6,-3.380715596397554
2,4.7,-3.3263181956338634
2,4.800000000000001,-3.2815203361814125
2,4.9,-3.2511217886958215
2,5,-3.2399223238327086
2,5.1000000000000005,-3.246639388806369
2,5.2,-3.2648714223063044
2,5.3,-3.2917396822009466
2,5.4,-3.3243654263587263
2,5.5,-3.359869912648074
2,5.6000000000000005,-3.395374398937423
2,5.7,-3.4280001430952023
2,5.800000000000001,-3.4548684029898444
2,5.9,-3.4731004364897795
2,6,-3.4798175014634403
2,6.1000000000000005,-3.482412268842868
2,6.2,-3.489455208872742
2,6.300000000000001,-3.499834278390452
2,6.4,-3.5124374342333864
2,6.5,-3.5261526332389312
2,6.6000000000000005,-3.539867832244477
2,6.7,-3.55247098808741
2,6.800000000000001,-3.56285005760512
2,6.9,-3.5698929976349945
2,7,-3.572487765014422
2,7.1000000000000005,-3.5754245020078903
2,7.2,-3.5833956452758744
2,7.300000000000001,-3.5951425932497463
2,7.4,-3.609406744360877
2,7.5,-3.624929497040636
2,7.6000000000000005,-3.6404522497203953
2,7.7,-3.654716400831526
2,7.800000000000001,-3.6664633488053973
2,7.9,-3.674434492073382
2,8,-3.67737122906685
2,8.100000000000001,-3.6841654837280116
2,8.2,-3.7026070320940216
2,8.3,-3.729784050738669
2,8.4,-3.76278471623574
2,8.5,-3.798697205159023
2,8.600000000000001,-3.8346096940823062
2,8.7,-3.8676103595793765
2,8.8,-3.8947873782240237
2,8.9,-3.9132289265900337
