window,species_i,species_j,strength,strength_ji,pair_directional,interaction_type,group,mouse,lag_strength,delta_strength
5,C4,C6,-0.397927460560729,-0.06410282348119158,C4→C6,competition,C-C,m1,0.03397014544501126,-0.43189760600574023
2,C4,C7,0.28782068811892475,-0.2868699692770083,C4→C7,antagonism,C-C,m1,-0.02714870166495462,0.3149693897838794
2,C4,C8,0.33531591547681133,-0.409474354560944,C4→C8,antagonism,C-C,m1,-0.03523794320367177,0.3705538586804831
2,C4,C9,0.39126733327485824,-0.501377383966386,C4→C9,antagonism,C-C,m1,-0.04101278813942755,0.4322801214142858
16,C4,Lachnospiraceae,0.3671156181283036,-0.11405169931676484,C4→Lachnospiraceae,antagonism,other,m1,0.40448225124090553,-0.03736663311260191
17,C4,Lachnospiraceae,0.3073399229791051,-0.10316023783805808,C4→Lachnospiraceae,antagonism,other,m1,0.3671156181283036,-0.059775695149198504
2,C4,Paenibacillaceae,0.2807148195223718,-0.2361808265341921,C4→Paenibacillaceae,antagonism,C-focal,m1,-0.025592780852311,0.3063076003746828
9,C4,Paenibacillaceae,-0.4054056808374208,-0.2377110569232382,C4→Paenibacillaceae,competition,C-focal,m1,-0.30090212483591366,-0.10450355600150713
12,C4,Ruminococcaceae,0.17828197430223472,0.25914680294244063,C4→Ruminococcaceae,mutualism,other,m1,0.2729753406955744,-0.09469336639333967
13,C4,Ruminococcaceae,0.1110528951871981,0.23623318991930253,C4→Ruminococcaceae,mutualism,other,m1,0.17828197430223472,-0.06722907911503662
7,C5,C1,0.11819654052106789,-0.02206304815020639,C5→C1,antagonism,C-C,m1,0.25440529525654226,-0.1362087547354744
10,C5,C1,-0.06008826758427417,-0.0821561502294597,C5→C1,competition,C-C,m1,0.01334291215105428,-0.07343117973532845
2,C5,C2,0.6069241526722807,0.0904432721036226,C5→C2,mutualism,C-C,m1,0.17816098443323108,0.42876316823904964
10,C5,C2,0.1339833519943443,-0.2270795332027854,C5→C2,antagonism,C-C,m1,0.21383376746750657,-0.07985041547316227
2,C5,C3,0.44249052467744504,0.10663946116611411,C5→C3,mutualism,C-C,m1,0.15672693107494362,0.2857635936025014
7,C5,C3,0.3834687217126075,-0.31652413817324365,C5→C3,antagonism,C-C,m1,0.5035534126771715,-0.12008469096456398
2,C5,C4,0.6542792743434434,-0.08497493814609387,C5→C4,antagonism,C-C,m1,0.0511575017394949,0.6031217726039485
3,C5,C4,0.2738384197314499,-0.05831272535611971,C5→C4,antagonism,C-C,m1,0.6542792743434434,-0.38044085461199345
7,C5,C4,0.399996395500936,-0.4914267496107116,C5→C4,antagonism,C-C,m1,0.5189704136049486,-0.11897401810401254
2,C5,C6,0.7236452454605474,0.07612118948873446,C5→C6,mutualism,C-C,m1,0.19788638827260135,0.5257588571879461
5,C5,C6,0.7524651324269691,-0.17226195857009746,C5→C6,antagonism,C-C,m1,0.4529022024288125,0.2995629299981566
7,C5,C6,0.4118423053286864,-0.4101144638401384,C5→C6,antagonism,C-C,m1,0.5546464232553344,-0.14280411792664804
2,C5,C7,0.8276906484138793,0.07786834600102513,C5→C7,mutualism,C-C,m1,0.22352215107308063,0.6041684973407987
2,C5,C8,0.9638752356189696,0.14483803731574496,C5→C8,mutualism,C-C,m1,0.29012292968850245,0.6737523059304671
3,C5,C8,0.5441993792218439,0.0625303979695577,C5→C8,mutualism,C-C,m1,0.9638752356189696,-0.4196758563971257
2,C5,C9,1.1247207812297702,0.1520372446969,C5→C9,mutualism,C-C,m1,0.3376686936842765,0.7870520875454936
3,C5,C9,0.7227062225148563,-0.3682215727331821,C5→C9,antagonism,C-C,m1,1.1247207812297702,-0.40201455871491387
10,C5,Lachnospiraceae,0.24985221555287151,-0.15419756259825065,C5→Lachnospiraceae,antagonism,other,m1,0.1459189503275918,0.10393326522527971
11,C5,Lachnospiraceae,0.17222340251267035,-0.1351427120417628,C5→Lachnospiraceae,antagonism,other,m1,0.24985221555287151,-0.07762881304020117
10,C5,Muribaculaceae,0.22300972443425063,-0.1289401740911601,C5→Muribaculaceae,antagonism,other,m1,0.07792551613539656,0.14508420829885407
11,C5,Muribaculaceae,0.1320395199002731,-0.11046524661043024,C5→Muribaculaceae,antagonism,other,m1,0.22300972443425063,-0.09097020453397753
2,C5,Paenibacillaceae,0.8073539019982652,0.07768317384789612,C5→Paenibacillaceae,mutualism,C-focal,m1,0.21071186013418025,0.596642041864085
3,C5,Paenibacillaceae,0.45146856990885376,-0.05436725233540993,C5→Paenibacillaceae,antagonism,C-focal,m1,0.8073539019982652,-0.3558853320894114
9,C5,Paenibacillaceae,0.04871139193443791,0.00774367950320799,C5→Paenibacillaceae,mutualism,C-focal,m1,0.16625640182855253,-0.11754500989411462
10,C5,Paenibacillaceae,-0.1350198385682813,-0.00862045359184223,C5→Paenibacillaceae,competition,C-focal,m1,0.04871139193443791,-0.1837312305027192
11,C5,Paenibacillaceae,-0.03799806495885119,-0.01605808193354915,C5→Paenibacillaceae,competition,C-focal,m1,-0.1350198385682813,0.0970217736094301
12,C5,Paenibacillaceae,-0.12724687217919903,-0.02449617984827383,C5→Paenibacillaceae,competition,C-focal,m1,-0.03799806495885119,-0.08924880722034784
12,C5,Ruminococcaceae,-0.11211831851769412,0.1623914092672161,C5→Ruminococcaceae,antagonism,other,m1,-0.04224860971944551,-0.06986970879824861
17,C5,Ruminococcaceae,-0.1347768949093954,0.1169848252458208,C5→Ruminococcaceae,antagonism,other,m1,-0.1937395511881523,0.05896265627875691
5,C6,C1,-0.22562730301598455,0.3487285640161599,C6→C1,antagonism,C-C,m1,0.11037489604343086,-0.3360021990594154
4,C6,C2,0.3518442695169777,-0.22107927655463047,C6→C2,antagonism,C-C,m1,-0.465129693465079,0.8169739629820567
5,C6,C2,0.04483077391569289,-0.5002723552045488,C6→C2,antagonism,C-C,m1,0.3518442695169777,-0.3070134956012848
4,C6,C3,0.6280818140653451,-0.14767461158355918,C6→C3,antagonism,C-C,m1,-0.42603282492682304,1.0541146389921683
5,C6,C3,0.16256415357141626,-0.5250318778611488,C6→C3,antagonism,C-C,m1,0.6280818140653451,-0.46551766049392884
3,C6,C4,-0.7254886697616794,0.17188930279877038,C6→C4,antagonism,C-C,m1,-0.25105837039531853,-0.47443029936636083
4,C6,C4,0.3331476232027912,0.03397014544501126,C6→C4,mutualism,C-C,m1,-0.7254886697616794,1.0586362929644706
5,C6,C4,-0.06410282348119158,-0.397927460560729,C6→C4,competition,C-C,m1,0.3331476232027912,-0.39725044668398274
4,C6,C6,0.15169249867624557,0.15169249867624557,C6→C6,mutualism,C-C,m1,-0.29687255372747845,0.448565052403724
5,C6,C6,-0.29384006140513036,-0.29384006140513036,C6→C6,competition,C-C,m1,0.15169249867624557,-0.44553256008137593
4,C6,C8,0.12620869932174592,-0.3954061949185154,C6→C8,antagonism,C-C,m1,-0.5508743136295723,0.6770830129513182
17,C6,Lachnospiraceae,0.33803673555230396,-0.1347968348139147,C6→Lachnospiraceae,antagonism,other,m1,0.3888831129789883,-0.05084637742668435
9,C6,Muribaculaceae,0.36718308780730463,-0.14401745433453397,C6→Muribaculaceae,antagonism,other,m1,0.22103712256324895,0.14614596524405568
4,C6,Paenibacillaceae,-0.01036224049614558,-0.2806853201376761,C6→Paenibacillaceae,competition,C-focal,m1,-0.4734037831145996,0.463041542618454
9,C6,Paenibacillaceae,-0.4995101238604419,-0.11096163657736656,C6→Paenibacillaceae,competition,C-focal,m1,-0.3627001182599784,-0.13681000560046352
10,C6,Paenibacillaceae,-0.5900372789692214,-0.1165385861446556,C6→Paenibacillaceae,competition,C-focal,m1,-0.4995101238604419,-0.09052715510877951
3,C6,Ruminococcaceae,0.5113434091448561,-0.1885238552265786,C6→Ruminococcaceae,antagonism,other,m1,0.125147672939058,0.38619573620579806
4,C6,Ruminococcaceae,-0.4804254560133771,0.06067889123364951,C6→Ruminococcaceae,antagonism,other,m1,0.5113434091448561,-0.9917688651582333
12,C6,Ruminococcaceae,0.00442266552428812,0.31884561697831515,C6→Ruminococcaceae,mutualism,other,m1,0.09565719604089892,-0.0912345305166108
9,C7,C1,-0.46526115479842056,-0.09788051160499278,C7→C1,competition,C-C,m1,-0.3285365552724096,-0.13672459952601096
3,C7,C2,-0.7403341828876141,-0.1539342257493272,C7→C2,competition,C-C,m1,-0.2488961495708101,-0.491438033316804
4,C7,C2,0.1076409420667583,-0.13185284512461504,C7→C2,antagonism,C-C,m1,-0.7403341828876141,0.8479751249543724
9,C7,C2,-0.23162940747059577,-0.29156043120211805,C7→C2,competition,C-C,m1,-0.1301795000483324,-0.10144990742226337
3,C7,C3,-0.6939824535959767,-0.15573146972713112,C7→C3,competition,C-C,m1,-0.17792932266751446,-0.5160531309284622
4,C7,C3,0.3761821030507362,-0.14121806028580206,C7→C3,antagonism,C-C,m1,-0.6939824535959767,1.0701645566467128
3,C7,C4,-1.2084560525170218,0.21943777592677524,C7→C4,antagonism,C-C,m1,-0.2868699692770083,-0.9215860832400136
4,C7,C4,-0.0736494833737507,0.13441714303730523,C7→C4,antagonism,C-C,m1,-1.2084560525170218,1.1348065691432712
3,C7,C5,-0.36002148373152415,0.5300414951438086,C7→C5,antagonism,C-C,m1,0.07786834600102513,-0.4378898297325493
4,C7,C6,0.0510520264321907,-0.23520044751796623,C7→C6,antagonism,C-C,m1,-0.4214910569752272,0.4725430834074179
3,C7,C8,-0.8385381426429144,-0.3064309931572331,C7→C8,competition,C-C,m1,-0.3943343413711947,-0.44420380127171966
4,C7,C8,-0.11813337047473134,-0.2444924890580256,C7→C8,competition,C-C,m1,-0.8385381426429144,0.720404772168183
9,C7,Lachnospiraceae,0.4968122095273712,-0.16628980372925764,C7→Lachnospiraceae,antagonism,other,m1,0.23984641406186688,0.25696579546550435
10,C7,Lachnospiraceae,0.408428783259388,-0.15913532804259617,C7→Lachnospiraceae,antagonism,other,m1,0.4968122095273712,-0.08838342626798323
9,C7,Muribaculaceae,0.5250421995161879,-0.12871598878121654,C7→Muribaculaceae,antagonism,other,m1,0.17924843005656124,0.3457937694596267
10,C7,Muribaculaceae,0.4227716798067481,-0.1272684426484086,C7→Muribaculaceae,antagonism,other,m1,0.5250421995161879,-0.10227051970943979
3,C7,Paenibacillaceae,-0.7258256311604686,-0.17754590788904542,C7→Paenibacillaceae,competition,C-focal,m1,-0.33455232592470946,-0.39127330523575915
4,C7,Paenibacillaceae,-0.21730703444086696,-0.14274985484809966,C7→Paenibacillaceae,competition,C-focal,m1,-0.7258256311604686,0.5085185967196016
9,C7,Paenibacillaceae,-0.7050642822397482,-0.03298161647876142,C7→Paenibacillaceae,competition,C-focal,m1,-0.3687250744963944,-0.33633920774335374
10,C7,Paenibacillaceae,-0.5763700659738177,-0.01509133043010105,C7→Paenibacillaceae,competition,C-focal,m1,-0.7050642822397482,0.12869421626593047
12,C7,Paenibacillaceae,-0.6258279336520473,-0.00775631720183276,C7→Paenibacillaceae,competition,C-focal,m1,-0.5278148611734503,-0.09801307247859692
14,C7,Paenibacillaceae,-0.534608871635235,0.02024469291417073,C7→Paenibacillaceae,antagonism,C-focal,m1,-0.6011052859537367,0.06649641431850173
15,C7,Paenibacillaceae,-0.47101294403447913,0.01945730683558674,C7→Paenibacillaceae,antagonism,C-focal,m1,-0.534608871635235,0.06359592760075583
3,C7,Ruminococcaceae,0.8702289334827417,-0.1319449179635948,C7→Ruminococcaceae,antagonism,other,m1,0.14271647324875847,0.7275124602339832
4,C7,Ruminococcaceae,-0.16314154053891788,-0.08061902591315878,C7→Ruminococcaceae,competition,other,m1,0.8702289334827417,-1.0333704740216596
12,C7,Ruminococcaceae,0.01921154006446409,0.10153700721081296,C7→Ruminococcaceae,mutualism,other,m1,0.14434459554140883,-0.12513305547694473
2,C8,C4,-0.409474354560944,0.33531591547681133,C8→C4,antagonism,C-C,m1,-0.05799606859811749,-0.3514782859628265
9,C8,Muribaculaceae,0.4001816293318818,-0.04205950666799087,C8→Muribaculaceae,antagonism,other,m1,0.28588960345828035,0.11429202587360143
9,C8,Paenibacillaceae,-0.5906137520886058,-0.20182982750868408,C8→Paenibacillaceae,competition,C-focal,m1,-0.494115690383193,-0.09649806170541281
10,C8,Paenibacillaceae,-0.6701807174247141,-0.17036608713308815,C8→Paenibacillaceae,competition,C-focal,m1,-0.5906137520886058,-0.0795669653361083
17,C8,Paenibacillaceae,-0.4906585492759048,-0.02888648931586124,C8→Paenibacillaceae,competition,C-focal,m1,-0.5657784131437619,0.07511986386785707
12,C8,Ruminococcaceae,0.30160692799202826,-0.01497896550880454,C8→Ruminococcaceae,antagonism,other,m1,0.3985968373792906,-0.09698990938726232
13,C8,Ruminococcaceae,0.23255226878185237,-0.02828074653057837,C8→Ruminococcaceae,antagonism,other,m1,0.30160692799202826,-0.0690546592101759
3,C9,C2,-0.9589545555620116,-0.22014315899262915,C9→C2,competition,C-C,m1,-0.4447085095723382,-0.5142460459896734
4,C9,C2,-0.29062256785975443,-0.13687863746422713,C9→C2,competition,C-C,m1,-0.9589545555620116,0.6683319877022571
3,C9,C3,-0.8817215099183641,-0.22582356941410908,C9→C3,competition,C-C,m1,-0.32003961636019174,-0.5616818935581723
4,C9,C3,-0.08340640783526732,-0.15700047939056253,C9→C3,competition,C-C,m1,-0.8817215099183641,0.7983151020830968
2,C9,C4,-0.501377383966386,0.39126733327485824,C9→C4,antagonism,C-C,m1,-0.06747664945557921,-0.4339007345108068
3,C9,C4,-1.5003433952476404,0.2886871013519196,C9→C4,antagonism,C-C,m1,-0.501377383966386,-0.9989660112812544
4,C9,C4,-0.5870313000795594,0.2127325712196821,C9→C4,antagonism,C-C,m1,-1.5003433952476404,0.913312095168081
3,C9,C5,-0.3682215727331821,0.7227062225148563,C9→C5,antagonism,C-C,m1,0.1520372446969,-0.5202588174300822
4,C9,C6,-0.2212183697485632,-0.4142475581593709,C9→C6,competition,C-C,m1,-0.6033249990053621,0.38210662925679884
2,C9,C8,-0.7051359689552635,-0.6961214860598521,C9→C8,competition,C-C,m1,-0.38267160357643426,-0.3224643653788293
3,C9,C8,-1.129713414890201,-0.42556873914446375,C9→C8,competition,C-C,m1,-0.7051359689552635,-0.4245774459349375
4,C9,C8,-0.5156172269981402,-0.2812103105797525,C9→C8,competition,C-C,m1,-1.129713414890201,0.6140961878920609
2,C9,C9,-0.8229400719481222,-0.8229400719481222,C9→C9,competition,C-C,m1,-0.44538437767899985,-0.3775556942691224
10,C9,Lachnospiraceae,0.4180472689527266,-0.08126226258137767,C9→Lachnospiraceae,antagonism,other,m1,0.31124922541951316,0.10679804353321343
10,C9,Muribaculaceae,0.4223462487135559,-0.02955779991113297,C9→Muribaculaceae,antagonism,other,m1,0.2716092344719464,0.1507370142416095
2,C9,Paenibacillaceae,-0.5956668624697938,-0.3947064441531241,C9→Paenibacillaceae,competition,C-focal,m1,-0.2779285508273826,-0.31773831164241123
3,C9,Paenibacillaceae,-0.9707355067748928,-0.24661570586543968,C9→Paenibacillaceae,competition,C-focal,m1,-0.5956668624697938,-0.375068644305099
4,C9,Paenibacillaceae,-0.5149462622556381,-0.15787980405732083,C9→Paenibacillaceae,competition,C-focal,m1,-0.9707355067748928,0.45578924451925473
10,C9,Paenibacillaceae,-0.681006102365179,-0.06251653629404157,C9→Paenibacillaceae,competition,C-focal,m1,-0.5257425774898118,-0.1552635248753672
17,C9,Paenibacillaceae,-0.46905572071562746,0.05200454591204647,C9→Paenibacillaceae,antagonism,C-focal,m1,-0.5613356787613262,0.09227995804569872
2,C9,Ruminococcaceae,0.24992738152226449,-0.16387054763072098,C9→Ruminococcaceae,antagonism,other,m1,0.04256410761604799,0.2073632739062165
3,C9,Ruminococcaceae,1.0615300253828068,-0.16619842638253107,C9→Ruminococcaceae,antagonism,other,m1,0.24992738152226449,0.8116026438605424
4,C9,Ruminococcaceae,0.2684712272776585,-0.16739447109030578,C9→Ruminococcaceae,antagonism,other,m1,1.0615300253828068,-0.7930587981051483
12,C9,Ruminococcaceae,0.2206287467529675,-0.10231760514435964,C9→Ruminococcaceae,antagonism,other,m1,0.28822804537554686,-0.06759929862257935
14,C9,Ruminococcaceae,0.10454873186580872,-0.1116315813536458,C9→Ruminococcaceae,antagonism,other,m1,0.16012120872177263,-0.055572476855963907
6,Lachnospiraceae,C1,-0.61862975166711,-2.5908289320910005e-4,Lachnospiraceae→C1,competition,other,m1,-0.01669734302910281,-0.6019324086380071
7,Lachnospiraceae,C1,0.06051081913354235,0.0995232405876699,Lachnospiraceae→C1,mutualism,other,m1,-0.61862975166711,0.6791405708006524
8,Lachnospiraceae,C1,-0.29756901737180863,0.13081150994608193,Lachnospiraceae→C1,antagonism,other,m1,0.06051081913354235,-0.35807983650535097
14,Lachnospiraceae,C1,0.0434059398121713,0.25957270393084936,Lachnospiraceae→C1,mutualism,other,m1,-0.0255845129445787,0.06899045275675
7,Lachnospiraceae,C2,-0.03079290138505016,0.25699798297208554,Lachnospiraceae→C2,antagonism,other,m1,-0.305062331754196,0.27426943036914586
8,Lachnospiraceae,C2,-0.2005036634202356,0.23786444910130589,Lachnospiraceae→C2,antagonism,other,m1,-0.03079290138505016,-0.16971076203518543
14,Lachnospiraceae,C2,0.09090589146398076,0.27894740479475094,Lachnospiraceae→C2,mutualism,other,m1,0.01780525279010064,0.07310063867388011
15,Lachnospiraceae,C2,0.14971985221157422,0.2533191600010916,Lachnospiraceae→C2,mutualism,other,m1,0.09090589146398076,0.05881396074759346
6,Lachnospiraceae,C3,-0.410404101494797,0.25078957123299966,Lachnospiraceae→C3,antagonism,other,m1,-0.0584223313178592,-0.3519817701769378
7,Lachnospiraceae,C3,-0.07115071504942232,0.31771950641560126,Lachnospiraceae→C3,antagonism,other,m1,-0.410404101494797,0.33925338644537467
8,Lachnospiraceae,C3,-0.22224141940081651,0.33016096015805385,Lachnospiraceae→C3,antagonism,other,m1,-0.07115071504942232,-0.1510907043513942
7,Lachnospiraceae,C4,-0.09257495918214376,0.3492435401239655,Lachnospiraceae→C4,antagonism,other,m1,-0.4130292079900653,0.32045424880792156
8,Lachnospiraceae,C4,-0.2221074296137663,0.3570052627875362,Lachnospiraceae→C4,antagonism,other,m1,-0.09257495918214376,-0.12953247043162255
6,Lachnospiraceae,C5,-0.5258187773681516,-0.03343063936755865,Lachnospiraceae→C5,competition,other,m1,-0.03200950855064774,-0.49380926881750387
7,Lachnospiraceae,C5,-0.01418992598013852,0.06229012888094844,Lachnospiraceae→C5,antagonism,other,m1,-0.5258187773681516,0.5116288513880131
8,Lachnospiraceae,C5,-0.2393670597275899,0.08119768390310542,Lachnospiraceae→C5,antagonism,other,m1,-0.01418992598013852,-0.22517713374745138
6,Lachnospiraceae,C6,-0.4977113188581372,0.19465526608160164,Lachnospiraceae→C6,antagonism,other,m1,-0.03752082832552264,-0.4601904905326145
7,Lachnospiraceae,C6,-0.05416757773119011,0.29108455169045294,Lachnospiraceae→C6,antagonism,other,m1,-0.4977113188581372,0.44354374112694706
8,Lachnospiraceae,C6,-0.2494506864368196,0.312829969001078,Lachnospiraceae→C6,antagonism,other,m1,-0.05416757773119011,-0.1952831087056295
6,Lachnospiraceae,C7,-0.39543524206124586,0.13418236906656042,Lachnospiraceae→C7,antagonism,other,m1,-0.01840064063453718,-0.3770346014267087
7,Lachnospiraceae,C7,-0.02685986738689579,0.20394655870875436,Lachnospiraceae→C7,antagonism,other,m1,-0.39543524206124586,0.3685753746743501
8,Lachnospiraceae,C7,-0.1913663439222371,0.23984641406186688,Lachnospiraceae→C7,antagonism,other,m1,-0.02685986738689579,-0.16450647653534128
7,Lachnospiraceae,C9,-0.05539648862890375,0.26113449985079445,Lachnospiraceae→C9,antagonism,other,m1,-0.22979504087898367,0.1743985522500799
6,Lachnospiraceae,Lachnospiraceae,0.4010782881059908,0.4010782881059908,Lachnospiraceae→Lachnospiraceae,mutualism,species-species,m1,0.01173180660344438,0.3893464815025464
7,Lachnospiraceae,Lachnospiraceae,-0.22239077380781655,-0.22239077380781655,Lachnospiraceae→Lachnospiraceae,competition,species-species,m1,0.4010782881059908,-0.6234690619138074
8,Lachnospiraceae,Lachnospiraceae,0.02071102930132714,0.02071102930132714,Lachnospiraceae→Lachnospiraceae,mutualism,species-species,m1,-0.22239077380781655,0.2431018031091437
15,Lachnospiraceae,Lachnospiraceae,-0.19610693047292152,-0.19610693047292152,Lachnospiraceae→Lachnospiraceae,competition,species-species,m1,-0.2533438031976709,0.057236872724749394
16,Lachnospiraceae,Lachnospiraceae,-0.1441488081805752,-0.1441488081805752,Lachnospiraceae→Lachnospiraceae,competition,species-species,m1,-0.19610693047292152,0.05195812229234631
7,Lachnospiraceae,Muribaculaceae,-0.04273515179789447,-0.02565241223332451,Lachnospiraceae→Muribaculaceae,competition,species-species,m1,0.2045700162438045,-0.24730516804169897
8,Lachnospiraceae,Muribaculaceae,0.32022793006680633,0.20062852548096283,Lachnospiraceae→Muribaculaceae,mutualism,species-species,m1,-0.04273515179789447,0.36296308186470083
9,Lachnospiraceae,Muribaculaceae,0.17482894180962097,0.07636237988336601,Lachnospiraceae→Muribaculaceae,mutualism,species-species,m1,0.32022793006680633,-0.14539898825718536
10,Lachnospiraceae,Muribaculaceae,0.07847667977453654,-0.00450979346547085,Lachnospiraceae→Muribaculaceae,antagonism,species-species,m1,0.17482894180962097,-0.09635226203508443
11,Lachnospiraceae,Muribaculaceae,0.01279886869397494,-0.06148593908015094,Lachnospiraceae→Muribaculaceae,antagonism,species-species,m1,0.07847667977453654,-0.0656778110805616
7,Lachnospiraceae,Paenibacillaceae,0.11956287321608264,0.04032032501548031,Lachnospiraceae→Paenibacillaceae,mutualism,species-species,m1,-0.27398252903230697,0.39354540224838963
8,Lachnospiraceae,Paenibacillaceae,-0.3566195829552947,-0.0699882245271941,Lachnospiraceae→Paenibacillaceae,competition,species-species,m1,0.11956287321608264,-0.47618245617137733
9,Lachnospiraceae,Paenibacillaceae,-0.20248498423698552,-0.03682833175478659,Lachnospiraceae→Paenibacillaceae,competition,species-species,m1,-0.3566195829552947,0.1541345987183092
10,Lachnospiraceae,Paenibacillaceae,-0.08986954390921298,0.06024917283812643,Lachnospiraceae→Paenibacillaceae,antagonism,species-species,m1,-0.20248498423698552,0.11261544032777254
13,Lachnospiraceae,Paenibacillaceae,0.1649691467862942,0.21016534918846297,Lachnospiraceae→Paenibacillaceae,mutualism,species-species,m1,0.04460442679409649,0.12036471999219772
14,Lachnospiraceae,Paenibacillaceae,0.32527922146135296,0.20974336487948916,Lachnospiraceae→Paenibacillaceae,mutualism,species-species,m1,0.1649691467862942,0.16031007467505876
15,Lachnospiraceae,Paenibacillaceae,0.4406189341720651,0.17997524485919986,Lachnospiraceae→Paenibacillaceae,mutualism,species-species,m1,0.32527922146135296,0.11533971271071214
7,Lachnospiraceae,Ruminococcaceae,-0.28879375859150724,-0.01145325806076549,Lachnospiraceae→Ruminococcaceae,competition,species-species,m1,0.13853856142951446,-0.42733232002102173
8,Lachnospiraceae,Ruminococcaceae,-0.01072121281577467,-0.05688008474534672,Lachnospiraceae→Ruminococcaceae,competition,species-species,m1,-0.28879375859150724,0.2780725457757326
13,Lachnospiraceae,Ruminococcaceae,0.14302968228341012,-0.6156112627641935,Lachnospiraceae→Ruminococcaceae,antagonism,species-species,m1,-0.00333322354908993,0.14636290583250006
14,Lachnospiraceae,Ruminococcaceae,0.368270474640812,-0.5803896063471289,Lachnospiraceae→Ruminococcaceae,antagonism,species-species,m1,0.14302968228341012,0.22524079235740185
15,Lachnospiraceae,Ruminococcaceae,0.5515475776225817,-0.5400160582295486,Lachnospiraceae→Ruminococcaceae,antagonism,species-species,m1,0.368270474640812,0.1832771029817697
16,Lachnospiraceae,Ruminococcaceae,0.6035570843315379,-0.5181271812270741,Lachnospiraceae→Ruminococcaceae,antagonism,species-species,m1,0.5515475776225817,0.05200950670895621
