window,species_i,species_j,strength,strength_ji,pair_directional,interaction_type,group,mouse
1,C1,C1,-0.03184598059289213,-0.03184598059289213,C1→C1,competition,C-C,m1
1,C2,C1,-0.06189286639998504,-0.06359546528994142,C2→C1,competition,C-C,m1
1,C3,C1,-0.05576766160460356,-0.05594447143903704,C3→C1,competition,C-C,m1
1,C4,C1,-0.01083601450183897,-0.01826092921827914,C4→C1,competition,C-C,m1
1,C5,C1,0.08921565754419628,0.08344133930762533,C5→C1,mutualism,C-C,m1
1,C6,C1,-0.06802982091454356,-0.07063654804544717,C6→C1,competition,C-C,m1
1,C7,C1,-0.07669412536105547,-0.07978736335187045,C7→C1,competition,C-C,m1
1,C8,C1,-0.10114171370813411,-0.1035608484288316,C8→C1,competition,C-C,m1
1,C9,C1,-0.11767528603554074,-0.1205325495759488,C9→C1,competition,C-C,m1
1,Enterobacteriaceae,C1,-4.133857709051217e-5,-4.659558495038026e-5,Enterobacteriaceae→C1,competition,other,m1
1,Lachnospiraceae,C1,0.00104521114783847,0.00152806408502647,Lachnospiraceae→C1,mutualism,other,m1
1,Muribaculaceae,C1,0.00642051918949201,0.00734158962567296,Muribaculaceae→C1,mutualism,other,m1
1,Paenibacillaceae,C1,-0.07190712544453859,-0.0752146651522587,Paenibacillaceae→C1,competition,C-focal,m1
1,Ruminococcaceae,C1,0.00806669095798278,0.01151895007661204,Ruminococcaceae→C1,mutualism,other,m1
1,C1,C2,-0.06359546528994142,-0.06189286639998504,C1→C2,competition,C-C,m1
1,C2,C2,-0.12359819241093646,-0.12359819241093646,C2→C2,competition,C-C,m1
1,C3,C2,-0.11136634268590684,-0.10872843706269562,C3→C2,competition,C-C,m1
1,C4,C2,-0.02163919500368,-0.03549023240624577,C4→C2,competition,C-C,m1
1,C5,C2,0.17816098443323108,0.16216877514380412,C5→C2,mutualism,C-C,m1
1,C6,C2,-0.13585350597172108,-0.1372825816551798,C6→C2,competition,C-C,m1
1,C7,C2,-0.15315586132179046,-0.1550672495682729,C7→C2,competition,C-C,m1
1,C8,C2,-0.2019769598467463,-0.20127116944564688,C8→C2,competition,C-C,m1
1,C9,C2,-0.23499400644072063,-0.23425577887272944,C9→C2,competition,C-C,m1
1,Enterobacteriaceae,C2,-8.255189495034741e-5,-9.055881654360862e-5,Enterobacteriaceae→C2,competition,other,m1
1,Lachnospiraceae,C2,0.00208725522139698,0.0029698022954353,Lachnospiraceae→C2,mutualism,other,m1
1,Muribaculaceae,C2,0.01282158368676128,0.01426842626308424,Muribaculaceae→C2,mutualism,other,m1
1,Paenibacillaceae,C2,-0.1435963664855175,-0.146180181452079,Paenibacillaceae→C2,competition,C-focal,m1
1,Ruminococcaceae,C2,0.01610893919019653,0.02238715294321857,Ruminococcaceae→C2,mutualism,other,m1
1,C1,C3,-0.05594447143903704,-0.05576766160460356,C1→C3,competition,C-C,m1
1,C2,C3,-0.10872843706269562,-0.11136634268590684,C2→C3,competition,C-C,m1
1,C3,C3,-0.09796816721533048,-0.09796816721533048,C3→C3,competition,C-C,m1
1,C4,C3,-0.0190358435358221,-0.03197795458865236,C4→C3,competition,C-C,m1
1,C5,C3,0.15672693107494362,0.14611980186225304,C5→C3,mutualism,C-C,m1
1,C6,C3,-0.1195093478768854,-0.12369646137368544,C6→C3,competition,C-C,m1
1,C7,C3,-0.13473010489622472,-0.13972107615752857,C7→C3,competition,C-C,m1
1,C8,C3,-0.17767767261350653,-0.18135244207093904,C8→C3,competition,C-C,m1
1,C9,C3,-0.20672253000635124,-0.21107274173846263,C9→C3,competition,C-C,m1
1,Enterobacteriaceae,C3,-7.262030568111206e-5,-8.159669651878588e-5,Enterobacteriaceae→C3,competition,other,m1
1,Lachnospiraceae,C3,0.00183614334114941,0.00267589690181889,Lachnospiraceae→C3,mutualism,other,m1
1,Muribaculaceae,C3,0.01127905455360654,0.01285635669751615,Muribaculaceae→C3,mutualism,other,m1
1,Paenibacillaceae,C3,-0.12632068634096677,-0.1317135134740028,Paenibacillaceae→C3,competition,C-focal,m1
1,Ruminococcaceae,C3,0.014170917444041,0.02017161657305663,Ruminococcaceae→C3,mutualism,other,m1
1,C1,C4,-0.01826092921827914,-0.01083601450183897,C1→C4,competition,C-C,m1
1,C2,C4,-0.03549023240624577,-0.02163919500368,C2→C4,competition,C-C,m1
1,C3,C4,-0.03197795458865236,-0.0190358435358221,C3→C4,competition,C-C,m1
1,C4,C4,-0.00621352177393753,-0.00621352177393753,C4→C4,competition,C-C,m1
1,C5,C4,0.0511575017394949,0.02839201512897049,C5→C4,mutualism,C-C,m1
1,C6,C4,-0.03900924767661129,-0.02403501618509272,C6→C4,competition,C-C,m1
1,C7,C4,-0.04397748063027605,-0.02714870166495462,C7→C4,competition,C-C,m1
1,C8,C4,-0.05799606859811749,-0.03523794320367177,C8→C4,competition,C-C,m1
1,C9,C4,-0.06747664945557921,-0.04101278813942755,C9→C4,competition,C-C,m1
1,Enterobacteriaceae,C4,-2.370411638078759e-5,-1.5854761726403983e-5,Enterobacteriaceae→C4,competition,other,m1
1,Lachnospiraceae,C4,5.993386428519838e-4,5.199439388210202e-4,Lachnospiraceae→C4,mutualism,other,m1
1,Muribaculaceae,C4,0.00368161520798279,0.00249807260348889,Muribaculaceae→C4,mutualism,other,m1
1,Paenibacillaceae,C4,-0.0412325481453604,-0.025592780852311,Paenibacillaceae→C4,competition,C-focal,m1
1,Ruminococcaceae,C4,0.00462555304835969,0.00391947453814584,Ruminococcaceae→C4,mutualism,other,m1
1,C1,C5,0.08344133930762533,0.08921565754419628,C1→C5,mutualism,C-C,m1
1,C2,C5,0.16216877514380412,0.17816098443323108,C2→C5,mutualism,C-C,m1
1,C3,C5,0.14611980186225304,0.15672693107494362,C3→C5,mutualism,C-C,m1
1,C4,C5,0.02839201512897049,0.0511575017394949,C4→C5,mutualism,C-C,m1
1,C5,C5,-0.23375866637184697,-0.23375866637184697,C5→C5,competition,C-C,m1
1,C6,C5,0.17824853448646455,0.19788638827260135,C6→C5,mutualism,C-C,m1
1,C7,C5,0.20095033715437577,0.22352215107308063,C7→C5,mutualism,C-C,m1
1,C8,C5,0.26500675735382295,0.29012292968850245,C8→C5,mutualism,C-C,m1
1,C9,C5,0.30832724530407357,0.3376686936842765,C9→C5,mutualism,C-C,m1
1,Enterobacteriaceae,C5,1.0831339381880204e-4,1.3053627718822593e-4,Enterobacteriaceae→C5,mutualism,other,m1
1,Lachnospiraceae,C5,-0.00273861304978525,-0.00428083040864929,Lachnospiraceae→C5,competition,other,m1
1,Muribaculaceae,C5,-0.0168227421560728,-0.02056726574845218,Muribaculaceae→C5,competition,other,m1
1,Paenibacillaceae,C5,0.18840766530495529,0.21071186013418025,Paenibacillaceae→C5,mutualism,C-focal,m1
1,Ruminococcaceae,C5,-0.02113596393590173,-0.03227002862436851,Ruminococcaceae→C5,competition,other,m1
1,C1,C6,-0.07063654804544717,-0.06802982091454356,C1→C6,competition,C-C,m1
1,C2,C6,-0.1372825816551798,-0.13585350597172108,C2→C6,competition,C-C,m1
1,C3,C6,-0.12369646137368544,-0.1195093478768854,C3→C6,competition,C-C,m1
