ID,5,15,18,9,8,3,14,13,17,16,2,4,11,7,6,10,12,mean,points
2619,5.616140756715306e-4,1.897347956021544e-5,3.6410554824034408e-6,1.24868820423827e-4,1.721971945940323e-4,7.766621066124864e-4,1.2419629055890009e-5,2.3083445978286625e-5,6.434139026945853e-6,1.1101128905515913e-5,7.661521025963281e-4,8.367724840431865e-4,4.040802855089407e-5,2.537458537698894e-4,5.636240218042163e-4,9.457871915766474e-5,3.579717842565173e-5,2.5306314492111557e-4,17
2839,3.950920551230314e-5,1.0349170669208422e-6,0,6.73147279912814e-6,4.480967889064038e-6,2.5158040670381494e-4,0,0,0,0,1.9236125498568266e-4,2.102387380768286e-4,6.477622897471568e-6,1.4042563336042785e-5,2.419679544093659e-5,2.2928174341252057e-6,0,4.4290986008371676e-5,11
2862,0.04155122156364707,0.004455317973094226,0.0029555440365800294,0.008825633986936903,0.010036727933233578,0.0012089623799353539,0.0044019193361876105,0.00491337936896648,0.0037308355147745525,0.0038045154634760965,0.001058672926868422,0.002278329879079266,0.005919930411822587,0.013319861181097143,0.025439865478722307,0.007359657361362644,0.005671961059654688,0.008643078579731704,17
2878,0.012546956955913825,2.901217510934761e-4,1.26112921708701e-4,0.0011450235231316966,0.0017117297336224624,7.137032814292622e-6,4.1454707794659896e-4,5.210748467157348e-4,1.5506275054939504e-4,2.335201759053169e-4,2.4696880098019173e-6,4.031899406619286e-4,7.578818790041734e-4,0.002888849192340337,0.007276137701059239,9.667091506630398e-4,5.564569524377733e-4,0.001764881251386929,17
2987,2.121299624821645e-6,1.7248617782014037e-6,0,2.1877286597166454e-5,2.080449377065446e-5,9.074227435314905e-5,0,4.073549290285875e-6,0,2.7752822263789782e-6,1.0866627243128437e-4,1.190609299188406e-4,8.63683052996209e-6,1.665513325902749e-5,1.9034812413536785e-5,1.4616711142548186e-5,5.529645447864902e-6,2.566584604610131e-5,14
3001,1.5379422279956926e-5,0,0,6.394899159171733e-6,7.0415209685292026e-6,3.644984615870875e-5,0,2.7156995268572497e-6,2.573655610778341e-6,0,2.3599240982551655e-5,6.273702396191835e-5,1.2338329328517272e-6,1.7308275739773666e-5,2.3551547562511614e-5,4.29903268898476e-6,1.45516985470129e-6,1.2043480436899722e-5,13
3024,2.906180486005654e-4,1.3108949514330669e-5,6.620100877097165e-6,4.981289871354823e-5,8.033735286821953e-5,4.256730285667385e-5,1.9132942059073798e-5,1.4596884956857718e-5,2.2519486594310483e-6,5.1540955632752455e-6,5.515636555224282e-5,6.385234883235245e-5,2.4676658657034545e-5,1.3324106607221991e-4,3.026212549813136e-4,5.015538137148887e-5,1.3678596634192127e-5,6.868130569234805e-5,17
3306,0.0010654227365666713,1.897347956021544e-5,6.951105920952023e-6,1.2621511498365261e-4,2.010034167380154e-4,4.0783044653100694e-5,1.2755294706049199e-5,2.9872694795429748e-5,5.790725124251268e-6,6.3435022317233785e-6,3.210594412742493e-5,4.0709357770844796e-5,7.341305950467777e-5,2.9130154641279456e-4,6.449252544857633e-4,1.3355661553779321e-4,5.646059036241005e-5,1.6391667549892763e-4,17
3369,2.1292544984147262e-4,4.277657209939481e-5,1.2247186622629756e-5,5.418835603298152e-5,6.721451833596056e-5,7.137032814292622e-6,4.195820626989868e-5,3.326731920400131e-5,2.444972830239424e-5,1.3876411131894892e-5,1.5366947616545262e-5,6.078520543865867e-5,4.472644381587511e-5,8.980709110259921e-5,1.861540129256055e-4,4.213052035205065e-5,4.0453721960695864e-5,5.8203807286291253e-5,17
3372,1.0182238199143897e-4,2.4148064894819654e-6,1.6550252192742912e-6,1.2453224678387058e-5,1.8564009826122443e-5,4.07830446531007e-6,6.713313003183789e-6,1.6973122042857811e-6,0,0,3.841736904136316e-6,2.78831217608526e-7,3.084582332129318e-7,2.0573988143504546e-5,6.64605314777725e-5,1.662292639740774e-5,4.074475593163612e-6,1.5385842696722972e-5,15
3532,4.825956646469243e-5,0,9.930151315645748e-7,2.019441839738442e-5,2.304497771518648e-5,7.009585799751682e-5,0,1.3578497634286249e-6,1.2868278053891704e-6,2.7752822263789782e-6,1.676643748876635e-4,2.188825058226929e-4,8.328372296749158e-6,1.8614560701266018e-5,4.452210361132333e-5,3.4392261511878085e-6,5.238611476924644e-6,3.7335150026432284e-5,15
3805,3.995998168257774e-4,1.7248617782014037e-6,5.2960807016777324e-6,2.7935612116381778e-5,6.209341217703024e-5,1.198001936684833e-5,9.062972554298115e-6,2.4780758182572405e-5,4.1821903675148044e-6,3.1717511158616892e-6,4.9119350417171464e-5,1.254740479238367e-5,9.870663462813817e-6,9.30728035063301e-5,2.1325442381945448e-4,2.837361574729942e-5,1.6879970314534964e-5,5.723210042624422e-5,17
3917,3.0228519653708443e-5,4.139668267683369e-6,2.317035306984008e-6,4.880317779367901e-5,7.649652324902178e-5,0,1.174829775557163e-5,1.1541722989143312e-5,4.1821903675148044e-6,0,8.23229336600639e-6,8.47646901529919e-5,1.2029871095304341e-5,8.980709110259921e-5,9.001207904028412e-5,3.668507894600329e-5,1.746203825641548e-5,3.1085310431935947e-5,15
3967,2.6516245310270562e-6,0,0,7.74119371899736e-6,1.440311107199155e-5,4.5626031205656406e-5,0,4.073549290285875e-6,1.6085347567364632e-6,0,4.9119350417171464e-5,3.0392602719329334e-5,3.084582332129318e-6,7.184567288207937e-6,9.356094237162148e-6,7.165054481641267e-6,2.037237796581806e-6,1.0849619638053999e-5,13
4178,2.0417508888908333e-5,2.0698341338416845e-6,0,4.712030959389698e-6,1.0882350587726949e-5,9.5075472847541e-5,0,1.3578497634286249e-6,0,0,1.2897259606743346e-4,1.4443457072121647e-4,3.084582332129318e-7,1.9594274422385283e-5,3.032665028597386e-5,1.7196130755939043e-6,4.656543535044128e-6,2.732516197186449e-5,13
4292,1.3311155145755824e-4,2.0698341338416845e-6,9.930151315645748e-7,7.74119371899736e-6,1.600345674665728e-5,1.8352370093895315e-5,3.020990851432705e-6,1.6973122042857811e-6,2.573655610778341e-6,0,9.32993248147391e-6,5.57662435217052e-7,0,2.7105412950966308e-5,7.323563420123474e-5,1.3470302425485582e-5,5.82067941880516e-7,1.822614072854526e-5,15
4358,1.1587599200588236e-4,3.4497235564028075e-6,0,6.73147279912814e-6,8.321797508261785e-6,4.0783044653100694e-5,0,0,2.2519486594310483e-6,0,3.4850041916093724e-5,2.425831593194176e-5,6.477622897471568e-6,1.2409707134177346e-5,5.613656542297289e-5,8.598065377969521e-7,5.238611476924644e-6,1.86849794411521e-5,13
4463,8.697328461768745e-4,1.1384087736129266e-5,9.930151315645748e-6,8.010452630962486e-5,1.0530274539300489e-4,2.370514470461478e-5,2.383226116130245e-5,2.3422908419143782e-5,9.972915491766072e-6,6.73997112120609e-6,3.045948545422365e-5,4.907429429910058e-5,3.4855780353061294e-5,1.851658932915409e-4,4.542545064111829e-4,5.703383367386449e-5,3.6961314309412767e-5,1.1834898033068818e-4,17
4511,0.002939325792643492,5.795535574756717e-5,3.0121458990792102e-5,1.928566956950212e-4,3.1558816704408153e-4,6.397840129955172e-4,4.632185972196814e-5,8.554453509600337e-5,4.568238709131555e-5,5.1144486743269744e-5,7.727379372891333e-4,7.56469093371931e-4,1.452838278432909e-4,5.685605294895462e-4,0.0015311732155024675,1.7052829666306218e-4,1.2077909794020707e-4,4.982268676393333e-4,17
4560,4.560794193366537e-5,2.4148064894819654e-6,0,4.375457319433291e-6,4.8010370239971835e-6,1.1470231308684572e-5,0,0,0,0,1.701340628974654e-5,5.158377525757731e-5,2.7761240989163863e-6,1.4695705816788963e-5,3.645650513101113e-5,6.018645764578665e-6,2.91033970940258e-7,1.1617921788518919e-5,12
4649,1.1932310389621754e-5,1.7248617782014037e-6,0,1.581896107795113e-5,3.072663695358197e-5,3.6959634216872504e-5,1.6783282507959472e-6,0,2.573655610778341e-6,2.3788133368962672e-6,4.6924072186236426e-5,4.098818898845332e-5,1.2029871095304341e-5,2.0900559383877635e-5,1.9034812413536785e-5,1.2897098066954282e-5,9.604121041028513e-6,1.565717204647592e-5,15
