Time,Family,Abundance,Abundance.family,Sample
4,Bacillaceae,9293,0.15488333333333335,c_m2
4,Beijerinckiaceae,0,0,c_m2
4,Burkholderiaceae,40,6.666666666666666e-4,c_m2
4,Caulobacteraceae,0,0,c_m2
4,Chitinophagaceae,0,0,c_m2
4,Chthoniobacteraceae,25,4.166666666666667e-4,c_m2
4,Comamonadaceae,620,0.010333333333333333,c_m2
4,Corynebacteriaceae,87,0.00145,c_m2
4,Crocinitomicaceae,0,0,c_m2
4,Cyclobacteriaceae,0,0,c_m2
4,Cytophagaceae,0,0,c_m2
4,Desulfitobacteriaceae,0,0,c_m2
4,Devosiaceae,0,0,c_m2
4,Eggerthellaceae,0,0,c_m2
4,Enterobacteriaceae,1640,0.027333333333333334,c_m2
4,Enterococcaceae,6411,0.10685,c_m2
4,Erwiniaceae,361,0.006016666666666667,c_m2
4,Flavobacteriaceae,88,0.0014666666666666667,c_m2
4,Gemmataceae,0,0,c_m2
4,Geodermatophilaceae,0,0,c_m2
4,Hymenobacteraceae,0,0,c_m2
4,Intrasporangiaceae,139,0.0023166666666666665,c_m2
4,Isosphaeraceae,17,2.8333333333333335e-4,c_m2
4,KD3-93,0,0,c_m2
4,Kineosporiaceae,0,0,c_m2
4,Ktedonobacteraceae,0,0,c_m2
4,Lachnospiraceae,0,0,c_m2
4,Lactobacillaceae,39619,0.6603166666666667,c_m2
4,Legionellaceae,0,0,c_m2
4,Leptotrichiaceae,0,0,c_m2
4,Methylophilaceae,0,0,c_m2
4,Microbacteriaceae,163,0.0027166666666666667,c_m2
4,Micrococcaceae,177,0.00295,c_m2
4,Micromonosporaceae,0,0,c_m2
4,Moraxellaceae,135,0.00225,c_m2
4,NS11-12 marine group,0,0,c_m2
4,Neisseriaceae,0,0,c_m2
4,Nitrosopumilaceae,0,0,c_m2
4,Nitrososphaeraceae,66,0.0011,c_m2
4,Oxalobacteraceae,0,0,c_m2
4,Paenibacillaceae,0,0,c_m2
4,Pedosphaeraceae,0,0,c_m2
4,Peptoniphilus,0,0,c_m2
4,Phycisphaeraceae,0,0,c_m2
4,Pirellulaceae,0,0,c_m2
4,Planococcaceae,108,0.0018,c_m2
4,Prevotellaceae,0,0,c_m2
4,Propionibacteriaceae,63,0.00105,c_m2
4,Pseudomonadaceae,71,0.0011833333333333333,c_m2
4,Pseudonocardiaceae,0,0,c_m2
4,Rhizobiaceae,37,6.166666666666666e-4,c_m2
4,Rhodanobacteraceae,0,0,c_m2
4,Rhodocyclaceae,0,0,c_m2
4,Roseiflexaceae,0,0,c_m2
4,Rubinisphaeraceae,0,0,c_m2
4,Rubritaleaceae,352,0.005866666666666667,c_m2
4,Saccharimonadaceae,0,0,c_m2
4,Saprospiraceae,0,0,c_m2
4,Sphingobacteriaceae,0,0,c_m2
4,Sphingomonadaceae,24,4e-4,c_m2
4,Spirosomaceae,0,0,c_m2
4,Staphylococcaceae,91,0.0015166666666666666,c_m2
4,Streptococcaceae,0,0,c_m2
4,UBA12409,0,0,c_m2
4,Unknown Family,60,0.001,c_m2
4,Veillonellaceae,0,0,c_m2
4,Verrucomicrobiaceae,31,5.166666666666667e-4,c_m2
4,Vicinamibacteraceae,0,0,c_m2
4,Weeksellaceae,0,0,c_m2
4,Xanthobacteraceae,61,0.0010166666666666666,c_m2
4,Xanthomonadaceae,221,0.003683333333333333,c_m2
4,Yersiniaceae,0,0,c_m2
4,env.OPS 17,0,0,c_m2
4,NA,0,0,c_m2
5,A4b,0,0,c_m2
5,Alcaligenaceae,0,0,c_m2
5,Armatimonadaceae,0,0,c_m2
5,Babeliaceae,0,0,c_m2
5,Bacillaceae,5045,0.09884017083970063,c_m2
5,Beijerinckiaceae,0,0,c_m2
5,Burkholderiaceae,40,7.836683515536225e-4,c_m2
5,Caulobacteraceae,40,7.836683515536225e-4,c_m2
5,Chitinophagaceae,0,0,c_m2
5,Chthoniobacteraceae,0,0,c_m2
5,Comamonadaceae,214,0.00419262568081188,c_m2
5,Corynebacteriaceae,105,0.002057129422828259,c_m2
5,Crocinitomicaceae,18,3.5265075819913014e-4,c_m2
5,Cyclobacteriaceae,0,0,c_m2
5,Cytophagaceae,0,0,c_m2
5,Desulfitobacteriaceae,0,0,c_m2
5,Devosiaceae,0,0,c_m2
5,Eggerthellaceae,19,3.722424669879707e-4,c_m2
5,Enterobacteriaceae,1288,0.025234120920026644,c_m2
5,Enterococcaceae,1976,0.038713216566748955,c_m2
5,Erwiniaceae,145,0.0028407977743818815,c_m2
5,Flavobacteriaceae,2,3.918341757768113e-5,c_m2
5,Gemmataceae,0,0,c_m2
5,Geodermatophilaceae,0,0,c_m2
5,Hymenobacteraceae,0,0,c_m2
5,Intrasporangiaceae,0,0,c_m2
5,Isosphaeraceae,0,0,c_m2
5,KD3-93,20,3.9183417577681127e-4,c_m2
5,Kineosporiaceae,0,0,c_m2
5,Ktedonobacteraceae,12,2.3510050546608676e-4,c_m2
5,Lachnospiraceae,73,0.0014301947415853611,c_m2
5,Lactobacillaceae,40608,0.7955801104972375,c_m2
5,Legionellaceae,0,0,c_m2
5,Leptotrichiaceae,0,0,c_m2
5,Methylophilaceae,0,0,c_m2
5,Microbacteriaceae,0,0,c_m2
5,Micrococcaceae,0,0,c_m2
5,Micromonosporaceae,0,0,c_m2
5,Moraxellaceae,0,0,c_m2
5,NS11-12 marine group,5,9.795854394420282e-5,c_m2
5,Neisseriaceae,0,0,c_m2
5,Nitrosopumilaceae,0,0,c_m2
5,Nitrososphaeraceae,0,0,c_m2
5,Oxalobacteraceae,16,3.13467340621449e-4,c_m2
5,Paenibacillaceae,529,0.010364013949296657,c_m2
5,Pedosphaeraceae,0,0,c_m2
5,Peptoniphilus,0,0,c_m2
5,Phycisphaeraceae,0,0,c_m2
5,Pirellulaceae,71,0.00139101132400768,c_m2
5,Planococcaceae,0,0,c_m2
5,Prevotellaceae,0,0,c_m2
5,Propionibacteriaceae,26,5.093844285098546e-4,c_m2
5,Pseudomonadaceae,4,7.836683515536225e-5,c_m2
5,Pseudonocardiaceae,0,0,c_m2
5,Rhizobiaceae,159,0.0031150816974256494,c_m2
5,Rhodanobacteraceae,11,2.155087966772462e-4,c_m2
5,Rhodocyclaceae,0,0,c_m2
5,Roseiflexaceae,15,2.9387563183260845e-4,c_m2
5,Rubinisphaeraceae,0,0,c_m2
5,Rubritaleaceae,6,1.1755025273304338e-4,c_m2
5,Saccharimonadaceae,0,0,c_m2
5,Saprospiraceae,0,0,c_m2
5,Sphingobacteriaceae,0,0,c_m2
5,Sphingomonadaceae,416,0.008150150856157674,c_m2
5,Spirosomaceae,0,0,c_m2
5,Staphylococcaceae,30,5.877512636652169e-4,c_m2
5,Streptococcaceae,0,0,c_m2
5,UBA12409,8,1.567336703107245e-4,c_m2
5,Unknown Family,0,0,c_m2
5,Veillonellaceae,34,6.661180988205792e-4,c_m2
5,Verrucomicrobiaceae,57,0.0011167274009639121,c_m2
5,Vicinamibacteraceae,0,0,c_m2
5,Weeksellaceae,50,9.795854394420282e-4,c_m2
5,Xanthobacteraceae,0,0,c_m2
5,Xanthomonadaceae,0,0,c_m2
5,Yersiniaceae,0,0,c_m2
5,env.OPS 17,0,0,c_m2
5,NA,0,0,c_m2
6,A4b,0,0,c_m2
6,Alcaligenaceae,0,0,c_m2
6,Armatimonadaceae,0,0,c_m2
6,Babeliaceae,18,3e-4,c_m2
6,Bacillaceae,9921,0.16535,c_m2
6,Beijerinckiaceae,41,6.833333333333333e-4,c_m2
6,Burkholderiaceae,0,0,c_m2
6,Caulobacteraceae,0,0,c_m2
6,Chitinophagaceae,190,0.0031666666666666666,c_m2
6,Chthoniobacteraceae,22,3.6666666666666667e-4,c_m2
6,Comamonadaceae,353,0.005883333333333333,c_m2
6,Corynebacteriaceae,44,7.333333333333333e-4,c_m2
6,Crocinitomicaceae,0,0,c_m2
6,Cyclobacteriaceae,0,0,c_m2
6,Cytophagaceae,159,0.00265,c_m2
6,Desulfitobacteriaceae,0,0,c_m2
6,Devosiaceae,0,0,c_m2
6,Eggerthellaceae,0,0,c_m2
6,Enterobacteriaceae,1509,0.02515,c_m2
6,Enterococcaceae,1550,0.025833333333333333,c_m2
6,Erwiniaceae,48,8e-4,c_m2
6,Flavobacteriaceae,104,0.0017333333333333333,c_m2
6,Gemmataceae,75,0.00125,c_m2
6,Geodermatophilaceae,0,0,c_m2
6,Hymenobacteraceae,0,0,c_m2
6,Intrasporangiaceae,0,0,c_m2
6,Isosphaeraceae,0,0,c_m2
6,KD3-93,0,0,c_m2
6,Kineosporiaceae,0,0,c_m2
6,Ktedonobacteraceae,0,0,c_m2
6,Lachnospiraceae,0,0,c_m2
6,Lactobacillaceae,43726,0.7287666666666667,c_m2
6,Legionellaceae,0,0,c_m2
6,Leptotrichiaceae,1,1.6666666666666667e-5,c_m2
6,Methylophilaceae,49,8.166666666666667e-4,c_m2
6,Microbacteriaceae,75,0.00125,c_m2
6,Micrococcaceae,0,0,c_m2
6,Micromonosporaceae,0,0,c_m2
6,Moraxellaceae,0,0,c_m2
6,NS11-12 marine group,17,2.8333333333333335e-4,c_m2
6,Neisseriaceae,0,0,c_m2
6,Nitrosopumilaceae,0,0,c_m2
6,Nitrososphaeraceae,0,0,c_m2
6,Oxalobacteraceae,0,0,c_m2
6,Paenibacillaceae,0,0,c_m2
6,Pedosphaeraceae,72,0.0012,c_m2
6,Peptoniphilus,0,0,c_m2
6,Phycisphaeraceae,0,0,c_m2
6,Pirellulaceae,0,0,c_m2
6,Planococcaceae,0,0,c_m2
6,Prevotellaceae,0,0,c_m2
6,Propionibacteriaceae,288,0.0048,c_m2
6,Pseudomonadaceae,166,0.002766666666666667,c_m2
6,Pseudonocardiaceae,0,0,c_m2
6,Rhizobiaceae,0,0,c_m2
6,Rhodanobacteraceae,0,0,c_m2
6,Rhodocyclaceae,0,0,c_m2
6,Roseiflexaceae,0,0,c_m2
6,Rubinisphaeraceae,0,0,c_m2
6,Rubritaleaceae,232,0.0038666666666666667,c_m2
6,Saccharimonadaceae,0,0,c_m2
6,Saprospiraceae,111,0.00185,c_m2
6,Sphingobacteriaceae,59,9.833333333333332e-4,c_m2
6,Sphingomonadaceae,787,0.013116666666666667,c_m2
6,Spirosomaceae,0,0,c_m2
6,Staphylococcaceae,340,0.005666666666666667,c_m2
6,Streptococcaceae,5,8.333333333333333e-5,c_m2
6,UBA12409,32,5.333333333333334e-4,c_m2
6,Unknown Family,0,0,c_m2
6,Veillonellaceae,6,1e-4,c_m2
6,Verrucomicrobiaceae,0,0,c_m2
6,Vicinamibacteraceae,0,0,c_m2
6,Weeksellaceae,0,0,c_m2
6,Xanthobacteraceae,0,0,c_m2
6,Xanthomonadaceae,0,0,c_m2
6,Yersiniaceae,0,0,c_m2
6,env.OPS 17,0,0,c_m2
6,NA,0,0,c_m2
7,A4b,0,0,c_m2
7,Alcaligenaceae,0,0,c_m2
7,Armatimonadaceae,0,0,c_m2
7,Babeliaceae,0,0,c_m2
7,Bacillaceae,5381,0.08968333333333334,c_m2
7,Beijerinckiaceae,0,0,c_m2
7,Burkholderiaceae,0,0,c_m2
7,Caulobacteraceae,3,5e-5,c_m2
7,Chitinophagaceae,0,0,c_m2
7,Chthoniobacteraceae,0,0,c_m2
7,Comamonadaceae,185,0.0030833333333333333,c_m2
7,Corynebacteriaceae,0,0,c_m2
7,Crocinitomicaceae,0,0,c_m2
7,Cyclobacteriaceae,0,0,c_m2
7,Cytophagaceae,0,0,c_m2
7,Desulfitobacteriaceae,0,0,c_m2
7,Devosiaceae,0,0,c_m2
7,Eggerthellaceae,0,0,c_m2
7,Enterobacteriaceae,737,0.012283333333333334,c_m2
7,Enterococcaceae,665,0.011083333333333334,c_m2
7,Erwiniaceae,425,0.007083333333333333,c_m2
7,Flavobacteriaceae,0,0,c_m2
7,Gemmataceae,52,8.666666666666666e-4,c_m2
7,Geodermatophilaceae,0,0,c_m2
7,Hymenobacteraceae,282,0.0047,c_m2
7,Intrasporangiaceae,0,0,c_m2
7,Isosphaeraceae,0,0,c_m2
7,KD3-93,0,0,c_m2
7,Kineosporiaceae,37,6.166666666666666e-4,c_m2
7,Ktedonobacteraceae,0,0,c_m2
7,Lachnospiraceae,0,0,c_m2
7,Lactobacillaceae,50259,0.83765,c_m2
7,Legionellaceae,0,0,c_m2
7,Leptotrichiaceae,584,0.009733333333333333,c_m2
7,Methylophilaceae,0,0,c_m2
7,Microbacteriaceae,26,4.333333333333333e-4,c_m2
7,Micrococcaceae,0,0,c_m2
7,Micromonosporaceae,209,0.0034833333333333335,c_m2
7,Moraxellaceae,0,0,c_m2
7,NS11-12 marine group,91,0.0015166666666666666,c_m2
7,Neisseriaceae,0,0,c_m2
7,Nitrosopumilaceae,0,0,c_m2
7,Nitrososphaeraceae,28,4.6666666666666666e-4,c_m2
7,Oxalobacteraceae,66,0.0011,c_m2
7,Paenibacillaceae,501,0.00835,c_m2
7,Pedosphaeraceae,0,0,c_m2
7,Peptoniphilus,0,0,c_m2
7,Phycisphaeraceae,0,0,c_m2
7,Pirellulaceae,0,0,c_m2
7,Planococcaceae,0,0,c_m2
7,Prevotellaceae,0,0,c_m2
7,Propionibacteriaceae,33,5.5e-4,c_m2
7,Pseudomonadaceae,28,4.6666666666666666e-4,c_m2
7,Pseudonocardiaceae,0,0,c_m2
7,Rhizobiaceae,0,0,c_m2
7,Rhodanobacteraceae,0,0,c_m2
7,Rhodocyclaceae,0,0,c_m2
7,Roseiflexaceae,153,0.00255,c_m2
7,Rubinisphaeraceae,14,2.3333333333333333e-4,c_m2
7,Rubritaleaceae,33,5.5e-4,c_m2
7,Saccharimonadaceae,0,0,c_m2
7,Saprospiraceae,0,0,c_m2
7,Sphingobacteriaceae,0,0,c_m2
7,Sphingomonadaceae,154,0.0025666666666666667,c_m2
7,Spirosomaceae,0,0,c_m2
7,Staphylococcaceae,0,0,c_m2
7,Streptococcaceae,0,0,c_m2
7,UBA12409,0,0,c_m2
7,Unknown Family,0,0,c_m2
7,Veillonellaceae,0,0,c_m2
7,Verrucomicrobiaceae,0,0,c_m2
7,Vicinamibacteraceae,22,3.6666666666666667e-4,c_m2
7,Weeksellaceae,0,0,c_m2
7,Xanthobacteraceae,0,0,c_m2
7,Xanthomonadaceae,21,3.5e-4,c_m2
7,Yersiniaceae,0,0,c_m2
7,env.OPS 17,11,1.8333333333333334e-4,c_m2
7,NA,0,0,c_m2
8,A4b,0,0,c_m2
8,Alcaligenaceae,14,3.423652548175682e-4,c_m2
8,Armatimonadaceae,0,0,c_m2
8,Babeliaceae,0,0,c_m2
8,Bacillaceae,3234,0.07908637386285826,c_m2
8,Beijerinckiaceae,46,0.0011249144086862956,c_m2
8,Burkholderiaceae,0,0,c_m2
8,Caulobacteraceae,0,0,c_m2
8,Chitinophagaceae,0,0,c_m2
8,Chthoniobacteraceae,0,0,c_m2
8,Comamonadaceae,385,0.009415044507483126,c_m2
8,Corynebacteriaceae,72,0.0017607355962046367,c_m2
8,Crocinitomicaceae,0,0,c_m2
8,Cyclobacteriaceae,0,0,c_m2
8,Cytophagaceae,0,0,c_m2
8,Desulfitobacteriaceae,0,0,c_m2
8,Devosiaceae,0,0,c_m2
8,Eggerthellaceae,0,0,c_m2
8,Enterobacteriaceae,1112,0.027193583096938277,c_m2
8,Enterococcaceae,704,0.017216081385112002,c_m2
8,Erwiniaceae,307,0.0075075809449281035,c_m2
8,Flavobacteriaceae,0,0,c_m2
8,Gemmataceae,0,0,c_m2
8,Geodermatophilaceae,0,0,c_m2
8,Hymenobacteraceae,0,0,c_m2
8,Intrasporangiaceae,0,0,c_m2
8,Isosphaeraceae,0,0,c_m2
8,KD3-93,0,0,c_m2
8,Kineosporiaceae,0,0,c_m2
8,Ktedonobacteraceae,0,0,c_m2
8,Lachnospiraceae,0,0,c_m2
8,Lactobacillaceae,33931,0.8297711043724934,c_m2
8,Legionellaceae,0,0,c_m2
8,Leptotrichiaceae,0,0,c_m2
8,Methylophilaceae,0,0,c_m2
8,Microbacteriaceae,52,0.001271642375036682,c_m2
8,Micrococcaceae,0,0,c_m2
8,Micromonosporaceae,0,0,c_m2
8,Moraxellaceae,0,0,c_m2
8,NS11-12 marine group,0,0,c_m2
8,Neisseriaceae,61,0.0014917343245622616,c_m2
8,Nitrosopumilaceae,0,0,c_m2
8,Nitrososphaeraceae,0,0,c_m2
8,Oxalobacteraceae,0,0,c_m2
8,Paenibacillaceae,34,8.314584759855228e-4,c_m2
8,Pedosphaeraceae,0,0,c_m2
8,Peptoniphilus,0,0,c_m2
8,Phycisphaeraceae,0,0,c_m2
8,Pirellulaceae,73,0.0017851902572630343,c_m2
8,Planococcaceae,0,0,c_m2
8,Prevotellaceae,0,0,c_m2
8,Propionibacteriaceae,116,0.0028367406827741366,c_m2
8,Pseudomonadaceae,45,0.0011004597476278978,c_m2
8,Pseudonocardiaceae,0,0,c_m2
8,Rhizobiaceae,30,7.336398317519319e-4,c_m2
8,Rhodanobacteraceae,0,0,c_m2
